po_id,supplier_id,product_id,po_date,quantity,unit_cost,total_value,order_status
PO01794,SUP0078,PROD0040,2025-01-06,2383,5391.168342441853,12847154.160038937,In Transit
PO01850,SUP0065,PROD0098,2026-03-02,1772,20778.184587262927,36818943.08862991,Pending
PO01085,SUP0016,PROD0009,2025-10-06,1027,5583.121332558317,5733865.608537391,In Transit
PO00470,SUP0099,PROD0055,2025-04-11,531,21158.9522515987,11235403.64559891,Delivered
PO01799,SUP0006,PROD0193,2025-04-03,1629,12331.159803622053,20087459.320100326,Pending
PO00383,SUP0053,PROD0102,2026-04-17,1552,3664.652574405825,5687540.79547784,Pending
PO00308,SUP0027,PROD0078,2026-07-05,1051,9136.0684735395,9602007.965690015,Delivered
PO00025,SUP0069,PROD0130,2026-05-06,1917,14862.755026534496,28491901.38586663,In Transit
PO00364,SUP0069,PROD0113,2026-04-18,760,851.8700253133339,647421.2192381338,Delivered
PO00380,SUP0086,PROD0060,2025-03-31,957,21755.95276389461,20820446.79504714,Delivered
PO00155,SUP0022,PROD0169,2025-11-21,1539,8554.802310039739,13165840.755151158,In Transit
PO01736,SUP0067,PROD0047,2025-12-26,1001,5169.101766028089,5174270.867794117,Delivered
PO01560,SUP0002,PROD0134,2026-05-06,1727,13041.221194859036,22522189.003521554,Delivered
PO00509,SUP0035,PROD0130,2025-12-04,1420,15037.69084534701,21353521.000392754,Delivered
PO01567,SUP0080,PROD0068,2025-05-20,2177,4667.164864718139,10160417.910491388,In Transit
PO00845,SUP0014,PROD0012,2025-05-24,1494,11795.67474847946,17622738.074228313,Partially Received
PO01130,SUP0092,PROD0173,2026-06-23,1541,15643.939070630067,24107310.107840933,Delivered
PO00764,SUP0035,PROD0150,2025-11-30,2137,5924.972354096427,12661665.920704065,In Transit
PO00376,SUP0094,PROD0136,2025-06-18,752,971.6179119385766,730656.6697778096,Delivered
PO01502,SUP0069,PROD0079,2026-03-04,1559,14065.754944432994,21928511.95837104,Pending
PO00713,SUP0010,PROD0018,2026-02-13,2001,5777.827517662331,11561432.862842325,Partially Received
PO01038,SUP0052,PROD0142,2025-03-28,608,1879.278170262733,1142601.1275197417,Delivered
PO01528,SUP0012,PROD0127,2026-03-03,609,20268.69362298783,12343634.416399589,In Transit
PO00109,SUP0081,PROD0068,2025-11-09,663,2286.153892949849,1515720.0310257499,Delivered
PO00144,SUP0064,PROD0124,2025-09-24,2024,19328.78196243264,39121454.691963665,Pending
PO00753,SUP0031,PROD0111,2026-03-30,1778,13090.654353054284,23275183.439730518,In Transit
PO00750,SUP0044,PROD0121,2025-07-04,1324,7384.937747731016,9777657.577995865,Partially Received
PO00188,SUP0088,PROD0098,2025-11-27,2135,24189.097316541982,51643722.77081713,In Transit
PO01185,SUP0068,PROD0022,2025-05-16,2450,11645.624415584613,28531779.8181823,Delivered
PO01584,SUP0099,PROD0189,2026-08-09,630,4718.080871277343,2972390.948904726,Delivered
PO01302,SUP0086,PROD0042,2026-01-25,559,16507.741682012984,9227827.600245258,Pending
PO00793,SUP0054,PROD0025,2025-01-26,1501,9280.769680112639,13930435.28984907,Delivered
PO01870,SUP0075,PROD0144,2026-03-21,1750,18382.24090140387,32168921.577456776,Pending
PO01453,SUP0018,PROD0092,2025-09-23,1242,21007.422509090957,26091218.75629097,Delivered
PO01056,SUP0067,PROD0082,2026-08-16,575,6169.22488357867,3547304.3080577357,Pending
PO00414,SUP0036,PROD0033,2026-05-31,1166,2988.617986722701,3484728.5725186695,Partially Received
PO01563,SUP0046,PROD0119,2025-05-10,1786,23625.978030934293,42195996.763248645,Delivered
PO01831,SUP0091,PROD0130,2025-07-26,1214,7936.565398636321,9634990.393944494,Delivered
PO01899,SUP0066,PROD0013,2026-06-27,2396,23553.727116342503,56434730.17075664,In Transit
PO01261,SUP0003,PROD0097,2025-08-14,1384,5399.828616787748,7473362.8056342425,In Transit
PO01932,SUP0069,PROD0115,2026-02-03,812,6069.236681038917,4928220.1850036,Delivered
PO01823,SUP0012,PROD0040,2026-03-12,1599,17752.573107086508,28386364.398231328,Pending
PO01276,SUP0085,PROD0060,2025-01-21,1297,13824.15982511016,17929935.293167878,In Transit
PO00357,SUP0005,PROD0152,2026-07-04,1907,26412.016605396933,50367715.666491956,Delivered
PO00591,SUP0084,PROD0189,2025-06-22,2198,25077.162267771997,55119602.66456285,Partially Received
PO00596,SUP0009,PROD0185,2025-10-24,1478,11343.676931099302,16765954.504164768,Delivered
PO00022,SUP0012,PROD0025,2025-12-07,698,17748.604629387173,12388526.031312248,In Transit
PO00472,SUP0033,PROD0174,2026-06-01,1733,23821.039315005484,41281861.13290451,Delivered
PO00059,SUP0038,PROD0054,2026-03-11,1879,1852.9554121111357,3481703.219356824,Delivered
PO01996,SUP0038,PROD0039,2025-09-18,1439,20074.05260985633,28886561.70558326,Pending
PO00898,SUP0061,PROD0151,2025-01-04,1947,13404.461861845788,26098487.24501375,Delivered
PO00521,SUP0071,PROD0143,2026-04-20,1156,6760.502353797101,7815140.720989449,Delivered
PO01707,SUP0023,PROD0086,2025-08-27,507,21703.835862391257,11003844.782232367,In Transit
PO00227,SUP0001,PROD0200,2026-01-22,2076,6726.356096149412,13963915.25560618,In Transit
PO01949,SUP0052,PROD0178,2026-01-25,1397,8724.660570754097,12188350.817343473,Cancelled
PO00194,SUP0092,PROD0188,2026-04-05,1544,10590.452921897358,16351659.311409522,Cancelled
PO00037,SUP0021,PROD0052,2026-08-26,1160,26698.371793446564,30970111.280398015,Delivered
PO01090,SUP0012,PROD0161,2026-05-19,1223,15517.714848527043,18978165.259748574,Cancelled
PO01686,SUP0018,PROD0086,2025-04-19,1347,16714.33013178037,22514202.68750816,Pending
PO01285,SUP0020,PROD0156,2026-01-17,544,9151.089144787104,4978192.494764185,Delivered
PO00864,SUP0023,PROD0099,2025-06-07,1777,17396.7386704376,30914004.617367614,Partially Received
PO00453,SUP0063,PROD0153,2026-03-30,1950,3146.0010834686605,6134702.112763888,Partially Received
PO00961,SUP0024,PROD0017,2025-08-31,820,8704.60610329218,7137777.004699588,Delivered
PO00326,SUP0053,PROD0037,2025-07-17,2068,15073.704679987848,31172421.27821487,Pending
PO01335,SUP0048,PROD0038,2025-02-24,1452,2898.698901104883,4208910.80440429,Delivered
PO01212,SUP0017,PROD0076,2025-10-17,1748,10809.88298935562,18895675.46539362,Delivered
PO00900,SUP0099,PROD0081,2025-10-06,1552,26257.944764474054,40752330.27446373,In Transit
PO01673,SUP0004,PROD0048,2025-08-07,2338,25883.520186864593,60515670.196889415,Delivered
PO01382,SUP0094,PROD0122,2026-07-26,576,12311.699005886745,7091538.627390765,Delivered
PO01414,SUP0012,PROD0081,2026-04-09,2057,22044.396663280426,45345323.93636784,Delivered
PO01057,SUP0017,PROD0038,2025-03-14,1761,7072.337313743667,12454386.009502599,Delivered
PO01593,SUP0049,PROD0056,2025-12-23,2244,5953.3669898686585,13359355.525265269,Partially Received
PO00266,SUP0095,PROD0188,2026-01-30,2034,2898.909030398808,5896380.967831176,Delivered
PO01617,SUP0041,PROD0074,2025-04-12,1571,20226.821737829014,31776336.950129382,Delivered
PO00706,SUP0020,PROD0175,2025-06-15,2355,18237.789789768955,42949994.95490589,Delivered
PO00159,SUP0047,PROD0117,2026-03-10,1839,23991.308605176877,44120016.52492028,In Transit
PO01687,SUP0043,PROD0122,2025-10-22,1245,15265.159558992758,19005123.650945984,Delivered
PO00577,SUP0090,PROD0106,2025-06-15,981,5759.774610746018,5650338.893141843,Delivered
PO00233,SUP0084,PROD0176,2025-10-03,2191,1859.6521727800052,4074497.9105609916,Pending
PO00495,SUP0011,PROD0003,2026-03-24,1102,19808.589796923396,21829065.95620958,Delivered
PO00426,SUP0031,PROD0196,2025-12-07,1553,23226.74608527303,36071136.67042901,Delivered
PO01467,SUP0006,PROD0016,2025-08-27,1149,9990.145257538854,11478676.900912143,Delivered
PO00432,SUP0034,PROD0162,2026-04-18,1139,3382.1440550293487,3852262.078678428,In Transit
PO00433,SUP0074,PROD0146,2026-02-09,1983,12061.427695281775,23917811.11974376,Cancelled
PO00065,SUP0055,PROD0112,2026-06-20,2093,20699.266762658266,43323565.33424375,Delivered
PO01194,SUP0025,PROD0040,2025-03-25,2056,17821.116998942445,36640216.54982567,Delivered
PO01378,SUP0034,PROD0028,2025-01-09,1166,1718.5176628634492,2003791.5948987817,Delivered
PO01138,SUP0012,PROD0054,2026-08-22,693,20157.10808120265,13968875.900273435,Delivered
PO00946,SUP0011,PROD0113,2025-11-28,2122,3093.407144714612,6564209.961084407,Pending
PO01721,SUP0082,PROD0037,2025-06-24,2205,2651.7808825003845,5847176.845913348,Delivered
PO01293,SUP0063,PROD0093,2026-02-19,1880,21909.674213376173,41190187.52114721,Pending
PO00169,SUP0068,PROD0077,2026-03-31,1010,6927.565810864863,6996841.468973512,In Transit
PO01169,SUP0100,PROD0125,2025-03-10,1246,19736.00614948772,24591063.6622617,Delivered
PO01308,SUP0055,PROD0124,2026-07-09,1191,6237.29972268758,7428623.9697209075,Delivered
PO00875,SUP0084,PROD0017,2025-07-23,2290,18829.17606294231,43118813.184137896,Pending
PO01762,SUP0072,PROD0075,2026-04-03,2282,15450.306669796562,35257599.82047576,In Transit
PO00431,SUP0006,PROD0094,2025-07-14,2305,6870.331257622291,15836113.54881938,Pending
PO00001,SUP0092,PROD0002,2026-04-25,1466,10319.133786007595,15127850.130287133,Delivered
PO00516,SUP0002,PROD0082,2026-07-19,618,12674.235635379271,7832677.622664389,Delivered
PO01643,SUP0042,PROD0013,2025-06-03,1770,800.234194280084,1416414.5238757487,Pending
PO01287,SUP0045,PROD0063,2026-06-12,2217,23525.87676741948,52156868.79336899,Delivered
PO01839,SUP0041,PROD0165,2025-06-02,618,20009.04790936233,12365591.60798592,Delivered
PO00463,SUP0084,PROD0076,2025-02-26,1866,10066.248080645395,18783618.918484308,Delivered
PO00437,SUP0015,PROD0031,2025-06-11,704,11739.73631250322,8264774.364002267,In Transit
PO01473,SUP0010,PROD0007,2026-08-14,2270,4265.02378602876,9681603.994285285,Delivered
PO00161,SUP0077,PROD0122,2025-11-18,1153,6996.160976166195,8066573.605519623,Pending
PO00486,SUP0038,PROD0098,2026-03-28,1889,4377.537031453572,8269167.452415798,Pending
PO01772,SUP0004,PROD0084,2026-06-07,2255,21980.394282387715,49565789.1067843,Pending
PO01154,SUP0048,PROD0074,2026-07-05,1585,16506.074869644908,26162128.66838718,Delivered
PO00094,SUP0096,PROD0064,2026-07-30,2334,19476.081840567003,45457175.015883386,In Transit
PO01409,SUP0099,PROD0038,2026-01-02,2478,21617.604933972023,53568425.02638267,Delivered
PO01014,SUP0074,PROD0173,2025-05-21,822,22516.018966782794,18508167.590695456,Delivered
PO01710,SUP0054,PROD0071,2026-03-27,2251,1077.1628663386869,2424693.612128384,Cancelled
PO01365,SUP0045,PROD0093,2025-10-20,795,9830.776559966263,7815467.36517318,Delivered
PO00009,SUP0099,PROD0170,2026-02-23,1670,2859.6524382736025,4775619.571916916,In Transit
PO00412,SUP0022,PROD0114,2025-08-25,1197,17597.355470085884,21064034.497692805,Delivered
PO01405,SUP0046,PROD0060,2025-01-27,785,10641.882968972619,8353878.130643506,Delivered
PO01019,SUP0038,PROD0188,2025-02-03,2195,25902.06725246899,56855037.61916944,Delivered
PO01495,SUP0029,PROD0183,2025-07-12,2185,26326.55489784472,57523522.45179071,In Transit
PO01026,SUP0044,PROD0126,2025-06-12,2052,6536.486820622693,13412870.955917766,Cancelled
PO00655,SUP0088,PROD0072,2025-12-03,1801,18151.687894193463,32691189.897442427,Pending
PO00208,SUP0012,PROD0009,2026-05-26,1308,22042.154774655686,28831138.445249636,Cancelled
PO00406,SUP0091,PROD0164,2025-09-16,1787,8886.019290548822,15879316.472210744,Delivered
PO01103,SUP0022,PROD0038,2025-03-29,761,21572.18468228957,16416432.543222364,Delivered
PO01878,SUP0086,PROD0130,2026-03-27,639,10646.230298777844,6802941.160919042,Delivered
PO00480,SUP0047,PROD0017,2025-07-08,2134,7084.281137331065,15117855.947064493,Delivered
PO01333,SUP0012,PROD0048,2026-05-02,1561,23421.273294826777,36560607.613224596,Delivered
PO00306,SUP0025,PROD0089,2025-10-20,1645,6533.891272947372,10748251.143998427,Pending
PO01428,SUP0094,PROD0070,2025-12-09,2166,16354.807901434262,35424513.914506614,Delivered
PO00023,SUP0093,PROD0167,2026-04-07,709,9228.465211824267,6542981.835183405,In Transit
PO01312,SUP0064,PROD0139,2025-04-19,1557,6012.407068125726,9361317.805071756,Delivered
PO00327,SUP0078,PROD0001,2025-01-20,835,26649.48474015713,22252319.758031204,Delivered
PO01118,SUP0079,PROD0143,2026-01-24,1600,4929.635546300653,7887416.874081044,Delivered
PO00751,SUP0082,PROD0139,2026-04-06,727,11714.661241923166,8516558.722878141,Delivered
PO00943,SUP0020,PROD0053,2026-08-29,1169,15051.137913578148,17594780.220972855,Pending
PO00618,SUP0018,PROD0099,2026-04-25,840,828.0339358106696,695548.5060809625,Partially Received
PO01907,SUP0022,PROD0005,2026-05-11,2200,11388.388554641706,25054454.820211753,Delivered
PO00582,SUP0016,PROD0185,2025-07-29,1687,2963.295258578823,4999079.101222474,Delivered
PO01085,SUP0049,PROD0191,2025-02-01,1138,4143.11629555062,4714866.344336606,Cancelled
PO01709,SUP0073,PROD0197,2025-11-15,2289,21745.56519340706,49775598.72770876,Delivered
PO01329,SUP0045,PROD0179,2025-09-06,2417,7404.062983420336,17895620.230926953,Delivered
PO01105,SUP0072,PROD0182,2026-04-05,1477,11279.83412214811,16660314.998412758,Delivered
PO00166,SUP0095,PROD0169,2026-05-27,1159,9989.602699795416,11577949.529062888,Partially Received
PO01092,SUP0027,PROD0089,2025-02-01,1082,11133.644376744283,12046603.215637315,Partially Received
PO00863,SUP0028,PROD0032,2025-09-22,616,6527.142405193044,4020719.7215989153,Delivered
PO01516,SUP0072,PROD0058,2026-05-28,1207,14029.22517579918,16933274.78718961,Pending
PO01696,SUP0067,PROD0189,2026-05-05,997,19027.777914692408,18970694.58094833,Pending
PO00400,SUP0012,PROD0006,2025-09-28,1319,7580.897398835987,9999203.669064667,In Transit
PO00164,SUP0023,PROD0115,2025-08-29,1839,6108.187764401337,11232957.298734058,In Transit
PO00782,SUP0012,PROD0111,2025-08-26,637,6477.172790488949,4125959.067541461,Cancelled
PO01069,SUP0023,PROD0101,2025-05-23,2093,16660.729031026025,34870905.86193747,Delivered
PO00754,SUP0057,PROD0197,2025-01-13,1086,1855.4757839211952,2015046.701338418,Delivered
PO01258,SUP0046,PROD0197,2026-08-29,1855,20861.754592024845,38698554.76820609,Pending
PO01012,SUP0056,PROD0187,2025-08-27,1001,17319.477407334227,17336796.88474156,Pending
PO01874,SUP0010,PROD0155,2025-12-25,1195,19238.535386836054,22990049.787269086,Delivered
PO00819,SUP0093,PROD0180,2025-11-11,1664,12447.462926068809,20712578.308978498,Delivered
PO00165,SUP0074,PROD0042,2026-02-12,1594,20586.00113713213,32814085.812588617,In Transit
PO00604,SUP0003,PROD0028,2025-04-03,860,26432.36877284859,22731837.144649785,Delivered
PO01212,SUP0041,PROD0051,2025-10-27,1282,11496.005479958629,14737879.025306962,Partially Received
PO00680,SUP0011,PROD0040,2025-10-01,1250,21670.13709179147,27087671.364739336,In Transit
PO01493,SUP0047,PROD0018,2026-08-13,1471,928.1448305235274,1365301.0457001089,In Transit
PO00701,SUP0081,PROD0087,2026-08-02,1384,11208.037004243952,15511923.213873629,Delivered
PO00704,SUP0025,PROD0082,2025-12-03,616,6355.623619038514,3915064.1493277247,Partially Received
PO01981,SUP0020,PROD0054,2025-02-16,1427,9050.367636906543,12914874.617865637,Delivered
PO00928,SUP0002,PROD0013,2026-05-04,2426,20275.20146955748,49187638.76514645,Partially Received
PO01359,SUP0053,PROD0058,2025-08-06,2109,20751.06136238685,43763988.41327386,In Transit
PO01828,SUP0004,PROD0122,2025-07-04,2203,11732.652172193875,25847032.735343106,Delivered
PO01259,SUP0033,PROD0006,2026-01-31,1191,18562.589109194345,22108043.629050463,Delivered
PO00804,SUP0043,PROD0179,2026-05-31,1154,13570.058597197643,15659847.62116608,In Transit
PO00845,SUP0002,PROD0144,2025-01-18,1335,9677.159114556613,12919007.417933078,In Transit
PO01959,SUP0093,PROD0090,2026-01-04,1393,23911.50597427505,33308727.822165143,In Transit
PO00558,SUP0092,PROD0103,2025-11-03,1850,3727.5794686323593,6896022.016969864,Delivered
PO00938,SUP0078,PROD0161,2026-05-20,1938,27497.233480601637,53289638.485405974,Delivered
PO00320,SUP0034,PROD0172,2025-07-05,1390,18281.782390729182,25411677.523113564,Partially Received
PO00358,SUP0070,PROD0048,2025-10-18,2101,7523.452149186669,15806772.965441192,Delivered
PO01207,SUP0032,PROD0127,2025-08-03,2161,15808.725421535653,34162655.63593855,Delivered
PO01503,SUP0082,PROD0032,2025-05-16,1073,8799.51218787886,9441876.577594016,Delivered
PO00659,SUP0078,PROD0038,2025-04-24,604,20880.465211117495,12611800.987514967,Delivered
PO00120,SUP0004,PROD0126,2026-02-13,1482,21941.257528908445,32516943.657842316,Pending
PO01009,SUP0096,PROD0042,2026-05-16,1324,1309.9848839001331,1734419.9862837764,In Transit
PO01281,SUP0049,PROD0199,2026-04-06,1938,17499.16476240962,33913381.30954984,In Transit
PO01743,SUP0033,PROD0081,2025-05-24,2283,3054.5650513768933,6973572.012293448,In Transit
PO01566,SUP0018,PROD0153,2025-09-22,799,10652.730954297338,8511532.032483574,In Transit
PO00732,SUP0023,PROD0001,2026-07-13,1434,7854.223508732624,11262956.511522584,Pending
PO01495,SUP0006,PROD0094,2025-06-28,1868,19198.78687574703,35863333.88389546,In Transit
PO01914,SUP0014,PROD0049,2025-12-03,693,5450.6576426712645,3777305.7463711863,Delivered
PO00845,SUP0077,PROD0006,2025-06-09,1643,3044.1399929270974,5001522.008379221,Delivered
PO01297,SUP0076,PROD0047,2026-02-28,1939,14765.473517317263,28630253.150078174,Delivered
PO01476,SUP0014,PROD0180,2025-11-28,1368,7044.8074587672745,9637296.60359363,Delivered
PO01824,SUP0087,PROD0152,2025-12-14,2311,7689.35577818368,17770101.203382485,Pending
PO00409,SUP0057,PROD0091,2026-06-25,1439,14207.589636918992,20444721.48752643,Delivered
PO01510,SUP0045,PROD0189,2026-04-27,852,17911.064425707194,15260226.890702529,In Transit
PO01263,SUP0083,PROD0099,2026-03-06,1070,13759.794523570015,14722980.140219916,Delivered
PO01811,SUP0099,PROD0031,2026-06-24,1575,7325.4626795224995,11537603.720247937,Pending
PO00628,SUP0061,PROD0166,2025-06-06,2330,11377.521500925095,26509625.09715547,Delivered
PO01697,SUP0058,PROD0124,2025-03-18,2244,17815.327442674385,39977594.78136132,Partially Received
PO01368,SUP0011,PROD0068,2025-04-20,2205,19552.676760856546,43113652.257688686,Delivered
PO00391,SUP0095,PROD0132,2026-05-02,1526,6866.858681554236,10478826.348051764,In Transit
PO00253,SUP0045,PROD0060,2025-09-23,853,12025.438789727557,10257699.287637606,Delivered
PO01406,SUP0091,PROD0044,2025-09-05,1431,1642.2653973246126,2350081.783571521,Delivered
PO01589,SUP0063,PROD0118,2025-11-02,780,6616.843429788254,5161137.875234839,Partially Received
PO01115,SUP0008,PROD0091,2026-02-04,698,7671.477569540603,5354691.343539341,Delivered
PO00954,SUP0049,PROD0150,2026-01-12,1899,10187.505632867924,19346073.196816187,Delivered
PO00552,SUP0057,PROD0132,2025-03-31,1480,6320.955152473048,9355013.62566011,Partially Received
PO01968,SUP0034,PROD0058,2026-05-24,1105,6334.571953579646,6999702.008705509,Delivered
PO01557,SUP0092,PROD0061,2026-01-17,1330,22953.197391880596,30527752.53120119,Delivered
PO01538,SUP0062,PROD0061,2026-08-15,1194,15741.404992168471,18795237.560649153,Delivered
PO01169,SUP0091,PROD0164,2026-08-01,1200,7367.8752379129655,8841450.285495559,Delivered
PO01168,SUP0090,PROD0179,2025-11-21,2353,22998.55037882408,54115589.04137306,Delivered
PO01041,SUP0041,PROD0122,2025-05-03,1285,1948.6490632707837,2504014.046302957,Delivered
PO00548,SUP0088,PROD0121,2026-03-24,1911,12096.930103797005,23117233.428356078,Partially Received
PO00564,SUP0045,PROD0064,2025-02-13,1889,6465.65740393884,12213626.836040469,Delivered
PO01474,SUP0061,PROD0123,2026-07-11,1236,4444.016317798245,5492804.168798631,In Transit
PO00670,SUP0061,PROD0116,2025-01-31,1015,3164.767648013406,3212239.162733607,Delivered
PO01458,SUP0022,PROD0022,2026-05-30,1297,21670.71142547516,28106912.718841285,In Transit
PO00879,SUP0038,PROD0043,2026-07-21,1928,20538.899217424183,39598997.69119383,In Transit
PO01334,SUP0073,PROD0149,2025-05-24,1413,8101.9538439814205,11448060.781545747,Partially Received
PO00020,SUP0081,PROD0002,2026-07-05,698,8803.915978403413,6145133.352925582,Partially Received
PO01575,SUP0082,PROD0119,2025-04-17,2191,7751.041586059583,16982532.11505655,Delivered
PO01052,SUP0079,PROD0126,2025-03-30,589,19256.58418196841,11342128.083179394,Delivered
