po_id,supplier_id,product_id,po_date,quantity,unit_cost,total_value,order_status
PO0049,SUPPLIER0049,PROD0049,2025-03-07,2333.6941396043117,17182.20608130966,40098013.63742592,Cancelled
PO0050,SUPPLIER0050,PROD0050,2026-04-09,1585.373314518467,17613.880667869307,27924576.375952713,Pending
PO0051,SUPPLIER0051,PROD0051,2025-01-05,1581.0405239260128,7120.813201799132,11258294.23535177,Pending
PO0052,SUPPLIER0052,PROD0052,2026-04-19,1445.5898741533115,1516.668495275032,2192480.619216926,Pending
PO0053,SUPPLIER0053,PROD0053,2025-05-24,2259.434138881517,9463.220873012053,21381524.304259583,Cancelled
PO0054,SUPPLIER0054,PROD0054,2026-02-10,952.4319021689093,6103.885562748895,5813535.337150274,Pending
PO0055,SUPPLIER0055,PROD0055,2026-08-18,762.2614098868534,17458.559945283836,13307986.518486202,Cancelled
PO0056,SUPPLIER0056,PROD0056,2025-01-12,667.9324359105082,5897.984332317097,3939455.0420465707,Pending
PO0057,SUPPLIER0057,PROD0057,2025-05-16,1770.4086138818557,8828.16166092197,15629453.449237807,Cancelled
PO0058,SUPPLIER0058,PROD0058,2026-06-08,405.9170110894808,7415.812939914465,3010204.623368775,Cancelled
PO0059,SUPPLIER0059,PROD0059,2025-05-20,2151.3923435549864,5567.31547472183,11977479.886471739,Cancelled
PO0060,SUPPLIER0060,PROD0060,2025-05-25,905.3999942628858,12160.506496812413,11010122.512447745,Pending
PO0061,SUPPLIER0061,PROD0061,2025-03-02,445.2580187451145,24882.82962876165,11079279.421274645,Pending
PO0062,SUPPLIER0062,PROD0062,2025-07-19,1197.9668498029355,6074.526862460826,7277081.809465505,Pending
PO0063,SUPPLIER0063,PROD0063,2026-04-16,614.481072466692,14814.921020142778,9103488.556966674,Cancelled
PO0064,SUPPLIER0064,PROD0064,2025-01-05,1538.4978524050534,15482.17874021373,23819298.742370002,Pending
PO0065,SUPPLIER0065,PROD0065,2025-08-31,2225.4509115280234,10574.885421887204,23533888.401443284,Pending
PO0066,SUPPLIER0066,PROD0066,2025-03-07,518.4197781648861,10536.451922180375,5462305.068141738,Cancelled
PO0067,SUPPLIER0067,PROD0067,2025-08-31,1013.4714618845273,23391.81289078853,23706934.806556784,Cancelled
PO0068,SUPPLIER0068,PROD0068,2026-03-17,703.2226033605108,8962.046742325116,6302313.841576452,Pending
PO0069,SUPPLIER0069,PROD0069,2025-09-03,729.9900351939201,12383.509311031808,9039838.397784347,Pending
PO0070,SUPPLIER0070,PROD0070,2025-11-22,1682.0560779682332,25211.995868228492,42407990.88786372,Cancelled
PO0071,SUPPLIER0071,PROD0071,2025-04-06,202.00899182186353,23411.362508924623,4729305.737604037,Cancelled
PO0072,SUPPLIER0072,PROD0072,2025-09-07,1635.7648533960862,13545.716798649524,22157607.45328784,Pending
PO0073,SUPPLIER0073,PROD0073,2026-02-21,2441.8469940626587,10675.9126905904,26068945.312393557,Cancelled
PO0074,SUPPLIER0074,PROD0074,2025-03-01,1429.1682005933321,10028.277368813702,14332095.122238314,Pending
PO0075,SUPPLIER0075,PROD0075,2026-05-17,1488.9684817233842,18478.1789799769,27513426.100829158,Pending
PO0076,SUPPLIER0076,PROD0076,2025-04-29,1149.9984353219204,858.1472021379634,986867.9397345417,Pending
PO0077,SUPPLIER0077,PROD0077,2026-01-03,1819.7293079018723,18134.64640787953,33000147.55685579,Cancelled
PO0078,SUPPLIER0078,PROD0078,2026-02-10,652.5453649111776,10622.037171794156,6931361.12236851,Cancelled
PO0079,SUPPLIER0079,PROD0079,2026-02-02,2008.8521434069792,22170.11188500751,44536476.77976988,Pending
PO0080,SUPPLIER0080,PROD0080,2026-04-14,1907.152875623807,22956.33434938494,43781239.068211064,Pending
PO0081,SUPPLIER0081,PROD0081,2026-04-09,2033.8824133867408,14221.70025605041,28925266.03923864,Pending
PO0082,SUPPLIER0082,PROD0082,2025-01-05,401.16223774176393,22840.030646427247,9162557.804211222,Pending
PO0083,SUPPLIER0083,PROD0083,2025-07-20,1804.1305210904648,1703.5177090808766,3073368.2921709167,Cancelled
PO0084,SUPPLIER0084,PROD0084,2025-01-10,121.11489590378886,17731.591869950083,2147559.903537473,Pending
PO0085,SUPPLIER0085,PROD0085,2025-11-27,449.5398328629603,10048.010831310197,4516981.1097124005,Cancelled
PO0086,SUPPLIER0086,PROD0086,2026-01-13,39.7845599964317,2294.813992515336,91298.16496587735,Cancelled
PO0087,SUPPLIER0087,PROD0087,2026-03-16,1071.4955821515491,19798.05075283672,21213523.916876696,Cancelled
PO0088,SUPPLIER0088,PROD0088,2025-06-27,830.1449257216569,14734.533648570507,12231798.341235818,Pending
PO0089,SUPPLIER0089,PROD0089,2025-01-24,25.532671166133213,4899.416110174882,125095.18044715076,Pending
PO0090,SUPPLIER0090,PROD0090,2026-06-08,2132.072163896469,18026.858292911384,38434562.76882259,Cancelled
PO0091,SUPPLIER0091,PROD0091,2026-03-15,1425.9420487431294,4842.044584743885,6904474.975275271,Pending
PO0092,SUPPLIER0092,PROD0092,2025-07-20,243.84681203793258,6397.00933364575,1559890.3325864156,Cancelled
PO0093,SUPPLIER0093,PROD0093,2025-01-05,2373.182143330266,12938.584192409007,30705616.96540031,Pending
PO0094,SUPPLIER0094,PROD0094,2026-06-17,679.9003405915761,7279.814800162276,4949548.562073927,Cancelled
PO0095,SUPPLIER0095,PROD0095,2025-09-06,252.40413102491564,3301.7862303083402,833384.4842910086,Cancelled
PO0096,SUPPLIER0096,PROD0096,2025-10-23,1156.7338227702382,15119.214164230088,17488906.397471804,Pending
PO0097,SUPPLIER0097,PROD0097,2025-09-03,701.1014513736277,11898.07620954467,8341758.499065799,Cancelled
PO0098,SUPPLIER0098,PROD0098,2025-01-12,1186.389375117629,16868.138586749174,20012180.397330917,Cancelled
PO0099,SUPPLIER0099,PROD0099,2026-04-16,42.56888138219291,10806.705627876756,460029.3700053622,Pending
PO0100,SUPPLIER0100,PROD0100,2025-07-19,465.3298115910612,917.4681172268711,426925.26612998557,Cancelled
PO0101,SUPPLIER0101,PROD0101,2026-06-11,133.25582051177557,9191.220261126742,1224783.5974009002,Pending
PO0102,SUPPLIER0102,PROD0102,2025-01-05,1215.3402757312679,17187.03197404179,20888092.17833407,Pending
PO0103,SUPPLIER0103,PROD0103,2026-05-17,242.446495148031,2617.3011023856243,634555.4790204725,Pending
PO0104,SUPPLIER0104,PROD0104,2025-03-12,1404.5912283961243,9897.257893626062,13901601.622561468,Pending
PO0105,SUPPLIER0105,PROD0105,2025-04-06,1459.0246074900053,12295.899944517143,17940020.590285502,Cancelled
PO0106,SUPPLIER0106,PROD0106,2025-01-10,871.359347675183,11972.626940174425,10432460.40054871,Cancelled
PO0107,SUPPLIER0107,PROD0107,2026-08-06,613.6031167388833,6980.45842005724,4283231.042813303,Pending
PO0108,SUPPLIER0108,PROD0108,2026-02-10,1887.4681056371357,6482.349513294244,12235227.955935296,Pending
PO0109,SUPPLIER0109,PROD0109,2026-06-11,16.62271685560189,18179.515538858643,302192.93937446206,Cancelled
PO0110,SUPPLIER0110,PROD0110,2025-01-10,1969.437904075043,16173.456359505488,31852617.99431366,Cancelled
PO0111,SUPPLIER0111,PROD0111,2026-04-16,990.1006803269692,7696.0742929809185,7619888.393327305,Pending
PO0112,SUPPLIER0112,PROD0112,2025-01-26,1115.8028215530899,2645.977703090026,2952389.386874415,Pending
PO0113,SUPPLIER0113,PROD0113,2025-12-18,628.2699694138844,9901.901203631283,6221067.166344731,Pending
PO0114,SUPPLIER0114,PROD0114,2025-08-31,371.7441163833871,7737.659620773815,2876429.438599976,Pending
PO0115,SUPPLIER0115,PROD0115,2026-04-19,665.9177812746585,3249.865040858974,2164142.9174508858,Pending
PO0116,SUPPLIER0116,PROD0116,2025-01-05,2075.0953328941505,2105.1090429457813,4368301.950250062,Pending
PO0117,SUPPLIER0117,PROD0117,2025-01-28,1371.44302955773,18755.099216193605,25721550.088712364,Pending
PO0118,SUPPLIER0118,PROD0118,2025-09-23,473.789911935989,8483.132593420136,4019222.644377844,Cancelled
PO0119,SUPPLIER0119,PROD0119,2025-11-24,1826.0782633350325,9144.88033851786,16699267.206967378,Cancelled
PO0120,SUPPLIER0120,PROD0120,2025-12-18,2398.9961388724787,1785.1205325073422,4282497.264907097,Pending
PO0121,SUPPLIER0121,PROD0121,2026-03-17,2149.9549349360805,24572.306737754225,52829352.1335978,Pending
PO0122,SUPPLIER0122,PROD0122,2025-03-31,689.6741477314085,9120.302215248883,6290036.657354651,Cancelled
PO0123,SUPPLIER0123,PROD0123,2025-03-02,1234.0201343608567,5536.334336516406,6831948.0418146,Pending
PO0124,SUPPLIER0124,PROD0124,2025-12-26,572.7348191323739,23241.97949838042,13311490.924283253,Cancelled
PO0125,SUPPLIER0125,PROD0125,2025-08-31,211.0608601106105,21926.10783143665,4627743.177781012,Pending
PO0126,SUPPLIER0126,PROD0126,2025-08-31,1793.6879600310463,18708.127225242388,33556542.5586463,Cancelled
PO0127,SUPPLIER0127,PROD0127,2025-01-26,1671.2905538745135,10512.25540822612,17569033.16368458,Pending
PO0128,SUPPLIER0128,PROD0128,2025-03-14,852.3057455599547,17100.780456688542,14575093.436795032,Pending
PO0129,SUPPLIER0129,PROD0129,2025-06-02,842.7744651100792,24030.92396371916,20252649.089624397,Cancelled
PO0130,SUPPLIER0130,PROD0130,2026-06-11,2105.299508844461,9850.262770127085,20737753.37193743,Pending
PO0131,SUPPLIER0131,PROD0131,2025-06-27,1791.538689590524,6706.7321488447815,12015370.12537602,Cancelled
PO0132,SUPPLIER0132,PROD0132,2025-12-18,1082.9668315959009,18939.648876106934,20511011.534896392,Pending
PO0133,SUPPLIER0133,PROD0133,2025-04-06,1435.8865671208148,5619.658224890849,8069191.756930773,Pending
PO0134,SUPPLIER0134,PROD0134,2026-04-19,517.0861730282616,17287.04129640607,8938890.026940132,Pending
PO0135,SUPPLIER0135,PROD0135,2026-04-16,782.3940493818229,16020.601028171563,12534422.911961745,Pending
PO0136,SUPPLIER0136,PROD0136,2025-12-26,1812.2813385366787,15232.073767834723,27604803.036660943,Pending
PO0137,SUPPLIER0137,PROD0137,2025-03-01,2255.7183150640376,17446.470631130276,39354323.335867405,Cancelled
PO0138,SUPPLIER0138,PROD0138,2025-01-24,111.14824557628398,892.066444923408,99151.62029070956,Pending
PO0139,SUPPLIER0139,PROD0139,2025-03-01,274.0138679043746,6888.8474109920035,1887639.7244889557,Cancelled
PO0140,SUPPLIER0140,PROD0140,2026-03-16,1838.2987762177006,16221.486946458497,29819939.60210606,Pending
PO0141,SUPPLIER0141,PROD0141,2026-04-09,2232.314421229148,22672.951824181764,50613157.328954674,Pending
PO0142,SUPPLIER0142,PROD0142,2025-06-26,389.3273684346878,13201.952651719515,5139881.4840933075,Cancelled
PO0143,SUPPLIER0143,PROD0143,2025-09-07,2394.012007545492,14128.338535896914,33823412.10160491,Pending
PO0144,SUPPLIER0144,PROD0144,2026-06-11,1153.6427459584756,25124.551253126843,28984756.298631713,Pending
PO0145,SUPPLIER0145,PROD0145,2025-03-14,1921.0560946795092,5038.911020452385,9680030.726387799,Cancelled
PO0146,SUPPLIER0146,PROD0146,2026-03-15,439.75534099797403,5089.839114219028,2238283.9352982147,Cancelled
PO0147,SUPPLIER0147,PROD0147,2025-11-08,14.279605385368539,17283.337381946018,246799.23755637775,Cancelled
PO0148,SUPPLIER0148,PROD0148,2026-02-02,2490.7300621386185,20043.24458184429,49922311.82279655,Pending
PO0149,SUPPLIER0149,PROD0149,2026-04-14,999.5651861020832,5211.5863105253175,5209320.240367308,Pending
PO0150,SUPPLIER0150,PROD0150,2025-08-31,1730.1117972349148,10814.371670737755,18710072.007226445,Pending
PO0151,SUPPLIER0151,PROD0151,2025-03-02,782.4150102347944,25022.797075203365,19578212.029698424,Pending
PO0152,SUPPLIER0152,PROD0152,2025-09-06,139.51890396674852,20029.371036637658,2794475.894175024,Cancelled
PO0153,SUPPLIER0153,PROD0153,2025-07-19,1133.9260994368183,11967.315344786612,13570051.209644265,Pending
PO0154,SUPPLIER0154,PROD0154,2025-03-01,841.2221446159823,18766.174972385554,15786521.956508948,Cancelled
PO0155,SUPPLIER0155,PROD0155,2026-04-16,604.0222425359464,8916.691380237693,5385879.923492114,Cancelled
PO0156,SUPPLIER0156,PROD0156,2025-12-18,49.634878276400286,1294.5594456134086,64255.30050458577,Cancelled
PO0157,SUPPLIER0157,PROD0157,2026-05-19,1024.3125757178957,16830.50616510605,17239699.120615702,Pending
PO0158,SUPPLIER0158,PROD0158,2026-04-16,614.6821716177393,13413.429172160888,8244995.77238459,Cancelled
PO0159,SUPPLIER0159,PROD0159,2026-04-16,604.0669653643873,15808.624664363106,9549467.927586427,Cancelled
PO0160,SUPPLIER0160,PROD0160,2025-04-06,1029.67443628109,19845.541488425606,20434446.744787622,Pending
PO0161,SUPPLIER0161,PROD0161,2026-05-17,450.2955916377909,16173.64314850018,7282920.210492391,Cancelled
PO0162,SUPPLIER0162,PROD0162,2026-06-11,1643.254855905861,24128.338927590212,39649010.10770503,Pending
PO0163,SUPPLIER0163,PROD0163,2025-06-27,639.9921585516138,1851.1830508025166,1184742.6365572643,Pending
PO0164,SUPPLIER0164,PROD0164,2025-07-01,1343.6016991902493,10098.128959523649,13567863.228658238,Cancelled
PO0165,SUPPLIER0165,PROD0165,2025-10-23,1409.1176369205677,21456.905525618615,30235304.009887576,Pending
PO0166,SUPPLIER0166,PROD0166,2025-06-27,1845.0925344959014,18351.00705750522,33859306.12228448,Cancelled
PO0167,SUPPLIER0167,PROD0167,2025-03-07,2302.8864998078775,19471.94032541535,44841668.50046362,Cancelled
PO0168,SUPPLIER0168,PROD0168,2025-06-27,2349.819824619491,16397.092066630925,38530212.00428033,Cancelled
PO0169,SUPPLIER0169,PROD0169,2025-04-29,299.21917479819683,15701.21788957629,4698105.460245703,Pending
PO0170,SUPPLIER0170,PROD0170,2025-07-31,1442.4415137150638,21488.519776593974,30995932.994046297,Pending
PO0171,SUPPLIER0171,PROD0171,2025-03-06,58.26637546134479,7595.144488997205,442541.54047907493,Pending
PO0172,SUPPLIER0172,PROD0172,2026-05-19,2239.3646368685695,11308.57322416122,25324018.97162542,Pending
PO0173,SUPPLIER0173,PROD0173,2025-09-03,2019.0271632298368,8441.073448467036,17042756.579273093,Pending
PO0174,SUPPLIER0174,PROD0174,2025-07-31,499.298453412919,16059.8833867769,8018674.9370095385,Pending
PO0175,SUPPLIER0175,PROD0175,2025-02-23,1174.4025439866666,9500.391323022357,11157283.738626309,Cancelled
PO0176,SUPPLIER0176,PROD0176,2026-06-11,1851.678386865143,25194.95035776102,46652945.03560628,Pending
PO0177,SUPPLIER0177,PROD0177,2025-03-02,2250.113462542568,11505.84253294293,25889451.18126977,Pending
PO0178,SUPPLIER0178,PROD0178,2026-01-29,1789.1039510115404,19385.666864264695,34682973.17984946,Cancelled
PO0179,SUPPLIER0179,PROD0179,2025-03-02,344.93788794065006,20028.475341878566,6908579.983098982,Pending
PO0180,SUPPLIER0180,PROD0180,2025-12-18,1289.385069688279,10518.126817117793,13561915.679079581,Pending
PO0181,SUPPLIER0181,PROD0181,2025-05-14,119.25061426739023,847.7166247567151,101090.72822691702,Cancelled
PO0182,SUPPLIER0182,PROD0182,2026-04-14,439.29153934286785,5550.043276043691,2438087.0541527662,Pending
PO0183,SUPPLIER0183,PROD0183,2025-08-31,1211.371332910205,13889.07261119278,16824824.401907217,Cancelled
PO0184,SUPPLIER0184,PROD0184,2026-01-29,2025.3169846660944,1132.802711645222,2294284.572170876,Cancelled
PO0185,SUPPLIER0185,PROD0185,2025-12-18,1544.888081060752,14040.596906588948,21691150.81196773,Cancelled
PO0186,SUPPLIER0186,PROD0186,2026-05-17,2122.9508522334677,15016.266528106778,31878795.82320918,Cancelled
PO0187,SUPPLIER0187,PROD0187,2025-05-16,1722.982433719681,6065.600209775622,10450922.61140981,Cancelled
PO0188,SUPPLIER0188,PROD0188,2025-03-12,925.9930723966289,1956.2763879358872,1811498.3829217318,Pending
PO0189,SUPPLIER0189,PROD0189,2026-06-11,1536.791467471384,14338.410513600706,22035146.93440355,Pending
PO0190,SUPPLIER0190,PROD0190,2026-02-23,31.009586973933057,16106.354604490032,499451.4039409408,Pending
PO0191,SUPPLIER0191,PROD0191,2026-03-16,44.53939001150369,11591.381904397147,516273.07941223093,Pending
PO0192,SUPPLIER0192,PROD0192,2025-10-29,961.4633323692543,4968.691218060709,4777214.416030498,Cancelled
PO0193,SUPPLIER0193,PROD0193,2025-12-18,491.856077839415,8078.808799258886,3973611.209618029,Pending
PO0194,SUPPLIER0194,PROD0194,2025-03-06,2148.5061829300676,4899.408876308894,10526410.263452113,Pending
PO0195,SUPPLIER0195,PROD0195,2026-03-16,450.4007696421362,9291.339683285774,4184826.5443584346,Pending
PO0196,SUPPLIER0196,PROD0196,2026-01-29,1941.1782081581225,16674.946235359093,32369042.254287396,Cancelled
PO0197,SUPPLIER0197,PROD0197,2026-05-17,629.2146682854319,8540.05775391364,5373529.606767201,Pending
PO0198,SUPPLIER0198,PROD0198,2026-02-02,2136.9509219288866,9612.275548989805,20540961.096248258,Cancelled
PO0199,SUPPLIER0199,PROD0199,2025-09-07,818.840439807868,3204.805937104764,2624224.7030377313,Cancelled
PO0200,SUPPLIER0200,PROD0200,2025-06-27,605.5835487411546,8932.357324569506,5409288.647236846,Pending
PO0201,SUPPLIER0201,PROD0201,2025-05-26,121.89196173316283,15448.225186293128,1883014.4732529242,Cancelled
PO0202,SUPPLIER0202,PROD0202,2025-05-26,1256.0538190870896,4598.133872276486,5775503.610946587,Cancelled
PO0203,SUPPLIER0203,PROD0203,2025-05-25,2323.3984610441503,6600.880099226484,15336474.66407977,Pending
PO0204,SUPPLIER0204,PROD0204,2025-11-08,1988.7771276991834,15302.96485217705,30434186.483994234,Cancelled
PO0205,SUPPLIER0205,PROD0205,2025-01-28,2427.3467993849267,16512.347343847454,40081193.47542031,Pending
PO0206,SUPPLIER0206,PROD0206,2025-07-19,1323.1636899543646,20934.67447368532,27700001.124594916,Pending
PO0207,SUPPLIER0207,PROD0207,2025-01-28,2088.8600932006784,24855.253735262235,51919147.63396638,Pending
PO0208,SUPPLIER0208,PROD0208,2026-03-17,777.3928709887712,739.9119012188296,575202.237167266,Pending
PO0209,SUPPLIER0209,PROD0209,2026-02-23,650.5500847683284,1190.7012044043686,774610.7694590127,Pending
PO0210,SUPPLIER0210,PROD0210,2025-03-07,455.5478621006376,7637.6718086192195,3479325.0638427953,Cancelled
PO0211,SUPPLIER0211,PROD0211,2025-04-06,2115.0634679553036,13450.37364124017,28448393.91893604,Pending
PO0212,SUPPLIER0212,PROD0212,2026-08-06,1613.6203309118994,2053.9836408518986,3314349.7622390683,Pending
PO0213,SUPPLIER0213,PROD0213,2025-09-06,1238.9871272761898,16751.108610514577,20754407.936032902,Cancelled
PO0214,SUPPLIER0214,PROD0214,2025-03-16,1471.5515362651674,1233.12632564051,1814608.9389053136,Cancelled
PO0215,SUPPLIER0215,PROD0215,2026-01-03,2193.115512679585,5370.770806509868,11778720.770803438,Cancelled
PO0216,SUPPLIER0216,PROD0216,2026-05-23,1796.2742640898605,22979.066862806518,41276706.418459475,Pending
PO0217,SUPPLIER0217,PROD0217,2025-02-25,1674.5282733345073,4163.395711176305,6971723.831444351,Cancelled
PO0218,SUPPLIER0218,PROD0218,2026-06-11,1240.9238773277025,7525.713132846681,9338837.120468115,Cancelled
PO0219,SUPPLIER0219,PROD0219,2026-06-17,2192.151566937594,7165.3169380508925,15707460.753352746,Cancelled
PO0220,SUPPLIER0220,PROD0220,2026-08-06,81.73751800990611,3394.9697444792,277496.40063245496,Cancelled
PO0221,SUPPLIER0221,PROD0221,2025-06-09,2368.6142785803822,12843.00128498099,30420116.22343217,Pending
PO0222,SUPPLIER0222,PROD0222,2025-02-23,1529.3859367534362,17732.60811002847,27120001.46543747,Pending
PO0223,SUPPLIER0223,PROD0223,2025-05-16,76.99119261725286,11248.291106201357,866019.347172481,Pending
PO0224,SUPPLIER0224,PROD0224,2025-03-02,1428.9603014271756,8697.252164369362,12428028.074385399,Cancelled
PO0225,SUPPLIER0225,PROD0225,2026-02-10,1582.2090180958205,2140.204655729107,3386251.1068652538,Pending
PO0226,SUPPLIER0226,PROD0226,2026-02-02,70.16356884435002,18714.437908640903,1313071.75258624,Pending
PO0227,SUPPLIER0227,PROD0227,2025-03-06,1572.3673289392923,22718.436750748497,35721727.711450666,Pending
PO0228,SUPPLIER0228,PROD0228,2026-01-13,1621.8368269896018,2999.6856464461225,4865000.650798432,Cancelled
PO0229,SUPPLIER0229,PROD0229,2026-04-14,1780.027809300523,3704.089640358317,6593382.567979776,Pending
PO0230,SUPPLIER0230,PROD0230,2025-10-23,1066.2133213684194,21486.336015660567,22909017.687295344,Pending
PO0231,SUPPLIER0231,PROD0231,2025-03-09,454.37039944677883,1946.6344783285595,884493.0854950194,Cancelled
PO0232,SUPPLIER0232,PROD0232,2025-01-28,491.6250044293879,20969.193550831118,10308979.87230804,Cancelled
PO0233,SUPPLIER0233,PROD0233,2025-12-26,425.427706516247,2887.0557253606994,1228233.4958248022,Pending
PO0234,SUPPLIER0234,PROD0234,2026-04-07,2260.5368525707863,12507.362736146273,28273354.393529236,Cancelled
PO0235,SUPPLIER0235,PROD0235,2026-03-16,1242.5211465850048,21999.331165371725,27334634.183700904,Cancelled
PO0236,SUPPLIER0236,PROD0236,2025-02-23,1555.0068382792404,12939.87109106895,20121588.03306407,Pending
PO0237,SUPPLIER0237,PROD0237,2026-02-10,2364.267323256317,13268.278588244231,31369757.502047293,Pending
PO0238,SUPPLIER0238,PROD0238,2025-01-28,524.3450374457099,18886.46842480253,9903025.9934203,Cancelled
PO0239,SUPPLIER0239,PROD0239,2026-06-11,1884.175823448279,2665.2624528618526,5021823.0768267615,Pending
PO0240,SUPPLIER0240,PROD0240,2025-05-16,196.90303137638278,24917.617985953115,4906354.516112846,Cancelled
PO0241,SUPPLIER0241,PROD0241,2025-01-20,173.706865463838,4859.393629557759,844110.035445421,Cancelled
PO0242,SUPPLIER0242,PROD0242,2026-02-10,2103.3257140012465,21787.269071157265,45825723.275229126,Pending
