customer_id,customer_name,customer_segment,city,state,country,industry
4aadcb2d-f4d2-43ed-8a4e-085fc913661f,****************,SMB,Delhi,Delhi,India,IT
1466ae89-75dc-48ac-9a2a-d8ee36eb28f5,****************,Enterprise,Lucknow,Rajasthan,India,IT
09f21acb-83e5-429e-b5a9-5a6156642201,****************,Enterprise,Pune,Telangana,India,IT
0e229334-4a55-4d0e-b38c-dcd2c6c688f5,****************,SMB,Bengaluru,Karnataka,India,Electronics
9d1bad16-b029-4af8-b1f7-10a9a90a04df,********************,SMB,Delhi,Rajasthan,India,Automotive
2a76f82d-13a5-44d4-b258-92145449ac5d,*******************,Enterprise,Hyderabad,Karnataka,India,Industrial
73787dd0-be2c-403c-9306-7410032150c6,****************,SMB,Jaipur,Rajasthan,India,IT
c99ffaf7-6ebf-4f36-933d-7d794ecb9257,**********************,Retail,Indore,Telangana,India,Automotive
c943e337-116a-4c53-95b1-3b3bfc4fe8da,********************,SMB,Chennai,Tamil Nadu,India,IT
92e998c7-6848-4718-8e18-8c09f8e5a2b5,*****************,SMB,Delhi,Delhi,India,Automotive
ab43f6c1-100d-4b85-af3f-d4feb0248fc6,****************,SMB,Hyderabad,Telangana,India,Safety
e94b9b30-6e43-4dcf-9171-19c5f861b928,******************,SMB,Jaipur,Rajasthan,India,Automotive
5b58eb3c-248c-4c95-b4f1-1d54e3e3d326,*****************,Enterprise,Hyderabad,Karnataka,India,Safety
ed3c5c6a-92b8-49dd-985a-5d07ae0c74a7,*******************,Retail,Lucknow,Uttar Pradesh,India,Industrial
9c5395b6-ab6a-44f6-9ec7-eef907a4fe13,****************,SMB,Hyderabad,Karnataka,India,IT
f3a1b2be-9aad-42e8-98e3-ffd692e17fa1,*******************,Enterprise,Kochi,Kerala,India,Automotive
6eca44cf-f76a-4eff-8e4f-a7b3c997514a,******************,SMB,Delhi,Delhi,India,Electronics
87c493e8-bdee-41db-8f3d-15722f4f74d3,*****************,Retail,Mumbai,Uttar Pradesh,India,Electronics
39d342be-b8fd-4a52-a3b9-792367bb15ba,*********************,SMB,Lucknow,Uttar Pradesh,India,Industrial
a2b796d8-79b5-43de-bb0f-8dc8029f8eb9,*****************,Retail,Lucknow,Uttar Pradesh,India,Electronics
db8d8bf0-a1b1-4ef9-a6ad-083a1ba611f0,****************,Retail,Jaipur,Rajasthan,India,Safety
a6da9441-4215-4dfd-a7e7-5dbdc950df5e,********************,SMB,Jaipur,Rajasthan,India,Safety
c65531c3-fb74-4882-ad08-e728401b249f,*****************,Enterprise,Indore,Telangana,India,Industrial
0d1fb6ea-8f6c-4f4f-962e-d06f94aac43c,****************,Enterprise,Pune,Telangana,India,IT
4a95dce3-1acd-4b58-8e48-3cbe6c96b0e6,***************,SMB,Hyderabad,Karnataka,India,IT
bdf7c5f9-fe98-4271-8ece-ea206d2e4ebe,******************,Enterprise,Pune,Telangana,India,IT
d41d891e-c224-4a64-b382-17cb9e6cea0d,********************,SMB,Mumbai,Maharashtra,India,Automotive
5afaf399-b2ff-44c1-84a3-1ead531e63e9,********************,SMB,Indore,Telangana,India,Safety
5ea3a430-df34-44ee-b020-a7585d4c40bc,****************,Retail,Indore,Karnataka,India,Electronics
abef6f28-77c8-47ca-b29f-0cf1f523c82e,**********************,SMB,Hyderabad,Karnataka,India,Automotive
90e5e086-4afb-4ff5-97b1-e656aa85e0f0,****************,Retail,Mumbai,Uttar Pradesh,India,Industrial
ae039d80-3e67-4f27-861c-0ecca88cb722,*******************,SMB,Hyderabad,Karnataka,India,IT
3aa02c24-17e1-4c74-8112-936ffcd3628d,*****************,SMB,Jaipur,Rajasthan,India,Automotive
1dfb1872-e89c-475d-aefb-732e75b348c5,********************,SMB,Hyderabad,Karnataka,India,Safety
6079ae20-13ea-4535-8df2-6f2e61d5c97d,*****************,SMB,Indore,Telangana,India,Safety
1aaaea7b-f50c-4b7f-b8b9-8e909c4f8243,*******************,SMB,Hyderabad,Telangana,India,Automotive
a49c8900-e941-4e69-9a6b-dc9ec566bc52,*******************,SMB,Kochi,Kerala,India,Safety
4c73cf56-edaa-4565-bd69-eafa7a05d3e4,****************,SMB,Ahmedabad,Gujarat,India,IT
370b1760-dbdb-468f-89b4-5bd32f5698c5,*****************,Enterprise,Ahmedabad,Gujarat,India,Automotive
8820423b-4d95-4d03-9bea-25930be9ca40,******************,SMB,Kochi,Gujarat,India,Industrial
f6b5f83c-7bad-4558-b615-f300fee4ea92,********************,SMB,Mumbai,Maharashtra,India,IT
e690deba-98df-498a-a83f-b02cfd87d919,****************,SMB,Chennai,Tamil Nadu,India,Electronics
40776e4f-d718-4534-b1ae-7396bcf5e9c2,*********************,SMB,Ahmedabad,Gujarat,India,Safety
2b70f1c8-cc78-4fd2-b054-f5647fe733c8,*******************,SMB,Bengaluru,Karnataka,India,Automotive
ee67dda6-2db1-4a53-921f-faf79f9065e0,***************,Enterprise,Pune,Telangana,India,Industrial
99a890a6-93e6-4f6c-a9ac-87c8236570e7,*********************,Retail,Delhi,Rajasthan,India,Safety
d8d547eb-dbf3-4f29-b9e1-9c78926d45d4,****************,Enterprise,Indore,Telangana,India,Safety
3d8ddda5-2ad2-4288-b508-6a359b1899d2,****************,SMB,Kochi,Gujarat,India,Industrial
85c98a6a-86d5-4b88-a063-c28405db111d,******************,SMB,Pune,Madhya Pradesh,India,Industrial
3c71a4af-f863-47df-9d2b-f83b1f9b5c35,**********************,SMB,Chennai,Tamil Nadu,India,Safety
37b27b68-5950-4713-bd7c-3f97b30d8945,****************,Enterprise,Lucknow,Uttar Pradesh,India,Safety
d0d789e4-72a3-4e1a-920a-91743b627bcd,****************,SMB,Bengaluru,Maharashtra,India,Industrial
c448b00d-5ec0-4a98-95f9-5033468d71af,****************,SMB,Kochi,Kerala,India,Industrial
60c4f344-7fd4-4c9e-a9b5-5d3aac5dd4dc,*****************,SMB,Indore,Telangana,India,IT
5d13ac61-b3b4-414b-a58e-befcf748afd5,**********************,SMB,Kochi,Kerala,India,Safety
d209926d-5eee-4173-af45-dd63a1f790b5,******************,SMB,Indore,Telangana,India,Automotive
50701c31-5181-4fcb-9777-454ea830ab4e,*********************,SMB,Jaipur,Rajasthan,India,Industrial
ca7e4c05-adb8-45e0-a774-7df5819eb751,*****************,SMB,Kolkata,West Bengal,India,Industrial
16966477-a0b4-4eb4-a055-91f909b2d17e,*****************,Enterprise,Kolkata,West Bengal,India,Industrial
48529717-5ae1-445b-9b3f-1681faa9fbf2,********************,Enterprise,Ahmedabad,Gujarat,India,Automotive
29a9fc56-ce52-4c00-88b6-b7de997a630b,*****************,SMB,Lucknow,Uttar Pradesh,India,Electronics
e026485c-a49c-4280-bf44-90e40087bc31,*****************,SMB,Hyderabad,Karnataka,India,Safety
897dcde2-2188-4a3a-bc59-99123865b232,********************,SMB,Kolkata,West Bengal,India,Safety
16f3ae02-0658-458b-a67a-c4fa9592dccc,****************,Retail,Lucknow,Uttar Pradesh,India,IT
2a138ce6-613d-4b11-8be1-228c338a0419,********************,Retail,Kochi,Kerala,India,Automotive
247e8224-bf43-4658-99b3-c7cf62cb070b,****************,Retail,Kolkata,West Bengal,India,Industrial
26ab2ce1-e898-4b33-a543-061b7607a98d,*********************,Retail,Chennai,Tamil Nadu,India,IT
b016e5f4-5ec5-4fb8-9b28-87b2ea3a8fe8,****************,SMB,Mumbai,Maharashtra,India,Industrial
26eef945-89ad-4548-92f9-ddb8a73e4676,********************,SMB,Jaipur,Rajasthan,India,Industrial
5c833758-d1e9-4de1-9b79-c2f2df99dc18,********************,Enterprise,Jaipur,Rajasthan,India,Automotive
4645018b-6254-44dc-9db3-b03f09099528,********************,SMB,Pune,Madhya Pradesh,India,Safety
fef88e89-d65f-430d-b3cb-08892c7fe791,***************,Retail,Bengaluru,Maharashtra,India,Automotive
f56e723b-f913-404a-bb40-d30b09ffe976,*********************,Retail,Chennai,Tamil Nadu,India,Industrial
47390c8d-493f-480b-bddb-73330a862c3e,*****************,Enterprise,Jaipur,Uttar Pradesh,India,Industrial
a9caf3ab-4ae0-43b0-a1ca-dee22590a80d,*****************,Retail,Jaipur,Uttar Pradesh,India,Packaging
4bbd0af1-50b5-4198-82e8-eabc361f1f3e,*********************,Retail,Jaipur,Rajasthan,India,IT
7aaf1a22-7f38-4499-8987-12b08502c863,*****************,Retail,Mumbai,Maharashtra,India,Automotive
9c01bdc5-ac6a-448d-b948-75bf1a16219c,******************,SMB,Pune,Madhya Pradesh,India,IT
6711ba45-7710-44e6-8097-fec8368038e6,********************,SMB,Lucknow,Uttar Pradesh,India,Industrial
448cef93-9a70-4284-80e3-0869c6a6acd8,*********************,SMB,Delhi,Delhi,India,IT
c3ed558a-cff7-4d91-9b0d-4e14abe04e2a,*********************,SMB,Mumbai,Maharashtra,India,IT
809643ba-a38a-43c4-a99d-6da318b49f95,*******************,Enterprise,Bengaluru,Maharashtra,India,IT
ae592a9c-bef2-4b25-8732-6d3d4f229a35,****************,Enterprise,Mumbai,Uttar Pradesh,India,IT
e94c13d8-516e-45b5-8a39-6d48ecdacbe2,*****************,SMB,Indore,Karnataka,India,Packaging
93fdf6eb-e866-41da-815f-69dab823058f,*****************,Retail,Hyderabad,Karnataka,India,IT
efd6aec0-f27b-41d3-a194-f3ab5cb31072,*******************,Enterprise,Mumbai,Uttar Pradesh,India,Electronics
37eed874-8191-4b5a-9272-3b899ed8da9d,*******************,SMB,Pune,Madhya Pradesh,India,Safety
c845256f-2165-403c-b073-3d99c18cd4c0,*****************,Retail,Pune,Tamil Nadu,India,Industrial
eda18f1a-39a3-48a4-afc4-f09a2d3d5333,******************,SMB,Hyderabad,Karnataka,India,Safety
c4ea80ce-edbc-491c-9230-be57b1b94497,*********************,Enterprise,Ahmedabad,Gujarat,India,IT
c6dacfa8-001d-4510-b80c-5d3989bb71e7,********************,Enterprise,Chennai,Madhya Pradesh,India,IT
570cefb8-feda-4272-9b92-4f651e0e0edd,*********************,Enterprise,Indore,Karnataka,India,Industrial
a7fe67e0-0172-4365-827d-4f0d22cc7896,***************,SMB,Kochi,Kerala,India,IT
d6479e1f-a3cb-40a1-94bb-cc838ed4a683,********************,SMB,Kochi,Kerala,India,Packaging
8ff78083-771b-417c-971c-5ac041bcd6a0,*****************,Enterprise,Pune,Telangana,India,Packaging
c645e4a2-7347-4cf6-bf1e-20999f070715,*****************,Retail,Lucknow,Uttar Pradesh,India,Industrial
303b9d17-5272-4065-bb99-410f8cee6976,*****************,SMB,Chennai,Tamil Nadu,India,IT
e443bd28-33a2-4ae4-a1da-fd0a13792329,*****************,SMB,Jaipur,Rajasthan,India,Safety
9a320297-7278-47fe-9d0a-cd49b93ac98c,******************,SMB,Hyderabad,Karnataka,India,Automotive
694fe33b-52dc-413c-ab49-69e3b7ae1b36,*********************,SMB,Pune,Madhya Pradesh,India,IT
9009908c-703a-4d79-9a03-85e8d7fcee21,*****************,SMB,Chennai,Tamil Nadu,India,IT
e5d1f57f-4b4c-49bb-9186-0f9a7da0b42e,*********************,SMB,Bengaluru,Maharashtra,India,IT
97db29d1-4a8e-48b6-8c9d-4f6110b9b0b3,******************,Enterprise,Pune,Madhya Pradesh,India,IT
2aade4f9-c90e-4587-991c-4c39ade1406b,********************,SMB,Hyderabad,Karnataka,India,Industrial
b343d0c6-a55e-4ff6-a18d-1904feb9f379,*****************,SMB,Mumbai,Uttar Pradesh,India,Safety
87dc38a0-19fc-4f61-bcd1-c9c5adfa887b,*********************,Retail,Ahmedabad,Gujarat,India,Automotive
5c2e854d-391b-4ec8-867d-1dabb13bf4e8,******************,Enterprise,Kochi,Kerala,India,Safety
b9af7b65-3d9f-4a00-b787-aa374162a808,******************,Retail,Kolkata,West Bengal,India,Safety
d7b6d79d-9363-4ac1-ba0b-5c32975cedc4,***************,SMB,Bengaluru,Karnataka,India,Packaging
2111b997-738e-46c3-99cf-8bca0da822a1,********************,SMB,Pune,Madhya Pradesh,India,Industrial
1e264a8c-a18a-4b50-a4e4-390f09c6f76f,********************,SMB,Kolkata,West Bengal,India,IT
54581f1b-fa74-4f96-a7b1-db53334047c1,****************,SMB,Chennai,Madhya Pradesh,India,Packaging
be6672be-d07c-4ac0-b232-d24b12acce59,**********************,SMB,Mumbai,Maharashtra,India,Industrial
0a1312b3-e2af-449e-b8e1-98b8fe0cab7a,****************,Retail,Hyderabad,Karnataka,India,Safety
ae38ddda-3087-4aa5-a084-feb686e87688,*****************,SMB,Pune,Madhya Pradesh,India,Electronics
acb844cd-e8bb-4ec6-a048-979e3ca5a520,********************,SMB,Indore,Telangana,India,IT
c94f5e90-fcbe-43b7-9cad-7e83c74d0d22,*********************,Retail,Ahmedabad,Gujarat,India,Electronics
bfd4e52d-6dd8-489b-8115-c3a29c0cba64,*********************,Enterprise,Hyderabad,Karnataka,India,Automotive
4b47205e-b358-4bf2-98de-28307583afdd,********************,SMB,Mumbai,Maharashtra,India,Safety
240f8a92-e2c4-4650-919f-d3fc03742a49,*****************,Retail,Mumbai,Uttar Pradesh,India,Automotive
f58a1b91-95f0-432f-8b78-34fc233e61ee,******************,Retail,Kolkata,West Bengal,India,Automotive
8de5c7a4-239f-471d-add0-0f856e10f0f3,******************,SMB,Hyderabad,Karnataka,India,Industrial
8ee04622-7228-47f3-9cbc-1cb4e8dc6f63,*****************,Retail,Bengaluru,Maharashtra,India,Safety
0a36c77c-abb8-4023-b115-a6a0d54d1f28,*****************,SMB,Kolkata,Kerala,India,Safety
25fc054a-36c4-4186-84d0-94937a1abdb1,*********************,SMB,Indore,Telangana,India,Automotive
8a2c99ab-4fdd-4130-8f85-c09d2ef5fc76,*******************,SMB,Pune,Madhya Pradesh,India,Industrial
cc27d8f1-b98e-4937-8d11-2b2442f9df4d,********************,Enterprise,Kolkata,West Bengal,India,Industrial
c14cb4ef-c7ea-41a3-8d17-67eacc3f1558,*********************,Enterprise,Pune,Telangana,India,Industrial
cb929112-ce12-40c4-98dc-2bf66e697a7d,********************,SMB,Mumbai,Uttar Pradesh,India,Automotive
b961e580-e47f-4fb5-b08a-14b4ae029012,********************,SMB,Bengaluru,Maharashtra,India,Automotive
5ba09562-558f-4782-a811-c2139e6bd4d6,*****************,Retail,Pune,Madhya Pradesh,India,Automotive
269ada79-6709-4f85-920e-6c57820f69b7,*****************,Retail,Pune,Madhya Pradesh,India,Safety
7ecac2d7-b486-4639-81cc-64274931e680,******************,Retail,Jaipur,Rajasthan,India,Automotive
d3b44343-9349-4ef3-b488-a2d21107626a,*****************,Retail,Hyderabad,Karnataka,India,Automotive
a48183ff-70a1-4e35-9202-36c7662a5229,******************,SMB,Kolkata,West Bengal,India,IT
fe8f18e6-55ce-4803-b0e3-d83d999345af,*****************,Retail,Hyderabad,Telangana,India,Electronics
d82f73f3-6eea-4d23-8ddc-a0b25e7a2292,*********************,Retail,Kochi,Kerala,India,Automotive
d648da85-aa61-4e73-8c40-a972a4b57fd6,*******************,Retail,Mumbai,Uttar Pradesh,India,Safety
12cf4e96-e050-4489-a03a-8aa7c1391822,*******************,Enterprise,Lucknow,Uttar Pradesh,India,Safety
33a0bc16-45fb-4ab7-91c5-38b2cdf0a8b8,********************,SMB,Indore,Telangana,India,Automotive
7e4c450d-ecd6-4ada-a70c-d6154af02a3c,*****************,Retail,Kolkata,West Bengal,India,IT
0d26ca5b-527f-483c-9bbc-522f785cba80,*******************,SMB,Pune,Madhya Pradesh,India,Industrial
b42cc2f9-dd3e-4b36-a43a-a28ca61a24b0,**********************,SMB,Chennai,Tamil Nadu,India,Industrial
25ed0c49-e68f-4ace-9bfa-679e86957953,*****************,Enterprise,Indore,Telangana,India,Safety
1a62e1ff-fc6b-42ab-9489-cdce97562118,****************,Retail,Bengaluru,Karnataka,India,IT
df781774-cd2c-4388-b899-488d92a8893a,*****************,Retail,Lucknow,Uttar Pradesh,India,Safety
1e67401e-ca0e-47ae-acd5-c1c6d04809f1,*****************,SMB,Pune,Madhya Pradesh,India,IT
5d5ed181-737a-4144-be96-36f7a4202f48,*****************,SMB,Hyderabad,Karnataka,India,Industrial
fcc6a68c-d21f-46f8-bcb5-9f1d63813602,*********************,SMB,Kochi,Kerala,India,Safety
509387a3-fab6-4c80-81ed-bae7e0adec51,******************,SMB,Kolkata,West Bengal,India,Safety
9358f259-9f8d-4ad5-9b69-7c4efe0d1cc9,*****************,SMB,Mumbai,Maharashtra,India,Automotive
5147238a-d15e-4c78-aa51-8cdf08e94107,***************,Retail,Hyderabad,Karnataka,India,Safety
90768a92-130a-42a2-a7f8-1fa66f7b39d2,********************,Retail,Pune,Madhya Pradesh,India,Industrial
73e75fd5-d0df-4420-8778-b0b44e57931b,*******************,SMB,Mumbai,Maharashtra,India,IT
6e6e0501-ce77-4301-8849-3ed2916125cf,******************,Enterprise,Kochi,Kerala,India,Industrial
fcfa35c4-eed5-4786-ba7e-2ac33da8fd9d,**********************,SMB,Chennai,West Bengal,India,Industrial
aa510adf-9c94-4b4f-b99a-5b90339c6ae5,********************,Retail,Chennai,Tamil Nadu,India,Automotive
18a26e8b-5f49-4009-bfc5-dc4be5f69a0b,******************,SMB,Mumbai,Uttar Pradesh,India,Packaging
1eab203e-2bcc-4c30-b2c7-2cc359b71575,*****************,Retail,Chennai,Tamil Nadu,India,Safety
dcb4b942-b39a-4c48-a05c-f00ef4a99a60,********************,SMB,Jaipur,Rajasthan,India,Automotive
eff5b49c-e980-45b5-9d7c-2646a19dad80,*********************,Retail,Pune,Madhya Pradesh,India,Safety
ddad58ef-8009-4b37-925e-33b6ae21ec3e,**********************,Retail,Kolkata,West Bengal,India,Industrial
f9537dbd-41ba-4719-84c7-204994558dfe,*********************,Enterprise,Indore,Karnataka,India,IT
0325a3c5-f06f-46ec-9262-161b9d303141,****************,SMB,Indore,Telangana,India,Packaging
a34718e0-7893-4cda-8b56-adcc1b97e378,*********************,Enterprise,Jaipur,Rajasthan,India,Safety
8b054d67-7d90-463a-be1d-1b24f728268b,****************,Retail,Indore,Telangana,India,Automotive
7bcb56c0-a762-427a-803f-93a1597968a7,********************,Enterprise,Chennai,Tamil Nadu,India,Electronics
bfa8cba7-ba90-4dc5-9069-d6350ad13c70,********************,Retail,Hyderabad,Karnataka,India,Industrial
7ecde018-ecf2-4eb3-bb0a-ef92b9d57ab2,*****************,Retail,Mumbai,Uttar Pradesh,India,Automotive
beb3aaef-09d2-4b6d-ac0e-10e874ddd19f,******************,SMB,Lucknow,Uttar Pradesh,India,Industrial
1be371cf-5215-466b-8afb-33910211d30e,*****************,SMB,Indore,Telangana,India,Industrial
e6f8f45f-3833-481b-817c-da10caf0fe57,*****************,SMB,Hyderabad,Karnataka,India,Industrial
d840638f-ddcd-4033-b9e6-9e053d6c6579,*****************,Enterprise,Indore,Telangana,India,Industrial
435b8c6b-8fbc-425e-b9e1-beba1eeb6e47,*******************,Retail,Hyderabad,Karnataka,India,Automotive
a05811c3-57bf-4e33-a4fe-16a0f0cb2697,*********************,Enterprise,Indore,Telangana,India,Safety
b9980a9d-5bec-4192-a159-560f7ce3bd78,*****************,Retail,Indore,Telangana,India,Packaging
8f22a02c-4ec3-4695-bb17-0db35740152a,******************,SMB,Kochi,Kerala,India,IT
b678c160-548e-42dd-8350-e13b912139d6,****************,Enterprise,Bengaluru,Maharashtra,India,Safety
df4207b3-9b62-4fba-9e6f-a7e886aece62,******************,Retail,Lucknow,Uttar Pradesh,India,Automotive
2cbc4700-80d0-48cf-b719-6c47b917bac0,******************,SMB,Delhi,Delhi,India,Industrial
9c7f7183-35b0-434c-a01e-a4d8b9732bad,**********************,Enterprise,Pune,Telangana,India,Industrial
1eae23fc-ffb8-4a71-83fa-8c64b5fb6495,*****************,Enterprise,Pune,Telangana,India,Automotive
216455cd-f11e-4951-a1fb-0402a381c152,*********************,SMB,Lucknow,Uttar Pradesh,India,Automotive
1f53849f-17fd-4ad0-aa11-a3c6cc4eb54f,*********************,Retail,Hyderabad,Karnataka,India,Automotive
704efead-659c-4493-ad4b-7b4eadd0814e,********************,SMB,Chennai,West Bengal,India,Safety
8aa2e27d-df62-40c5-9323-a67c675f9bdd,********************,SMB,Kochi,Kerala,India,Industrial
22f16151-76b2-4c83-b0d7-62def0e64a65,********************,Enterprise,Pune,Madhya Pradesh,India,Safety
3fd14857-6271-412f-8a91-e9347e4de918,****************,Retail,Indore,Madhya Pradesh,India,Packaging
