customer_id,customer_name,customer_segment,city,state,country,industry
b36d3d48-cf3c-4489-8129-6373f9249d0b,*******************,Retail,Pune,Rajasthan,India,IT
da7d793d-d2d0-4c85-9d15-b0ef9e9fbbe9,********************,SMB,Kolkata,Gujarat,India,Packaging
2d5a596a-9e4c-49db-a8c5-3a9c197f2a04,****************,SMB,Mumbai,Madhya Pradesh,India,IT
a1d7e5f2-92e8-4c7e-8dfb-0e21ad7fee60,********************,Retail,Jaipur,Karnataka,India,Automotive
dd12d73b-dd42-4fca-a2ac-eeb3a67b8aa2,*********************,SMB,Kochi,Telangana,India,Electronics
3d36ad2f-acf9-44fe-a203-f7a16bf9f6a9,*******************,SMB,Indore,Maharashtra,India,Electronics
d163c1df-8b32-4206-aa62-f2aa8a7f4d62,*********************,Enterprise,Indore,Gujarat,India,Automotive
b3163405-88a6-48a1-97b9-23ce7da7b09c,**********************,Enterprise,Jaipur,Maharashtra,India,Industrial
a818b46e-ef0f-407c-b03a-b80fe596a00a,****************,SMB,Hyderabad,Madhya Pradesh,India,Electronics
9c49965c-bd51-4544-9f61-ba4b78b647e5,*****************,SMB,Bengaluru,Tamil Nadu,India,IT
5362f59e-2a9f-4209-8a0d-6c3bf0c0fc5d,*****************,SMB,Indore,Maharashtra,India,Industrial
83d070f7-de37-46ee-aa50-f66f0d907306,*********************,Enterprise,Kochi,Rajasthan,India,IT
d01e3aac-7ac7-4727-9bd0-ed671c68f37e,*****************,Enterprise,Jaipur,Karnataka,India,Packaging
fa2b1182-4366-4004-836d-c02ae9d2aa4d,******************,SMB,Hyderabad,Uttar Pradesh,India,Safety
ee9047be-f709-4115-9cac-2f3b48d19b5c,*****************,Enterprise,Hyderabad,Kerala,India,Safety
ce686752-5804-4743-a37b-cce24b5cebfe,****************,SMB,Kolkata,Kerala,India,Industrial
6488f6a6-77b6-401e-82d3-ec50a74d16cd,*********************,SMB,Hyderabad,West Bengal,India,Safety
9bbd9f2d-8512-4266-947f-8c444e6e4ff6,*********************,Enterprise,Mumbai,Telangana,India,Industrial
dd18229c-e00c-4c0b-b0d7-3ed7c8fa9a5a,********************,SMB,Mumbai,Maharashtra,India,IT
c18aa032-dc19-410d-b43e-635a58e016ef,******************,SMB,Hyderabad,Gujarat,India,Industrial
c088ccae-af6e-46af-9c74-714680117480,*********************,SMB,Chennai,Gujarat,India,Industrial
7baf692c-fe8f-4b72-8b41-44c78eb02b96,********************,Retail,Chennai,Maharashtra,India,Packaging
341f4401-dced-4b7a-94bf-9efded8b911e,********************,Enterprise,Delhi,Uttar Pradesh,India,Safety
f0c7a2c4-2f97-4549-b274-77128c6fe986,*****************,Enterprise,Jaipur,Maharashtra,India,Automotive
dd6cf335-b89b-44ba-a2ee-fef129eb27f7,*********************,SMB,Indore,Karnataka,India,Safety
16690a78-302e-45a2-af48-6cb56756c29b,********************,SMB,Pune,Madhya Pradesh,India,Electronics
2087b808-8dbe-459d-8336-70fea0642e37,****************,Enterprise,Ahmedabad,Maharashtra,India,Safety
5ee327c2-c52f-4c19-82b3-fa73446dfdaa,********************,SMB,Kolkata,Maharashtra,India,Industrial
eb0c3e2d-e30a-4f12-82f5-65e3372abcae,*********************,Enterprise,Pune,Madhya Pradesh,India,Industrial
5ea6df4d-bda7-4f2b-b9cf-211619e25daa,*****************,Retail,Indore,Madhya Pradesh,India,Electronics
becc2e4e-fee1-4245-ac62-c11b5329832d,*****************,SMB,Ahmedabad,Maharashtra,India,Industrial
61274474-bcb5-47de-9b24-1413521f6620,********************,Enterprise,Jaipur,Madhya Pradesh,India,Industrial
1d067ebd-0924-4890-8061-c0e1ee8ddeb4,******************,SMB,Pune,Maharashtra,India,Automotive
9d1b2036-62b1-404a-b721-97624cb37348,****************,SMB,Delhi,Telangana,India,Industrial
bf28a6a8-9216-442c-9679-8d448e3fab27,***************,Retail,Chennai,Telangana,India,Industrial
dd320cab-3026-424e-8b56-beee9f76f21b,******************,Retail,Delhi,Telangana,India,Safety
8fc5b247-0a94-4471-8374-2a42a6b47aa4,*******************,Retail,Indore,Telangana,India,Electronics
455ffcf9-559d-4d4b-8039-8708ec90ce5d,*****************,Retail,Indore,Maharashtra,India,Safety
2636508b-4eb0-42fa-994e-a35f463fd014,****************,Enterprise,Mumbai,Maharashtra,India,IT
3e56d795-bbdf-4f7c-a1d0-39f6472277cc,****************,Enterprise,Mumbai,Madhya Pradesh,India,Automotive
8d4f5fcf-2500-4e5e-9304-ae1a81db02c5,*********************,Retail,Jaipur,Tamil Nadu,India,IT
8bf087af-01a0-444f-a1a1-5e4c1ed0058c,*****************,SMB,Lucknow,West Bengal,India,Electronics
4923c457-30dd-41d8-b675-557f9547112a,*******************,Retail,Kochi,Karnataka,India,Electronics
4f848919-75db-4df1-8d33-4c653734e856,********************,Enterprise,Kolkata,Gujarat,India,Packaging
813f8a46-9439-49e7-a6bb-f971a42ad383,*****************,SMB,Mumbai,Gujarat,India,Packaging
63cbfdd5-5ee9-4684-b35a-dbc900c8e15c,******************,SMB,Mumbai,Telangana,India,Packaging
d7858950-dbb3-490d-a080-16fe8827cd3c,*****************,SMB,Bengaluru,Tamil Nadu,India,Electronics
c1c8c9f5-1c18-4731-8cb6-7d084cdb5bee,**********************,SMB,Hyderabad,Tamil Nadu,India,Packaging
9906c6ed-5928-4477-b54e-6316f20a5e37,****************,Retail,Kochi,Rajasthan,India,Automotive
1153f037-0e63-43a8-aa1b-e74c76149a31,********************,SMB,Chennai,Karnataka,India,Industrial
3dfd4792-2478-4ef0-a1d7-d86aece18de1,*******************,Enterprise,Pune,Delhi,India,Electronics
18ce3ddd-4f52-4ae4-8e5f-fa89cdf0438f,********************,Enterprise,Mumbai,Tamil Nadu,India,IT
b07ad8d3-14c0-47dc-8954-2cb7637b56c2,*****************,Enterprise,Indore,Rajasthan,India,Electronics
2d4d1b78-a5bb-4b3f-9cb1-d413504b9d6a,****************,SMB,Indore,Telangana,India,Packaging
b764c625-a9a2-4700-aa38-26c8431aefd3,*****************,SMB,Mumbai,Karnataka,India,Safety
f3ee76f2-a51a-4f91-b9c7-3f29fc19eab8,********************,Retail,Hyderabad,Maharashtra,India,Packaging
c0df95bf-ba8d-4a65-bc4e-7445f9f0bfce,********************,Enterprise,Chennai,West Bengal,India,Packaging
64333c75-5d76-4c4b-b353-156130c8651d,*********************,Retail,Bengaluru,Tamil Nadu,India,IT
bec4c392-0676-4370-98ca-dc67e27adbd6,******************,Enterprise,Jaipur,Maharashtra,India,Electronics
4c9ded35-44c2-48e2-9386-b9344cc58e28,***************,SMB,Hyderabad,Kerala,India,Electronics
b1bf93eb-5eb7-4465-8812-945a9160bcaa,*********************,Enterprise,Hyderabad,Maharashtra,India,Safety
f4ad85ad-c6f1-4366-94b6-39d0b9e18a4b,********************,SMB,Hyderabad,Tamil Nadu,India,Industrial
7861a9e4-4348-48a8-9fb8-05a9e48e77f7,*********************,SMB,Indore,Tamil Nadu,India,Electronics
9bfa72bb-48a6-4ba7-b953-14d322d88414,******************,Retail,Kolkata,Uttar Pradesh,India,Industrial
9403780a-01bc-4b3c-aa72-46d151dc34cb,*****************,SMB,Mumbai,Rajasthan,India,Industrial
802809fe-e9dc-4403-beea-a5e5767f67c4,******************,SMB,Hyderabad,Maharashtra,India,Electronics
e9e7fa4a-84d5-4f30-a110-1c73e15746cc,******************,SMB,Jaipur,Madhya Pradesh,India,Electronics
5c45ac40-e5db-4d6f-adcf-d8e4515324cd,****************,SMB,Delhi,Delhi,India,IT
d20a4b3b-f3fb-42c9-98e4-41b007dcbb67,********************,Enterprise,Pune,Maharashtra,India,Industrial
790c988b-cb32-41d7-b02e-bc2bfc9c6736,******************,SMB,Indore,Delhi,India,IT
22d3b71e-3cc7-4b86-ade4-f973c289f5c9,*****************,Retail,Lucknow,Madhya Pradesh,India,IT
55fd1ca7-4dae-4146-83c0-8160cb54d73c,*****************,Enterprise,Chennai,Telangana,India,Electronics
6972f76c-6182-4a92-b82b-8b528cd04e48,*******************,SMB,Indore,Delhi,India,Packaging
75fcff83-b4b3-4047-9d26-d30fef6c7f09,*****************,SMB,Bengaluru,Karnataka,India,Safety
4a09e648-c711-4cc5-ac17-1e5a158c233b,******************,Enterprise,Jaipur,Madhya Pradesh,India,Safety
127a406f-8dff-403f-b34f-1e77f36a7bc1,*******************,Enterprise,Jaipur,Karnataka,India,Electronics
3990ae97-b4b8-441c-8b1c-d3444024712d,*****************,Retail,Hyderabad,Delhi,India,Industrial
5a8068ab-3cf3-4a0b-810b-7072aa1065d8,********************,Enterprise,Pune,Telangana,India,Electronics
d5a81247-8afa-4651-b486-037cbbb79188,**********************,SMB,Jaipur,Gujarat,India,Safety
d4bfb176-0f09-4dca-821c-cb6655563caf,***************,SMB,Hyderabad,Delhi,India,IT
0de403f7-6082-43d8-9067-504a88754c6d,********************,Retail,Lucknow,Madhya Pradesh,India,Safety
1f683183-4a99-4f29-b9e7-a3eadc238959,********************,SMB,Chennai,Gujarat,India,Packaging
52453d5c-6464-4ac4-8db5-79e0bb5349f2,*****************,Retail,Indore,Maharashtra,India,IT
fc927172-db96-4136-b9a9-3fe188bfd7e0,****************,Retail,Chennai,Telangana,India,Safety
67e30412-7183-4a0b-9aee-c78ffa7c0158,********************,Retail,Kolkata,Gujarat,India,Electronics
36bbf381-27df-4a07-91b3-fb1389dc4fef,*****************,SMB,Kochi,Delhi,India,IT
f8653efc-fa98-4648-bcbb-ea24011e3420,*****************,SMB,Mumbai,Rajasthan,India,Automotive
be96632e-30a2-4c97-a744-a1a2134064e8,*****************,SMB,Bengaluru,Madhya Pradesh,India,Electronics
24f24343-7711-4cce-a352-77a28243098a,********************,SMB,Ahmedabad,West Bengal,India,Automotive
faa4a6d7-fbb1-470d-883c-8ce360c271ba,****************,Retail,Chennai,Tamil Nadu,India,IT
35e82c51-9943-4847-b25b-a366698a4697,******************,SMB,Jaipur,West Bengal,India,Industrial
0a04e3d1-6ec4-4ed0-b3b1-941c82c7c2f7,*********************,SMB,Chennai,Rajasthan,India,Automotive
6f37ca84-d55b-4d23-a63c-58edb4f95e19,****************,SMB,Hyderabad,Maharashtra,India,Electronics
2817b310-090e-4f78-9d4e-8e302820bf6a,****************,SMB,Indore,Gujarat,India,Electronics
f627869a-d9fb-4469-9a23-f38b41d6489d,****************,Enterprise,Hyderabad,Maharashtra,India,Electronics
ff535b62-4d76-416d-8013-826ba89c80d6,********************,SMB,Ahmedabad,Rajasthan,India,Packaging
c926ab28-5b5b-4fa0-92f9-601f6fa4b7b7,*****************,Enterprise,Ahmedabad,Uttar Pradesh,India,IT
f54e3aa7-3722-45ab-bb0c-d4787dd8ead5,******************,SMB,Lucknow,Madhya Pradesh,India,Electronics
f954a15e-c355-4c63-a656-d5d12a9fd0a5,*********************,Retail,Delhi,Karnataka,India,Industrial
6f0a8e73-6ee4-4de3-9eb8-1b0fb4a8f50e,********************,SMB,Chennai,Maharashtra,India,Industrial
160508d9-652e-4384-b622-07be3c95c2b6,*******************,SMB,Bengaluru,Gujarat,India,Electronics
6b68fb97-0fc3-4e6b-a717-2298bb3ae9ed,*****************,Enterprise,Hyderabad,Kerala,India,Safety
36912276-8f96-4e53-96e8-77796afa5a85,******************,Enterprise,Chennai,Maharashtra,India,Packaging
61a2f57d-4c14-4a6f-97d8-9ab76b134669,********************,Enterprise,Kochi,Uttar Pradesh,India,Safety
df52c8f4-8410-4c7b-9256-5434f8f51c7b,********************,SMB,Ahmedabad,Rajasthan,India,Automotive
e93d69e5-22fb-4421-b5ca-2fecb922e922,*****************,SMB,Indore,Maharashtra,India,Safety
4e8163d3-4ba5-444c-81c0-aa61fe3f41b7,****************,Retail,Chennai,Gujarat,India,Electronics
5252f0a0-be11-468a-b507-b8869ff89901,****************,SMB,Kolkata,Madhya Pradesh,India,Electronics
4cedfebc-19e2-469f-afc7-d045c8bad017,******************,Retail,Kochi,Kerala,India,IT
5b932fa1-bf12-40c0-993a-753bc0146aae,******************,Retail,Bengaluru,Maharashtra,India,Packaging
156f0f23-1c99-4f68-a04d-b7a680b3616e,****************,Retail,Kolkata,Karnataka,India,IT
c5c27955-5a69-4c0e-99f8-0fc685b91fca,******************,Enterprise,Delhi,Karnataka,India,IT
d63b370f-829b-4ddf-8a03-73f62323d4c1,******************,Retail,Lucknow,Maharashtra,India,Safety
29f9973c-10f4-4b62-a9ac-cbee28940cf8,*****************,SMB,Mumbai,Telangana,India,IT
a9b17338-b174-4169-9c54-a322f32a4e36,*******************,SMB,Kolkata,Uttar Pradesh,India,Automotive
0a34c190-427b-4b16-8028-166c47295c28,********************,Retail,Pune,Kerala,India,Electronics
e4559e62-2080-4258-b9f1-e54186a43efc,*****************,Retail,Mumbai,Delhi,India,Electronics
1290a166-5b8c-4a95-8538-b7343e5ffced,*******************,SMB,Bengaluru,Maharashtra,India,Electronics
c4a729bd-3111-48b1-9e38-e1e673e221af,*****************,SMB,Hyderabad,Maharashtra,India,Electronics
1950a9c4-5400-4db2-8251-f437edb44e8d,**********************,Retail,Chennai,West Bengal,India,Industrial
385dbb8f-edc5-4030-8326-dbcdf05c8df2,******************,Enterprise,Delhi,Delhi,India,Packaging
8058eed1-ff3b-40f0-a730-01169cbc91d7,*****************,Retail,Kolkata,Karnataka,India,Packaging
557ecc9f-ba3e-415f-ba23-33343aedc583,*********************,SMB,Bengaluru,Delhi,India,Safety
54f17b39-3f27-49c6-9605-4a7a6d2d8e1d,*****************,SMB,Hyderabad,Karnataka,India,Electronics
14fa64bd-7214-457b-8b39-e3af8fa20e0b,********************,Retail,Chennai,Maharashtra,India,Packaging
0d1a340c-3864-4fb2-bdae-93aad178b01c,********************,SMB,Delhi,Maharashtra,India,Industrial
a4d10405-e47a-4de3-8f79-bb5b21928da7,******************,Retail,Lucknow,Karnataka,India,Electronics
e8395da6-5a1c-4da5-a873-4c22806ef4b5,****************,Retail,Kochi,West Bengal,India,Industrial
3ccf9ff7-8bf5-4bd2-9381-99c822270d22,*****************,SMB,Jaipur,Telangana,India,Industrial
5e899492-395e-4c6b-99df-e2f557c2512c,*******************,SMB,Pune,Telangana,India,Industrial
f04ec44d-42bf-4b2e-82af-1e6195d8c7b1,***************,SMB,Hyderabad,Delhi,India,Packaging
7d4da45b-204a-48a9-a34c-f30b34cd812e,*******************,Enterprise,Kochi,Delhi,India,Packaging
9a6fdc69-f60f-477c-9eed-baf18fe4ab67,*****************,Retail,Ahmedabad,Maharashtra,India,Safety
5ae72338-74b2-4b0c-b330-2bc6dce6afd7,********************,SMB,Ahmedabad,Karnataka,India,Electronics
51820e49-1820-48ae-b0d7-0ee21216a8d5,*********************,Enterprise,Pune,Madhya Pradesh,India,Packaging
c5a30f2a-f9bd-4027-9d5a-08965988023c,*****************,SMB,Delhi,Kerala,India,Safety
998bc36b-1324-40b0-b750-e4e09eaf9e3b,****************,SMB,Jaipur,Maharashtra,India,Industrial
fac5c584-c890-4b5b-85ee-3f774c7174ff,*******************,Enterprise,Pune,Maharashtra,India,Safety
87a64efa-d1bd-446d-b780-b5a921bbbaa8,*********************,SMB,Delhi,Uttar Pradesh,India,Automotive
55ef4965-95d3-4e38-acd9-d4858662f086,********************,SMB,Kolkata,Telangana,India,Automotive
92c41d63-96a4-415c-a162-bd57d26eb1f4,*******************,Retail,Pune,Uttar Pradesh,India,Electronics
bbcc7bab-1fd5-472f-92c5-915489c35229,****************,SMB,Chennai,Maharashtra,India,Automotive
0857e47a-f4cb-4626-a5a3-3de6014c3c3c,*****************,Retail,Hyderabad,West Bengal,India,Electronics
9d4456ab-312c-436b-b91e-e103817cf999,*********************,SMB,Jaipur,Tamil Nadu,India,Electronics
1847cf9f-bacf-4be0-8b46-33fb08c316f3,*****************,SMB,Chennai,Karnataka,India,Electronics
97ad29a8-953f-445b-89a3-68d14085ada5,*****************,SMB,Bengaluru,Maharashtra,India,IT
ed68b5fc-a265-42f2-b087-977ef1307325,****************,SMB,Indore,Telangana,India,Industrial
2ba7f7f9-96e0-4a2d-82f5-f2d4e97da761,********************,SMB,Ahmedabad,Telangana,India,Industrial
f11fc67c-055c-4801-9ac4-0a5736ffafcb,*****************,SMB,Chennai,Gujarat,India,Industrial
66407f9e-0bfe-422e-8b87-73946f17bc82,********************,Enterprise,Hyderabad,Madhya Pradesh,India,IT
8a741e71-a6c0-41f4-87f1-24eab9d00fc0,*******************,SMB,Hyderabad,Maharashtra,India,Safety
c8d23b0c-db59-49dd-987e-dbd3d39ba78b,********************,SMB,Pune,Telangana,India,IT
7ed6a979-bf5f-4a47-a9d3-525a0fc6f756,********************,SMB,Kolkata,Madhya Pradesh,India,Industrial
1dc2cc6f-89c1-48b4-b2cb-1df0814ff5bf,******************,SMB,Kochi,Telangana,India,Electronics
4b122c4c-fb99-4c81-9791-6b9e73d3c5b9,*****************,SMB,Lucknow,Maharashtra,India,Safety
97f04d6e-a79e-43f4-9491-0c2cecf558c1,********************,Retail,Chennai,Madhya Pradesh,India,Industrial
67b99fdf-9685-4c07-9940-c813d49ae485,*****************,SMB,Ahmedabad,Uttar Pradesh,India,Packaging
c45862af-5d15-48c9-9d26-8cba008735a6,******************,Enterprise,Mumbai,Telangana,India,IT
80c5450e-1211-4d87-b046-950df13e5722,*********************,Enterprise,Mumbai,Telangana,India,Automotive
d10e2c50-4fc8-4b24-a7f2-af64cc11eed6,******************,SMB,Lucknow,Gujarat,India,IT
3ca2da45-da79-43b6-9bd9-8d81ae20ca08,****************,SMB,Indore,Tamil Nadu,India,Safety
64fd2729-c8bb-4ed8-9ada-481cbdc09ec5,*********************,SMB,Bengaluru,Telangana,India,Industrial
71d01941-a5ab-48a6-9b8b-5eef08f0a554,*****************,Retail,Jaipur,Uttar Pradesh,India,Automotive
28280d77-6390-45cd-81b2-cff9de338dd6,****************,SMB,Delhi,West Bengal,India,Electronics
3607c7e5-2749-4e1e-a4ec-3728c86ecfff,*****************,Enterprise,Lucknow,Gujarat,India,Packaging
