inventory_id,supplier_id,product_id,warehouse,quantity_on_hand,quantity_reserved,quantity_available,reorder_point,inventory_status
b2a1a0a4-5eaf-4265-b9ab-60a8b77f9a37,SUP0099,PROD0060,Hyderabad DC,3798,92,3706,518,Healthy
ab4d1254-801a-4a04-8dd4-cc5acd3826b4,SUP0069,PROD0109,Mumbai DC,2522,625,1897,318,Healthy
2a4c7bf7-f764-4514-a029-400518ec6e45,SUP0076,PROD0075,Hyderabad DC,1292,30,1262,261,Overstocked
ef1e3450-8020-4a3d-9a09-c365e3aa060f,SUP0076,PROD0138,Kolkata DC,1920,89,1831,740,Healthy
bcf06b47-1fea-49af-b01e-045eff438f54,SUP0042,PROD0078,Pune DC,4927,708,4219,69,Healthy
3c64c4b5-ed3a-4fa9-be3a-e4372f0acb14,SUP0046,PROD0199,Bengaluru DC,4633,625,4008,478,Healthy
e38ff864-de32-42f7-87dc-643c8cd43062,SUP0049,PROD0154,Delhi DC,1471,65,1406,681,Overstocked
29e565d1-211f-4fce-9815-cf786bac51ad,SUP0057,PROD0049,Chennai DC,16,11,5,314,Low Stock
2a1f2fd7-cba0-40cb-a50d-2c7a05589083,SUP0068,PROD0042,Chennai DC,2224,237,1987,624,Overstocked
b266c74b-9542-4361-9761-eaa482d3e185,SUP0100,PROD0072,Mumbai DC,2009,55,1954,764,Overstocked
a211c1a3-db32-4b6b-a2e8-30525eddbd55,SUP0087,PROD0190,Chennai DC,617,477,140,792,Low Stock
bc5528f7-0100-4957-a8f8-c160447d0fb3,SUP0015,PROD0107,Pune DC,3862,514,3348,930,Healthy
0717f1bb-9a3f-49f6-bc3d-6b99564d34d6,SUP0082,PROD0097,Hyderabad DC,2220,679,1541,277,Healthy
d180d44a-794e-4b76-88cd-9c7eec9dbcc3,SUP0044,PROD0166,Kolkata DC,4322,593,3729,934,Healthy
9e9b0437-23fd-456f-9733-343bb440c57c,SUP0014,PROD0098,Hyderabad DC,2069,790,1279,644,Overstocked
f09704c0-efef-4781-9490-4d5c5b0bbbeb,SUP0019,PROD0168,Pune DC,4186,95,4091,386,Healthy
0e35845d-c0f5-41d7-a66e-63de01dba501,SUP0058,PROD0199,Pune DC,379,58,321,537,Low Stock
c086a679-2cec-44b4-9c92-d9427af52beb,SUP0077,PROD0040,Pune DC,3377,645,2732,355,Healthy
7a092fce-a42a-40dd-b39e-d58ff534190f,SUP0007,PROD0053,Chennai DC,254,131,123,694,Low Stock
f252bfed-a365-4a11-b1f3-d5d7a73d2214,SUP0005,PROD0133,Bengaluru DC,537,465,72,213,Low Stock
77dfbdab-6e3f-415d-a06a-1dce32184085,SUP0020,PROD0136,Chennai DC,1356,615,741,474,Healthy
1e3015f2-7b4e-47fa-a813-5d24ad1ef4d1,SUP0084,PROD0198,Chennai DC,2424,306,2118,912,Healthy
7f934904-7545-45c9-9a82-8d41b53797fc,SUP0097,PROD0008,Chennai DC,157,117,40,200,Low Stock
d337258d-6ac7-4573-b24e-c27613dc8ba0,SUP0065,PROD0169,Mumbai DC,4746,347,4399,628,Overstocked
9541794b-87ee-40b2-8ce5-4f0ec52e9bd7,SUP0083,PROD0120,Bengaluru DC,2257,90,2167,127,Overstocked
8fddd17e-0d6b-4fac-a028-ebba41a654aa,SUP0001,PROD0109,Hyderabad DC,4852,701,4151,165,Overstocked
c608f16b-e44b-40e3-a1ad-41b1c1fb99b3,SUP0050,PROD0029,Bengaluru DC,1404,483,921,465,Healthy
5c76d2ef-f156-4367-ace6-23727827d0d9,SUP0002,PROD0143,Kolkata DC,271,271,0,186,Low Stock
eed87580-2c5e-4124-bc09-aea167ab74cc,SUP0003,PROD0062,Hyderabad DC,983,467,516,108,Healthy
cfd21d13-724b-4bd1-b58b-7a14d29c2ab3,SUP0054,PROD0050,Mumbai DC,2167,287,1880,325,Healthy
4caf3b67-01c9-4f94-a0aa-a4f56c11fe3d,SUP0077,PROD0098,Delhi DC,1506,657,849,309,Overstocked
39def2ec-26f3-419c-950d-ab74e83f59c5,SUP0088,PROD0125,Pune DC,48,5,43,232,Low Stock
3ad15d5e-7ef3-4496-8537-1475ec41774c,SUP0095,PROD0192,Mumbai DC,2418,677,1741,723,Healthy
efbcab1e-38ba-4ad1-93fc-cc4c7c9cfd91,SUP0021,PROD0169,Chennai DC,3063,220,2843,467,Healthy
116ad76d-fcc1-4749-bced-142f0316e154,SUP0075,PROD0024,Delhi DC,1279,228,1051,519,Healthy
5f1198b6-59c6-4609-9791-9a902f29cc69,SUP0002,PROD0047,Bengaluru DC,4516,272,4244,633,Healthy
3d49972e-bfe9-43cd-ab3b-bbcf91648b30,SUP0091,PROD0016,Hyderabad DC,2047,624,1423,435,Healthy
5ad0e4b8-5d29-4ecd-a129-78562debe240,SUP0001,PROD0034,Delhi DC,2405,248,2157,434,Healthy
dafe02db-7d34-4563-9f92-adc159f82a28,SUP0098,PROD0177,Delhi DC,2525,43,2482,410,Healthy
22834285-905f-4187-9df4-fdca6b9ec8db,SUP0090,PROD0196,Kolkata DC,3480,261,3219,563,Healthy
afd492ca-80cd-4f8b-a013-06dec0a6bb84,SUP0090,PROD0137,Delhi DC,3601,376,3225,847,Overstocked
e279e515-bf00-4765-81c5-dd77339a854c,SUP0003,PROD0063,Kolkata DC,3277,718,2559,328,Overstocked
b11dda33-35f1-4be7-b61b-6c1fdfa505d6,SUP0070,PROD0038,Hyderabad DC,973,360,613,945,Low Stock
6ca32205-b0c7-4b78-852b-f657c1c9d869,SUP0073,PROD0116,Delhi DC,4082,254,3828,580,Healthy
26657376-129b-4517-b87f-d305f2a6e5a6,SUP0092,PROD0103,Mumbai DC,3367,155,3212,252,Healthy
1820021c-27c8-4264-9de1-6196bf49c163,SUP0055,PROD0010,Bengaluru DC,3122,412,2710,876,Overstocked
108fcb50-9d52-43d6-a757-ace1ac07529b,SUP0100,PROD0160,Chennai DC,4333,417,3916,340,Healthy
524d1f27-e42c-4186-9a3e-8857a737ebe9,SUP0017,PROD0096,Kolkata DC,4763,317,4446,630,Healthy
385e61bd-be3b-4b27-9656-b9d877c36e8e,SUP0086,PROD0045,Delhi DC,1105,766,339,101,Healthy
115bf115-e0db-4a9a-90da-24274290742a,SUP0078,PROD0135,Bengaluru DC,3169,188,2981,219,Overstocked
caaad273-a8ed-47df-88b7-e3ceef599ce7,SUP0080,PROD0033,Bengaluru DC,90,49,41,476,Low Stock
807341df-a160-4d74-9be6-ce17f124815a,SUP0010,PROD0117,Mumbai DC,4662,597,4065,467,Healthy
c0edb15b-24c4-409c-aa7d-cb6ffd9adfaf,SUP0045,PROD0097,Chennai DC,4999,604,4395,980,Overstocked
f8e9bc08-eaee-48ad-99ff-359928a136d7,SUP0020,PROD0151,Mumbai DC,4941,751,4190,611,Healthy
6ba16a61-c9f7-44a5-809d-517bf98e5460,SUP0042,PROD0193,Kolkata DC,4528,752,3776,538,Healthy
844cd25c-58a8-40ee-8fd6-772975ff9e64,SUP0072,PROD0132,Bengaluru DC,3801,727,3074,557,Overstocked
46da1b5e-f89e-498d-bbdb-e639fcb3af96,SUP0024,PROD0096,Pune DC,3553,12,3541,358,Healthy
4a52f207-fe09-4511-bb96-611983cec4a2,SUP0033,PROD0135,Kolkata DC,1414,50,1364,585,Healthy
49dad461-910b-4eec-999b-d3bd4da00519,SUP0078,PROD0064,Chennai DC,783,335,448,254,Overstocked
3cbd2f37-a6a8-4544-aa49-47696db1762e,SUP0096,PROD0049,Mumbai DC,4911,86,4825,208,Healthy
02fc58ee-6276-464a-bf55-ddbd53100fef,SUP0002,PROD0008,Delhi DC,36,4,32,346,Low Stock
80078942-7554-41c3-860c-092ce088863a,SUP0007,PROD0168,Kolkata DC,3820,408,3412,200,Overstocked
5b9081f3-449c-4bc7-96a2-c3a9a09ed78c,SUP0093,PROD0192,Hyderabad DC,551,312,239,808,Low Stock
0aafd5e2-5236-4451-bfca-63702bd60fd6,SUP0085,PROD0059,Chennai DC,276,145,131,798,Low Stock
2b5a395d-2120-4845-8ae9-65e5024cfa2b,SUP0010,PROD0056,Mumbai DC,2461,121,2340,67,Overstocked
21bfb9d3-f1d5-49ca-abc7-fcd095befe42,SUP0074,PROD0127,Hyderabad DC,2632,155,2477,972,Overstocked
8b788706-4447-4038-889a-4944da6f2fbd,SUP0061,PROD0034,Delhi DC,271,222,49,709,Low Stock
453f032d-a296-4021-826d-0159bb04e3c8,SUP0086,PROD0099,Kolkata DC,2434,163,2271,810,Overstocked
53d937ec-6239-4dce-a2f9-3e8aac8da5f3,SUP0090,PROD0035,Chennai DC,2431,11,2420,387,Overstocked
49586ae8-a9cd-48c2-a84a-1a24b041a1b7,SUP0084,PROD0039,Mumbai DC,455,265,190,237,Low Stock
23e21168-2fc4-4411-9d43-4c63f37addc0,SUP0044,PROD0060,Bengaluru DC,253,145,108,546,Low Stock
b84de76a-a438-4265-9d43-aea84bbe67d0,SUP0055,PROD0156,Chennai DC,838,637,201,317,Low Stock
011f98be-763e-414a-ae48-e0ded440011c,SUP0080,PROD0103,Kolkata DC,1024,582,442,897,Low Stock
1873726c-5e57-482e-bf61-890a23ab46c4,SUP0070,PROD0009,Mumbai DC,3031,411,2620,596,Healthy
7ec870fd-4c94-4cdd-957e-bc829ed86436,SUP0011,PROD0122,Pune DC,2985,251,2734,693,Healthy
ea9c2ec4-c9f4-4c1d-8839-21a1149b675c,SUP0079,PROD0105,Bengaluru DC,3350,102,3248,588,Overstocked
717a3324-f98c-40e5-8ecd-c97822e8a088,SUP0043,PROD0123,Hyderabad DC,1252,775,477,832,Low Stock
8593ba41-97dd-47f0-b362-9f18ff257309,SUP0094,PROD0165,Mumbai DC,2378,6,2372,367,Healthy
cd18d395-c9f0-4fc0-b69d-89647b400ffe,SUP0063,PROD0066,Delhi DC,987,727,260,217,Healthy
2c94a958-0a90-4afa-9e45-fd928642f53a,SUP0010,PROD0169,Chennai DC,1590,493,1097,726,Healthy
aaea2f6f-013a-42c5-a9f2-8341c3d6385a,SUP0052,PROD0025,Bengaluru DC,104,6,98,558,Low Stock
c61e3bff-fb27-4f85-98af-6b171a18f344,SUP0064,PROD0051,Delhi DC,1389,75,1314,558,Healthy
9cef5485-67f1-420a-b6be-2749dc5ddafc,SUP0029,PROD0108,Hyderabad DC,705,589,116,830,Low Stock
46c796d4-43d8-4391-9a4d-56ec2132d075,SUP0023,PROD0012,Kolkata DC,1201,711,490,391,Overstocked
0748112e-e345-49ca-bfa8-68f5febc94ea,SUP0096,PROD0150,Chennai DC,4895,739,4156,122,Healthy
82ff4dc0-d899-4f74-878e-b1d67cf2149a,SUP0067,PROD0124,Pune DC,1584,215,1369,520,Healthy
c2d0adfc-4ce2-4ee4-be9d-d942cb1c6d66,SUP0039,PROD0188,Delhi DC,1506,300,1206,922,Healthy
797ef0d2-a70d-42de-80d5-9df0e1838d8d,SUP0058,PROD0074,Kolkata DC,4505,623,3882,50,Healthy
18f2c5a9-59fe-411c-b551-6a535746ef8f,SUP0064,PROD0111,Chennai DC,210,113,97,817,Low Stock
b59d740c-3cf2-438c-b8ec-4096dc25d019,SUP0054,PROD0033,Pune DC,1847,322,1525,117,Overstocked
918febb3-2f32-4209-a3e5-272f62b6d9ac,SUP0061,PROD0106,Kolkata DC,2632,78,2554,846,Overstocked
fffd3d1c-695e-4cbe-ba19-ebd761a10370,SUP0010,PROD0121,Bengaluru DC,279,182,97,141,Low Stock
feb59197-3437-4cd1-b9f8-f28c294493dc,SUP0089,PROD0062,Delhi DC,1363,551,812,657,Healthy
f58774be-b7f6-43a2-adac-31e21f425383,SUP0035,PROD0091,Pune DC,3141,197,2944,311,Overstocked
53958866-4dbf-4086-ae56-1ed891ce7410,SUP0010,PROD0143,Delhi DC,2900,521,2379,51,Healthy
ec9d1bd4-4c90-419b-b316-2245ffdf97a4,SUP0070,PROD0190,Kolkata DC,647,97,550,378,Healthy
3a8201ce-bd4c-451b-af07-6e27fb5a26ca,SUP0034,PROD0070,Mumbai DC,3214,685,2529,424,Overstocked
95109a40-6cdb-4d68-a6be-de218af9c533,SUP0086,PROD0030,Bengaluru DC,3263,48,3215,712,Healthy
710f433d-a2ca-416f-ace0-1f8e76d95732,SUP0001,PROD0013,Mumbai DC,2335,11,2324,651,Healthy
aae7ad5f-efe3-4fdb-8ce8-1a5f622b99ff,SUP0092,PROD0080,Chennai DC,2612,319,2293,170,Healthy
ad0a3bd6-f0a2-403c-88ec-4c029bf4b8b4,SUP0003,PROD0195,Kolkata DC,2036,618,1418,995,Overstocked
c4400e5a-f23e-41e4-8459-492d273a7eb4,SUP0070,PROD0039,Chennai DC,1459,83,1376,873,Healthy
1c09c485-edbc-45d5-83af-e04b72401e59,SUP0088,PROD0054,Kolkata DC,4821,391,4430,453,Healthy
f784d248-0a02-4609-91a9-03fabfa18c69,SUP0099,PROD0190,Delhi DC,326,122,204,576,Low Stock
15698d65-27de-4eb3-a890-f9f7bd816aea,SUP0070,PROD0142,Hyderabad DC,3271,700,2571,335,Overstocked
f480364a-31c7-4d5c-984c-82514ce0ac4c,SUP0096,PROD0006,Pune DC,3643,546,3097,603,Healthy
3008af5d-8488-48ca-9ec3-87f84089abba,SUP0051,PROD0083,Delhi DC,1289,622,667,764,Low Stock
2cfdb5f4-802b-4b8f-9c3e-dd674ba5e825,SUP0012,PROD0098,Hyderabad DC,2314,708,1606,497,Overstocked
81d760f3-e77a-401c-b1fb-d04b969267ca,SUP0027,PROD0053,Bengaluru DC,1939,350,1589,788,Healthy
af33918c-3191-4ce6-aea4-dec1789255cb,SUP0026,PROD0015,Delhi DC,1555,619,936,529,Healthy
df53d204-f4a7-40f9-94cd-bc3af23bdeb8,SUP0003,PROD0129,Kolkata DC,4155,54,4101,830,Healthy
94b17850-a20d-4bde-9b53-b48d75955daf,SUP0063,PROD0011,Chennai DC,4141,737,3404,669,Healthy
0e2b1f1b-11fa-4359-8eaf-d54b4d11c0b5,SUP0006,PROD0153,Hyderabad DC,1377,42,1335,745,Healthy
05a33abe-4cbd-4db0-9241-f4ad2cb6cae6,SUP0077,PROD0180,Hyderabad DC,759,553,206,909,Low Stock
6b2ddc60-80f5-446a-98d7-8d7d46f672b5,SUP0089,PROD0162,Pune DC,2311,227,2084,130,Healthy
72e15b47-1f3d-429a-953f-4b32ed5045cb,SUP0088,PROD0038,Pune DC,3193,387,2806,152,Healthy
ab1f8294-361c-4f81-b725-8487ece1c10d,SUP0069,PROD0071,Pune DC,4534,346,4188,624,Healthy
f1012bca-6b38-403f-83e7-7bc55da45c4f,SUP0021,PROD0103,Pune DC,1974,190,1784,723,Healthy
2a365579-e4c1-465d-a2bf-124f6ff4f26a,SUP0077,PROD0168,Bengaluru DC,3303,33,3270,352,Overstocked
1a9b18b4-a2cc-43c2-b672-52cd13506c7c,SUP0087,PROD0041,Mumbai DC,1202,18,1184,371,Overstocked
23ac9de9-b50b-4dc1-818e-cf7ee1778abb,SUP0061,PROD0174,Delhi DC,57,30,27,538,Low Stock
adadba80-b26f-4594-a573-7f256bd71711,SUP0047,PROD0183,Hyderabad DC,2281,303,1978,541,Overstocked
ce935184-8b9f-4aee-8503-9bd5144d7b2e,SUP0008,PROD0137,Mumbai DC,1127,655,472,966,Low Stock
40de157b-93bd-4e83-864e-6dbb651fc03a,SUP0011,PROD0114,Hyderabad DC,520,296,224,449,Low Stock
c77a0c4e-805d-49e0-a72d-ea1db2e2f6da,SUP0010,PROD0159,Mumbai DC,4688,347,4341,796,Overstocked
b357c929-dffd-4232-9976-1caae1fc446a,SUP0035,PROD0108,Mumbai DC,3980,396,3584,467,Healthy
342900a2-7bf3-4e5f-b6ca-0e4066ed4791,SUP0024,PROD0064,Chennai DC,2676,719,1957,827,Healthy
66f79967-564b-4643-aa54-84cc54ee8254,SUP0001,PROD0094,Hyderabad DC,1901,13,1888,191,Healthy
9fc3f440-c581-4839-9d00-58778035c7a1,SUP0010,PROD0190,Mumbai DC,4379,308,4071,66,Healthy
b3865bd0-4c82-47d7-987a-3af4dd01e0c8,SUP0063,PROD0143,Bengaluru DC,3673,6,3667,271,Overstocked
ac17cf44-a9de-439c-9e33-a56ece063d4b,SUP0052,PROD0013,Mumbai DC,2708,53,2655,452,Healthy
27b1e401-702f-43b2-bbfa-f5453eaf90b0,SUP0051,PROD0102,Pune DC,1955,444,1511,899,Healthy
34a4be8a-e9e8-4bbc-b531-10ed60219a09,SUP0006,PROD0034,Hyderabad DC,4349,656,3693,139,Overstocked
615995cc-922e-41d8-bf0c-e6f252751919,SUP0055,PROD0069,Kolkata DC,65,15,50,61,Low Stock
19d82d71-5e48-4d36-98f1-a1225c9821ac,SUP0028,PROD0151,Mumbai DC,358,303,55,171,Low Stock
9c41f863-7af5-4295-bd6a-9f68259ac4cd,SUP0008,PROD0190,Mumbai DC,1943,654,1289,79,Healthy
3566c087-a587-41e7-8f90-77c452172b9a,SUP0018,PROD0006,Mumbai DC,4983,268,4715,397,Overstocked
4dfe409c-cf2e-44e7-9eb2-fd2bb3b947d0,SUP0026,PROD0197,Chennai DC,3768,775,2993,429,Healthy
006ea750-3201-4fce-aab9-49a539cf2fcb,SUP0090,PROD0153,Pune DC,3003,236,2767,928,Overstocked
b3f42346-b312-461b-b488-e14cb75e42ac,SUP0084,PROD0048,Chennai DC,3214,42,3172,100,Overstocked
fe152bc7-e734-4635-a500-0e3fb99e0f88,SUP0069,PROD0111,Bengaluru DC,352,68,284,933,Low Stock
3b995d8d-b0e5-4ede-9921-e4a0ba633593,SUP0045,PROD0127,Delhi DC,2418,677,1741,379,Healthy
968f0e47-94d0-4c40-a6e9-1fd861be9d34,SUP0081,PROD0152,Delhi DC,1122,44,1078,376,Overstocked
43085b16-5506-4850-b5f2-6fe15c992097,SUP0072,PROD0155,Delhi DC,2306,710,1596,342,Healthy
984f5aa9-d923-49e5-a224-ae6aa9e55a42,SUP0066,PROD0024,Hyderabad DC,1018,570,448,66,Overstocked
098ce016-29aa-4994-b1af-467ed372564a,SUP0016,PROD0184,Delhi DC,4489,609,3880,448,Overstocked
d290da19-fe7f-4c59-be81-16c2c403110d,SUP0045,PROD0136,Kolkata DC,1731,290,1441,957,Healthy
8e7b39dd-857e-4f19-8b36-669cd78610b2,SUP0098,PROD0085,Kolkata DC,3261,415,2846,210,Healthy
f3fda8cd-5505-49af-8852-8b85082da701,SUP0077,PROD0176,Bengaluru DC,3039,152,2887,176,Overstocked
b94b2474-9e9a-4c93-9d5d-d5b4adf6388c,SUP0064,PROD0014,Bengaluru DC,2579,716,1863,467,Healthy
3c259658-a351-426f-b371-67661f246e92,SUP0031,PROD0105,Mumbai DC,840,430,410,910,Low Stock
39d5bcf2-2974-4192-95f6-8addeb42ff0a,SUP0040,PROD0139,Pune DC,3465,31,3434,508,Healthy
94c077d4-8a87-4b8e-a13b-7eeb757ca21b,SUP0058,PROD0164,Bengaluru DC,1263,775,488,481,Healthy
33f393fa-bb93-41f5-ab18-fac79006ffc9,SUP0017,PROD0051,Chennai DC,2894,64,2830,424,Healthy
60c8538e-c57f-4da4-8526-2af2dd0353a5,SUP0004,PROD0019,Pune DC,3067,203,2864,747,Healthy
d6f6d964-96e7-4a14-a9db-958768264a19,SUP0057,PROD0059,Kolkata DC,738,433,305,558,Low Stock
b6748ef6-d643-4b0a-9f7e-47d38523b80c,SUP0013,PROD0081,Chennai DC,3467,55,3412,405,Healthy
8a246c61-80ba-4f1c-9a1d-e3923fc6b0c5,SUP0074,PROD0016,Delhi DC,3059,132,2927,233,Healthy
cad1c8a3-3f8f-4305-b55b-f6f567a7d825,SUP0010,PROD0054,Delhi DC,2009,604,1405,384,Healthy
f5e0b889-c516-4f69-9ea1-1324359c1536,SUP0073,PROD0068,Delhi DC,463,363,100,434,Low Stock
6b6c4730-3082-4329-91de-bd65f589764d,SUP0094,PROD0191,Hyderabad DC,2993,218,2775,149,Healthy
8b179aec-7920-4690-b4ed-b5c109f0b113,SUP0089,PROD0120,Hyderabad DC,4780,55,4725,376,Healthy
a98b533c-f8fe-425f-ae8a-045ede9e4184,SUP0016,PROD0147,Chennai DC,654,537,117,702,Low Stock
f0e31869-01e7-421e-8420-b43ae4afdc83,SUP0069,PROD0102,Kolkata DC,3561,761,2800,357,Overstocked
b4cc8e37-b27f-4ac3-9a83-01d7d6bd4f08,SUP0052,PROD0149,Bengaluru DC,1759,439,1320,388,Healthy
eb7abe2b-a0f5-4b18-8ff6-4e1207c192aa,SUP0071,PROD0061,Chennai DC,1595,330,1265,780,Healthy
637cddcd-fedb-4aae-a78c-edf2e22e7cb1,SUP0034,PROD0161,Chennai DC,4583,471,4112,455,Healthy
d508a849-a309-4487-8f97-0a4d80f59998,SUP0048,PROD0176,Mumbai DC,3839,50,3789,840,Healthy
5a326049-86a3-4cb5-82a9-d0ae80289108,SUP0096,PROD0178,Hyderabad DC,3917,485,3432,870,Healthy
c069d277-64f3-420a-8665-7a3ddd3ca84a,SUP0070,PROD0068,Hyderabad DC,2001,6,1995,875,Healthy
b8804be6-ad2b-4466-871a-bfbd72ffd007,SUP0073,PROD0048,Delhi DC,1343,26,1317,667,Healthy
298e62fd-3123-4f78-a413-8171e7687b97,SUP0063,PROD0062,Kolkata DC,1777,194,1583,920,Healthy
99e46614-570d-40c3-aacc-2fdae79f3c82,SUP0089,PROD0181,Mumbai DC,4945,715,4230,540,Overstocked
78f5e547-20b0-47ca-bc23-f246e0baff39,SUP0018,PROD0054,Delhi DC,4632,414,4218,346,Healthy
37b59f97-3332-4a98-b062-a50911b2c890,SUP0024,PROD0144,Kolkata DC,1092,329,763,295,Healthy
62cae971-c281-40fb-8241-245e827fcb1d,SUP0051,PROD0118,Chennai DC,3080,632,2448,930,Overstocked
fb7825b8-fd85-4bb9-bfaa-7929b2e42bac,SUP0024,PROD0067,Mumbai DC,1354,449,905,534,Overstocked
719438cb-7471-4f77-a670-d1c8300d567d,SUP0091,PROD0041,Kolkata DC,1833,738,1095,597,Healthy
71eac4da-ff4f-465a-aef9-5ad37b5ad40d,SUP0084,PROD0037,Hyderabad DC,382,69,313,294,Healthy
46f4a17f-27cf-499c-bbdb-1c14765051fb,SUP0003,PROD0148,Pune DC,769,257,512,755,Low Stock
1ac3183d-74b5-4f42-9f1e-c06f43ebcc8e,SUP0009,PROD0109,Kolkata DC,1547,233,1314,829,Healthy
d3824bbb-1dc9-4937-9a96-87b461058fb9,SUP0067,PROD0072,Delhi DC,2403,141,2262,267,Healthy
e0b0cfa7-f612-41b0-b3e6-02d1aa65636e,SUP0085,PROD0019,Mumbai DC,4953,605,4348,587,Overstocked
f24900d6-c7cf-483f-9c03-f3cf11a4038a,SUP0002,PROD0173,Delhi DC,3958,339,3619,889,Healthy
b764978d-93c4-4ec0-9390-acab2bdbfc15,SUP0043,PROD0069,Bengaluru DC,2802,129,2673,968,Healthy
3ec4b7a4-f36f-42d2-9066-f2825bc6d65a,SUP0057,PROD0083,Chennai DC,3575,582,2993,756,Overstocked
fcbedff1-4146-467b-bb9c-e10d0079c372,SUP0009,PROD0052,Pune DC,4514,226,4288,177,Healthy
1aab3d67-887b-485a-bc4c-790557177ef6,SUP0092,PROD0101,Hyderabad DC,2329,251,2078,268,Healthy
30aa4251-25f3-46eb-b7e0-5cc7e7e80235,SUP0024,PROD0199,Kolkata DC,3543,640,2903,792,Healthy
06a31d6f-479d-4555-aef7-4bb1f1bdeed9,SUP0017,PROD0127,Mumbai DC,3681,478,3203,528,Healthy
0856b569-a0db-4d50-b102-30bd24635768,SUP0010,PROD0107,Bengaluru DC,4147,716,3431,84,Healthy
c378b58f-8d1c-4f8d-a057-75949d907298,SUP0039,PROD0187,Kolkata DC,3916,28,3888,997,Healthy
631f0b31-b490-4d0e-bc0f-cc6ad62364a2,SUP0001,PROD0054,Mumbai DC,4575,370,4205,103,Healthy
3a23fb77-010c-4f1a-af0f-0eeacda98ee8,SUP0005,PROD0086,Chennai DC,2565,173,2392,688,Healthy
381e2707-525c-4c45-b852-d862664e6a54,SUP0018,PROD0162,Kolkata DC,2356,86,2270,795,Healthy
9f6c774f-7e26-47d6-991b-38b6562a960b,SUP0082,PROD0122,Mumbai DC,2437,745,1692,104,Healthy
47646990-ce0c-4a4e-8a39-20be2573f6c2,SUP0035,PROD0005,Kolkata DC,3558,484,3074,850,Healthy
58d88e90-7d47-4909-8d38-fbcdab5dc1bc,SUP0065,PROD0043,Mumbai DC,3506,464,3042,480,Healthy
f7ce71a1-2d3b-4dff-9ef4-16d0ccc490a8,SUP0073,PROD0001,Kolkata DC,3520,163,3357,64,Healthy
cd527e16-d751-456f-b126-8f81e0ad4033,SUP0032,PROD0181,Chennai DC,3316,195,3121,874,Overstocked
f5eb8e07-2620-4e3a-9943-5b3b7f489310,SUP0046,PROD0163,Hyderabad DC,3305,268,3037,471,Healthy
8d36d52b-6c8d-4361-826c-f9e9cbe16eba,SUP0037,PROD0147,Chennai DC,3668,273,3395,372,Healthy
8b934fce-432a-4268-9b7a-46500fdd3477,SUP0083,PROD0151,Mumbai DC,1711,106,1605,585,Overstocked
c58eb4cf-2e4c-44bc-8cbf-8436a981ea05,SUP0090,PROD0198,Hyderabad DC,4675,695,3980,546,Overstocked
5d217717-6adb-43c0-9a70-130f664ca256,SUP0070,PROD0182,Pune DC,2275,612,1663,858,Healthy
24f6d9e5-f844-4646-a1a5-3704fb58b7a3,SUP0077,PROD0181,Chennai DC,4145,437,3708,85,Overstocked
