po_id,supplier_id,product_id,po_date,quantity,unit_cost,total_value,order_status
PO0020,SUPPLIER0020,PROD0114,2025-01-26,1591.952066388705,12090.212576763972,6988455.188101105,Pending
PO0021,SUPPLIER0021,PROD0114,2026-02-23,2165.3686838260537,12779.300057516122,11307366.115211999,Pending
PO0022,SUPPLIER0022,PROD0114,2026-02-21,41.83467196083762,3355.650217432697,31261959.872828722,Cancelled
PO0023,SUPPLIER0023,PROD0114,2026-05-23,1476.54550294552,779.566777012996,28263183.875474885,Pending
PO0024,SUPPLIER0024,PROD0114,2025-03-07,1838.2290660531396,11712.850643599682,45800544.64368017,Cancelled
PO0025,SUPPLIER0025,PROD0114,2025-12-18,1619.584618073804,17765.605581500095,17547922.498065,Cancelled
PO0026,SUPPLIER0026,PROD0114,2025-12-26,476.8392137997153,8837.091106342867,17884755.06026527,Pending
PO0027,SUPPLIER0027,PROD0114,2025-05-14,1311.407813803253,1719.5551765467346,13352661.38072651,Cancelled
PO0028,SUPPLIER0028,PROD0114,2026-04-14,1309.2148215940883,8425.06749379057,2416237.0861006025,Cancelled
PO0029,SUPPLIER0029,PROD0114,2026-03-15,357.5238102770135,10112.28835198376,36562122.974204436,Pending
PO0030,SUPPLIER0030,PROD0114,2025-05-16,1072.4868296381273,25322.84249192121,4556829.554246094,Pending
PO0031,SUPPLIER0031,PROD0114,2026-06-11,1602.8670617272496,6005.818065749907,10451144.09441386,Cancelled
PO0032,SUPPLIER0032,PROD0114,2025-08-31,1786.9356539146638,8960.85669245076,3601848.3274826,Pending
PO0033,SUPPLIER0033,PROD0114,2025-03-07,196.89418138762852,6188.285351008967,24455978.81010889,Cancelled
PO0034,SUPPLIER0034,PROD0114,2025-03-14,1089.575816278817,4724.622279179859,1873617.8670197446,Cancelled
PO0035,SUPPLIER0035,PROD0114,2026-06-08,2485.7817503566584,2170.2283158951236,7312741.114010112,Cancelled
PO0036,SUPPLIER0036,PROD0114,2026-03-30,166.03433063160693,21917.05970879113,2461730.9808982196,Cancelled
PO0037,SUPPLIER0037,PROD0114,2025-07-31,714.5358039991336,16023.084689025,5289306.818162853,Pending
PO0038,SUPPLIER0038,PROD0114,2025-04-06,221.02141782604014,13342.201925982707,10425807.051595362,Cancelled
PO0039,SUPPLIER0039,PROD0179,2025-07-01,2390.434296436574,25003.608889285046,3729702.3633161653,Cancelled
PO0040,SUPPLIER0040,PROD0179,2026-02-21,238.7946022233977,10178.122126998507,4726477.693470265,Cancelled
PO0041,SUPPLIER0041,PROD0179,2025-12-26,2091.317905706907,9528.81885164916,24145619.91865642,Cancelled
PO0042,SUPPLIER0042,PROD0179,2026-05-17,2027.4111646778722,1920.1106113371686,6663622.793057639,Cancelled
PO0043,SUPPLIER0043,PROD0179,2025-01-25,2151.710723559933,19026.455491959707,2773475.1947224876,Cancelled
PO0044,SUPPLIER0044,PROD0179,2025-03-12,2254.1645709953214,18081.395317784103,2117217.116843815,Pending
PO0045,SUPPLIER0045,PROD0179,2026-05-17,1826.3200895104762,863.4290342538621,1575351.1092369745,Cancelled
PO0046,SUPPLIER0046,PROD0179,2025-11-22,1170.4170329260144,8735.494176441362,13203333.693149624,Cancelled
PO0047,SUPPLIER0047,PROD0179,2026-08-06,1597.157335263377,17433.444615043558,2729549.220078102,Cancelled
PO0048,SUPPLIER0048,PROD0179,2026-03-30,101.52242335240348,18869.334217106272,729963.8420678446,Cancelled
PO0049,SUPPLIER0049,PROD0179,2025-03-07,2333.6941396043117,17182.20608130966,10293189.503000734,Cancelled
PO0050,SUPPLIER0050,PROD0179,2026-04-09,1585.373314518467,17613.880667869307,2017385.3450200341,Pending
PO0051,SUPPLIER0051,PROD0179,2025-01-05,1581.0405239260128,7120.813201799132,9864725.469423322,Pending
PO0052,SUPPLIER0052,PROD0179,2026-04-19,1445.5898741533115,1516.668495275032,19862809.70172086,Pending
PO0053,SUPPLIER0053,PROD0179,2025-05-24,2259.434138881517,9463.220873012053,36986741.58259973,Cancelled
PO0054,SUPPLIER0054,PROD0179,2026-02-10,952.4319021689093,6103.885562748895,2259335.175417529,Pending
PO0055,SUPPLIER0055,PROD0179,2026-08-18,762.2614098868534,17458.559945283836,1163201.4540646493,Cancelled
PO0056,SUPPLIER0056,PROD0179,2025-01-12,667.9324359105082,5897.984332317097,15861225.800481562,Pending
PO0057,SUPPLIER0057,PROD0151,2025-05-16,1770.4086138818557,8828.16166092197,2794237.213826341,Cancelled
PO0058,SUPPLIER0058,PROD0151,2026-06-08,405.9170110894808,7415.812939914465,37614484.05635854,Cancelled
PO0059,SUPPLIER0059,PROD0151,2025-05-20,2151.3923435549864,5567.31547472183,784823.3106651386,Cancelled
PO0060,SUPPLIER0060,PROD0151,2025-05-25,905.3999942628858,12160.506496812413,65585705.99413108,Pending
PO0061,SUPPLIER0061,PROD0151,2025-03-02,445.2580187451145,24882.82962876165,2795951.142839507,Pending
PO0062,SUPPLIER0062,PROD0151,2025-07-19,1197.9668498029355,6074.526862460826,1408098.468939707,Pending
PO0063,SUPPLIER0063,PROD0151,2026-04-16,614.481072466692,14814.921020142778,5978861.629863681,Cancelled
PO0064,SUPPLIER0064,PROD0151,2025-01-05,1538.4978524050534,15482.17874021373,2354840.7932386594,Pending
PO0065,SUPPLIER0065,PROD0151,2025-08-31,2225.4509115280234,10574.885421887204,28236015.651103877,Pending
PO0066,SUPPLIER0066,PROD0151,2025-03-07,518.4197781648861,10536.451922180375,4431008.037657386,Cancelled
PO0067,SUPPLIER0067,PROD0151,2025-08-31,1013.4714618845273,23391.81289078853,4819899.065431469,Cancelled
PO0068,SUPPLIER0068,PROD0151,2026-03-17,703.2226033605108,8962.046742325116,16864677.84283996,Pending
PO0069,SUPPLIER0069,PROD0151,2025-09-03,729.9900351939201,12383.509311031808,13645377.100177918,Pending
PO0070,SUPPLIER0070,PROD0151,2025-11-22,1682.0560779682332,25211.995868228492,12008958.513960706,Cancelled
PO0071,SUPPLIER0071,PROD0151,2025-04-06,202.00899182186353,23411.362508924623,43493650.61031538,Cancelled
PO0072,SUPPLIER0072,PROD0151,2025-09-07,1635.7648533960862,13545.716798649524,17905250.752247084,Pending
PO0073,SUPPLIER0073,PROD0151,2026-02-21,2441.8469940626587,10675.9126905904,47222467.77145418,Cancelled
PO0074,SUPPLIER0074,PROD0151,2025-03-01,1429.1682005933321,10028.277368813702,3932788.0018038116,Pending
PO0075,SUPPLIER0075,PROD0042,2026-05-17,1488.9684817233842,18478.1789799769,5051419.010933008,Pending
PO0076,SUPPLIER0076,PROD0042,2025-04-29,1149.9984353219204,858.1472021379634,44073185.111858554,Pending
PO0077,SUPPLIER0077,PROD0042,2026-01-03,1819.7293079018723,18134.64640787953,21374347.7964549,Cancelled
PO0078,SUPPLIER0078,PROD0042,2026-02-10,652.5453649111776,10622.037171794156,38035302.923241,Cancelled
PO0079,SUPPLIER0079,PROD0042,2026-02-02,2008.8521434069792,22170.11188500751,29095861.474631872,Pending
PO0080,SUPPLIER0080,PROD0042,2026-04-14,1907.152875623807,22956.33434938494,2637115.3628223,Pending
PO0081,SUPPLIER0081,PROD0042,2026-04-09,2033.8824133867408,14221.70025605041,43620154.70065402,Pending
PO0082,SUPPLIER0082,PROD0042,2025-01-05,401.16223774176393,22840.030646427247,16935626.766440786,Pending
PO0083,SUPPLIER0083,PROD0042,2025-07-20,1804.1305210904648,1703.5177090808766,8890931.142798163,Cancelled
PO0084,SUPPLIER0084,PROD0042,2025-01-10,121.11489590378886,17731.591869950083,21813687.828340832,Pending
PO0085,SUPPLIER0085,PROD0042,2025-11-27,449.5398328629603,10048.010831310197,8434927.407607784,Cancelled
PO0086,SUPPLIER0086,PROD0042,2026-01-13,39.7845599964317,2294.813992515336,40434677.01764793,Cancelled
PO0087,SUPPLIER0087,PROD0042,2026-03-16,1071.4955821515491,19798.05075283672,1635253.0607429675,Cancelled
PO0088,SUPPLIER0088,PROD0042,2025-06-27,830.1449257216569,14734.533648570507,16365120.902443089,Pending
PO0089,SUPPLIER0089,PROD0042,2025-01-24,25.532671166133213,4899.416110174882,27586974.114097066,Pending
PO0090,SUPPLIER0090,PROD0042,2026-06-08,2132.072163896469,18026.858292911384,39624832.53194854,Cancelled
PO0091,SUPPLIER0091,PROD0042,2026-03-15,1425.9420487431294,4842.044584743885,32699463.220226698,Pending
PO0092,SUPPLIER0092,PROD0196,2025-07-20,243.84681203793258,6397.00933364575,9958509.283800235,Cancelled
PO0093,SUPPLIER0093,PROD0196,2025-01-05,2373.182143330266,12938.584192409007,18938339.92184904,Pending
PO0094,SUPPLIER0094,PROD0196,2026-06-17,679.9003405915761,7279.814800162276,4720268.918980866,Cancelled
PO0095,SUPPLIER0095,PROD0196,2025-09-06,252.40413102491564,3301.7862303083402,23683415.529529985,Cancelled
PO0096,SUPPLIER0096,PROD0196,2025-10-23,1156.7338227702382,15119.214164230088,52368412.323107764,Pending
PO0097,SUPPLIER0097,PROD0196,2025-09-03,701.1014513736277,11898.07620954467,20173910.18321816,Cancelled
PO0098,SUPPLIER0098,PROD0196,2025-01-12,1186.389375117629,16868.138586749174,13288344.802715339,Cancelled
PO0099,SUPPLIER0099,PROD0196,2026-04-16,42.56888138219291,10806.705627876756,10338453.091788145,Pending
PO0100,SUPPLIER0100,PROD0196,2025-07-19,465.3298115910612,917.4681172268711,6957030.479736679,Cancelled
PO0101,SUPPLIER0101,PROD0196,2026-06-11,133.25582051177557,9191.220261126742,6028749.984387034,Pending
PO0102,SUPPLIER0102,PROD0196,2025-01-05,1215.3402757312679,17187.03197404179,8671844.328464827,Pending
PO0103,SUPPLIER0103,PROD0196,2026-05-17,242.446495148031,2617.3011023856243,1727876.297411977,Pending
PO0104,SUPPLIER0104,PROD0196,2025-03-12,1404.5912283961243,9897.257893626062,2268066.385491111,Pending
PO0105,SUPPLIER0105,PROD0196,2025-04-06,1459.0246074900053,12295.899944517143,68145821.49282055,Cancelled
PO0106,SUPPLIER0106,PROD0196,2025-01-10,871.359347675183,11972.626940174425,30758984.151199922,Cancelled
PO0107,SUPPLIER0107,PROD0196,2026-08-06,613.6031167388833,6980.45842005724,13297165.612309724,Pending
PO0108,SUPPLIER0108,PROD0196,2026-02-10,1887.4681056371357,6482.349513294244,17775567.367570654,Pending
PO0109,SUPPLIER0109,PROD0027,2026-06-11,16.62271685560189,18179.515538858643,16317104.965113295,Cancelled
PO0110,SUPPLIER0110,PROD0027,2025-01-10,1969.437904075043,16173.456359505488,10065260.327394683,Cancelled
PO0111,SUPPLIER0111,PROD0027,2026-04-16,990.1006803269692,7696.0742929809185,20654959.141667083,Pending
PO0112,SUPPLIER0112,PROD0027,2025-01-26,1115.8028215530899,2645.977703090026,24380750.025156718,Pending
PO0113,SUPPLIER0113,PROD0027,2025-12-18,628.2699694138844,9901.901203631283,4247980.9970768895,Pending
PO0114,SUPPLIER0114,PROD0027,2025-08-31,371.7441163833871,7737.659620773815,986820.5697404027,Pending
PO0115,SUPPLIER0115,PROD0027,2026-04-19,665.9177812746585,3249.865040858974,29870377.55624689,Pending
PO0116,SUPPLIER0116,PROD0027,2025-01-05,2075.0953328941505,2105.1090429457813,6769247.466925184,Pending
PO0117,SUPPLIER0117,PROD0027,2025-01-28,1371.44302955773,18755.099216193605,18615470.033229355,Pending
PO0118,SUPPLIER0118,PROD0027,2025-09-23,473.789911935989,8483.132593420136,2146201.5689197276,Cancelled
PO0119,SUPPLIER0119,PROD0027,2025-11-24,1826.0782633350325,9144.88033851786,3394143.850532088,Cancelled
PO0120,SUPPLIER0120,PROD0027,2025-12-18,2398.9961388724787,1785.1205325073422,24146662.164867274,Pending
PO0121,SUPPLIER0121,PROD0027,2026-03-17,2149.9549349360805,24572.306737754225,1116772.284108945,Pending
PO0122,SUPPLIER0122,PROD0027,2025-03-31,689.6741477314085,9120.302215248883,23937215.928430382,Cancelled
PO0123,SUPPLIER0123,PROD0027,2025-03-02,1234.0201343608567,5536.334336516406,8491710.85101073,Pending
PO0124,SUPPLIER0124,PROD0027,2025-12-26,572.7348191323739,23241.97949838042,11033660.805817898,Cancelled
PO0125,SUPPLIER0125,PROD0166,2025-08-31,211.0608601106105,21926.10783143665,19589938.500427026,Pending
PO0126,SUPPLIER0126,PROD0166,2025-08-31,1793.6879600310463,18708.127225242388,5068405.682139177,Cancelled
PO0127,SUPPLIER0127,PROD0166,2025-01-26,1671.2905538745135,10512.25540822612,35346620.010146745,Pending
PO0128,SUPPLIER0128,PROD0166,2025-03-14,852.3057455599547,17100.780456688542,5308057.704150547,Pending
PO0129,SUPPLIER0129,PROD0166,2025-06-02,842.7744651100792,24030.92396371916,52679865.14988627,Cancelled
PO0130,SUPPLIER0130,PROD0166,2026-06-11,2105.299508844461,9850.262770127085,35297545.65227078,Pending
PO0131,SUPPLIER0131,PROD0166,2025-06-27,1791.538689590524,6706.7321488447815,3240934.866782071,Cancelled
PO0132,SUPPLIER0132,PROD0166,2025-12-18,1082.9668315959009,18939.648876106934,5699793.186700828,Pending
PO0133,SUPPLIER0133,PROD0166,2025-04-06,1435.8865671208148,5619.658224890849,25124093.172255,Pending
PO0134,SUPPLIER0134,PROD0166,2026-04-19,517.0861730282616,17287.04129640607,8409770.835579747,Pending
PO0135,SUPPLIER0135,PROD0166,2026-04-16,782.3940493818229,16020.601028171563,35685659.30315037,Pending
PO0136,SUPPLIER0136,PROD0166,2025-12-26,1812.2813385366787,15232.073767834723,32999886.38362176,Pending
PO0137,SUPPLIER0137,PROD0166,2025-03-01,2255.7183150640376,17446.470631130276,12714808.106689863,Cancelled
PO0138,SUPPLIER0138,PROD0166,2025-01-24,111.14824557628398,892.066444923408,781028.8223028483,Pending
PO0139,SUPPLIER0139,PROD0166,2025-03-01,274.0138679043746,6888.8474109920035,22492372.162171546,Cancelled
PO0140,SUPPLIER0140,PROD0166,2026-03-16,1838.2987762177006,16221.486946458497,60927208.369367816,Pending
PO0141,SUPPLIER0141,PROD0122,2026-04-09,2232.314421229148,22672.951824181764,3128126.422109172,Pending
PO0142,SUPPLIER0142,PROD0122,2025-06-26,389.3273684346878,13201.952651719515,10840225.15649444,Cancelled
PO0143,SUPPLIER0143,PROD0122,2025-09-07,2394.012007545492,14128.338535896914,6471983.833664963,Pending
PO0144,SUPPLIER0144,PROD0122,2026-06-11,1153.6427459584756,25124.551253126843,3908961.767355444,Pending
PO0145,SUPPLIER0145,PROD0122,2025-03-14,1921.0560946795092,5038.911020452385,2962082.609136302,Cancelled
PO0146,SUPPLIER0146,PROD0122,2026-03-15,439.75534099797403,5089.839114219028,3025015.3995326753,Cancelled
PO0147,SUPPLIER0147,PROD0122,2025-11-08,14.279605385368539,17283.337381946018,8018466.292191274,Cancelled
PO0148,SUPPLIER0148,PROD0122,2026-02-02,2490.7300621386185,20043.24458184429,17105793.44013011,Pending
PO0149,SUPPLIER0149,PROD0122,2026-04-14,999.5651861020832,5211.5863105253175,1111089.6910049547,Pending
PO0150,SUPPLIER0150,PROD0122,2025-08-31,1730.1117972349148,10814.371670737755,11564107.337891603,Pending
PO0151,SUPPLIER0151,PROD0122,2025-03-02,782.4150102347944,25022.797075203365,6536682.9063019445,Pending
PO0152,SUPPLIER0152,PROD0122,2025-09-06,139.51890396674852,20029.371036637658,6426028.005063025,Cancelled
PO0153,SUPPLIER0153,PROD0122,2025-07-19,1133.9260994368183,11967.315344786612,22337928.04999888,Pending
PO0154,SUPPLIER0154,PROD0122,2025-03-01,841.2221446159823,18766.174972385554,50256934.45928763,Cancelled
PO0155,SUPPLIER0155,PROD0122,2026-04-16,604.0222425359464,8916.691380237693,3876173.317856561,Cancelled
PO0156,SUPPLIER0156,PROD0122,2025-12-18,49.634878276400286,1294.5594456134086,3472874.922335281,Cancelled
PO0157,SUPPLIER0157,PROD0077,2026-05-19,1024.3125757178957,16830.50616510605,1541089.1805228966,Pending
PO0158,SUPPLIER0158,PROD0077,2026-04-16,614.6821716177393,13413.429172160888,20213867.35335138,Cancelled
PO0159,SUPPLIER0159,PROD0077,2026-04-16,604.0669653643873,15808.624664363106,8648159.440399557,Cancelled
PO0160,SUPPLIER0160,PROD0077,2025-04-06,1029.67443628109,19845.541488425606,19813605.313997984,Pending
PO0161,SUPPLIER0161,PROD0077,2026-05-17,450.2955916377909,16173.64314850018,7463839.803709526,Cancelled
PO0162,SUPPLIER0162,PROD0077,2026-06-11,1643.254855905861,24128.338927590212,399592.32609502034,Pending
PO0163,SUPPLIER0163,PROD0077,2025-06-27,639.9921585516138,1851.1830508025166,30765679.797026437,Pending
PO0164,SUPPLIER0164,PROD0077,2025-07-01,1343.6016991902493,10098.128959523649,14663918.57406183,Cancelled
PO0165,SUPPLIER0165,PROD0077,2025-10-23,1409.1176369205677,21456.905525618615,18741785.132197686,Pending
PO0166,SUPPLIER0166,PROD0077,2025-06-27,1845.0925344959014,18351.00705750522,6388960.194325102,Cancelled
PO0167,SUPPLIER0167,PROD0077,2025-03-07,2302.8864998078775,19471.94032541535,3902135.8876829147,Cancelled
PO0168,SUPPLIER0168,PROD0077,2025-06-27,2349.819824619491,16397.092066630925,40723797.35845942,Cancelled
PO0169,SUPPLIER0169,PROD0077,2025-04-29,299.21917479819683,15701.21788957629,12415355.180132203,Pending
PO0170,SUPPLIER0170,PROD0077,2025-07-31,1442.4415137150638,21488.519776593974,3823630.1570863663,Pending
PO0171,SUPPLIER0171,PROD0077,2025-03-06,58.26637546134479,7595.144488997205,9574820.628829502,Pending
PO0172,SUPPLIER0172,PROD0077,2026-05-19,2239.3646368685695,11308.57322416122,42752117.75741234,Pending
PO0173,SUPPLIER0173,PROD0103,2025-09-03,2019.0271632298368,8441.073448467036,31275721.582046997,Pending
PO0174,SUPPLIER0174,PROD0103,2025-07-31,499.298453412919,16059.8833867769,13167214.852732847,Pending
PO0175,SUPPLIER0175,PROD0103,2025-02-23,1174.4025439866666,9500.391323022357,7009261.551498242,Cancelled
PO0176,SUPPLIER0176,PROD0103,2026-06-11,1851.678386865143,25194.95035776102,9092260.23848241,Pending
PO0177,SUPPLIER0177,PROD0103,2025-03-02,2250.113462542568,11505.84253294293,34535537.80381319,Pending
PO0178,SUPPLIER0178,PROD0103,2026-01-29,1789.1039510115404,19385.666864264695,35162775.76351252,Cancelled
PO0179,SUPPLIER0179,PROD0103,2025-03-02,344.93788794065006,20028.475341878566,8994879.163792068,Pending
PO0180,SUPPLIER0180,PROD0103,2025-12-18,1289.385069688279,10518.126817117793,7248366.239130651,Pending
PO0181,SUPPLIER0181,PROD0103,2025-05-14,119.25061426739023,847.7166247567151,21141040.584100492,Cancelled
PO0182,SUPPLIER0182,PROD0103,2026-04-14,439.29153934286785,5550.043276043691,37740902.61974846,Pending
PO0183,SUPPLIER0183,PROD0103,2025-08-31,1211.371332910205,13889.07261119278,14285547.335198436,Cancelled
PO0184,SUPPLIER0184,PROD0103,2026-01-29,2025.3169846660944,1132.802711645222,40758282.700368434,Cancelled
PO0185,SUPPLIER0185,PROD0103,2025-12-18,1544.888081060752,14040.596906588948,14949429.145472186,Cancelled
PO0186,SUPPLIER0186,PROD0103,2026-05-17,2122.9508522334677,15016.266528106778,7231405.2276225025,Cancelled
PO0187,SUPPLIER0187,PROD0103,2025-05-16,1722.982433719681,6065.600209775622,7064761.8644272005,Cancelled
PO0188,SUPPLIER0188,PROD0101,2025-03-12,925.9930723966289,1956.2763879358872,4570843.6819267515,Pending
PO0189,SUPPLIER0189,PROD0101,2026-06-11,1536.791467471384,14338.410513600706,390902.07165517606,Pending
PO0190,SUPPLIER0190,PROD0101,2026-02-23,31.009586973933057,16106.354604490032,27708256.940750647,Pending
PO0191,SUPPLIER0191,PROD0101,2026-03-16,44.53939001150369,11591.381904397147,13133190.02816386,Pending
PO0192,SUPPLIER0192,PROD0101,2025-10-29,961.4633323692543,4968.691218060709,27358374.7641149,Cancelled
PO0193,SUPPLIER0193,PROD0101,2025-12-18,491.856077839415,8078.808799258886,2658180.3305617236,Pending
PO0194,SUPPLIER0194,PROD0101,2025-03-06,2148.5061829300676,4899.408876308894,34270061.768567756,Pending
PO0195,SUPPLIER0195,PROD0101,2026-03-16,450.4007696421362,9291.339683285774,7018788.791388115,Pending
PO0196,SUPPLIER0196,PROD0101,2026-01-29,1941.1782081581225,16674.946235359093,28030322.756160352,Cancelled
PO0197,SUPPLIER0197,PROD0101,2026-05-17,629.2146682854319,8540.05775391364,6807908.549255095,Pending
PO0198,SUPPLIER0198,PROD0101,2026-02-02,2136.9509219288866,9612.275548989805,12025739.64095443,Cancelled
PO0199,SUPPLIER0199,PROD0101,2025-09-07,818.840439807868,3204.805937104764,2718500.0234020045,Cancelled
PO0200,SUPPLIER0200,PROD0101,2025-06-27,605.5835487411546,8932.357324569506,10720372.87395389,Pending
PO0201,SUPPLIER0201,PROD0101,2025-05-26,121.89196173316283,15448.225186293128,38454529.0920403,Cancelled
PO0202,SUPPLIER0202,PROD0101,2025-05-26,1256.0538190870896,4598.133872276486,4172586.642458156,Cancelled
PO0203,SUPPLIER0203,PROD0119,2025-05-25,2323.3984610441503,6600.880099226484,1042879.8300002954,Pending
PO0204,SUPPLIER0204,PROD0119,2025-11-08,1988.7771276991834,15302.96485217705,32563742.7621552,Cancelled
PO0205,SUPPLIER0205,PROD0119,2025-01-28,2427.3467993849267,16512.347343847454,5419520.733680818,Pending
PO0206,SUPPLIER0206,PROD0119,2025-07-19,1323.1636899543646,20934.67447368532,11400702.724217461,Pending
PO0207,SUPPLIER0207,PROD0119,2025-01-28,2088.8600932006784,24855.253735262235,66022.53114457167,Pending
PO0208,SUPPLIER0208,PROD0119,2026-03-17,777.3928709887712,739.9119012188296,26942524.60597565,Pending
PO0209,SUPPLIER0209,PROD0119,2026-02-23,650.5500847683284,1190.7012044043686,29978602.15680293,Pending
PO0210,SUPPLIER0210,PROD0119,2025-03-07,455.5478621006376,7637.6718086192195,404362.3870439711,Cancelled
PO0211,SUPPLIER0211,PROD0119,2025-04-06,2115.0634679553036,13450.37364124017,3384067.1706400425,Pending
PO0212,SUPPLIER0212,PROD0119,2026-08-06,1613.6203309118994,2053.9836408518986,23863074.5859229,Pending
PO0213,SUPPLIER0213,PROD0119,2025-09-06,1238.9871272761898,16751.108610514577,32023710.605703957,Cancelled
PO0214,SUPPLIER0214,PROD0119,2025-03-16,1471.5515362651674,1233.12632564051,16135017.065449225,Cancelled
PO0215,SUPPLIER0215,PROD0119,2026-01-03,2193.115512679585,5370.770806509868,20938309.27440462,Cancelled
PO0216,SUPPLIER0216,PROD0119,2026-05-23,1796.2742640898605,22979.066862806518,24286741.088247266,Pending
PO0217,SUPPLIER0217,PROD0119,2025-02-25,1674.5282733345073,4163.395711176305,8776354.099141812,Cancelled
PO0218,SUPPLIER0218,PROD0032,2026-06-11,1240.9238773277025,7525.713132846681,14196613.983328046,Cancelled
PO0219,SUPPLIER0219,PROD0032,2026-06-17,2192.151566937594,7165.3169380508925,8995973.897313925,Cancelled
PO0220,SUPPLIER0220,PROD0032,2026-08-06,81.73751800990611,3394.9697444792,915576.0875592079,Cancelled
PO0221,SUPPLIER0221,PROD0032,2025-06-09,2368.6142785803822,12843.00128498099,53378929.46835931,Pending
PO0222,SUPPLIER0222,PROD0032,2025-02-23,1529.3859367534362,17732.60811002847,27526558.688332763,Pending
PO0223,SUPPLIER0223,PROD0032,2025-05-16,76.99119261725286,11248.291106201357,26662078.372589782,Pending
PO0224,SUPPLIER0224,PROD0032,2025-03-02,1428.9603014271756,8697.252164369362,25973301.203471977,Cancelled
PO0225,SUPPLIER0225,PROD0032,2026-02-10,1582.2090180958205,2140.204655729107,36808560.96770792,Pending
PO0226,SUPPLIER0226,PROD0032,2026-02-02,70.16356884435002,18714.437908640903,5415338.314744069,Pending
PO0227,SUPPLIER0227,PROD0032,2025-03-06,1572.3673289392923,22718.436750748497,17309357.698816516,Pending
PO0228,SUPPLIER0228,PROD0032,2026-01-13,1621.8368269896018,2999.6856464461225,10600911.047448318,Cancelled
PO0229,SUPPLIER0229,PROD0032,2026-04-14,1780.027809300523,3704.089640358317,2671314.727005541,Pending
PO0230,SUPPLIER0230,PROD0032,2025-10-23,1066.2133213684194,21486.336015660567,8608849.361245498,Pending
PO0231,SUPPLIER0231,PROD0032,2025-03-09,454.37039944677883,1946.6344783285595,4209870.373061976,Cancelled
PO0232,SUPPLIER0232,PROD0098,2025-01-28,491.6250044293879,20969.193550831118,17434019.13866493,Cancelled
PO0233,SUPPLIER0233,PROD0098,2025-12-26,425.427706516247,2887.0557253606994,3982848.7244376866,Pending
PO0234,SUPPLIER0234,PROD0098,2026-04-07,2260.5368525707863,12507.362736146273,20360582.1396712,Cancelled
PO0235,SUPPLIER0235,PROD0098,2026-03-16,1242.5211465850048,21999.331165371725,11255652.877366206,Cancelled
PO0236,SUPPLIER0236,PROD0098,2025-02-23,1555.0068382792404,12939.87109106895,45652747.434728,Pending
PO0237,SUPPLIER0237,PROD0098,2026-02-10,2364.267323256317,13268.278588244231,7445186.043771431,Pending
PO0238,SUPPLIER0238,PROD0098,2025-01-28,524.3450374457099,18886.46842480253,36062528.452625565,Cancelled
PO0239,SUPPLIER0239,PROD0098,2026-06-11,1884.175823448279,2665.2624528618526,10320497.66523389,Pending
PO0240,SUPPLIER0240,PROD0098,2025-05-16,196.90303137638278,24917.617985953115,18869043.144268073,Cancelled
PO0241,SUPPLIER0241,PROD0098,2025-01-20,173.706865463838,4859.393629557759,22547049.02231579,Cancelled
PO0242,SUPPLIER0242,PROD0098,2026-02-10,2103.3257140012465,21787.269071157265,1493561.6698809315,Pending
