po_id,supplier_id,product_id,po_date,quantity,unit_cost,total_value,order_status
PO0047,SUPPLIER0047,PROD0047,2025-02-01,1221.033024889703,1054.5217206455666,1287605.8463717506,Delivered
PO0048,SUPPLIER0048,PROD0048,2025-03-31,2199.727970717379,8475.329586217264,18643419.551850665,In Transit
PO0049,SUPPLIER0049,PROD0049,2025-05-28,1151.477347531895,24434.153887413744,28135374.70746532,Delivered
PO0050,SUPPLIER0050,PROD0050,2025-05-17,1046.318447959464,17767.436835005472,18590396.933420736,Delivered
PO0051,SUPPLIER0051,PROD0051,2026-06-04,79.56086068602049,11021.406489322668,876872.5862610029,Partially Received
PO0052,SUPPLIER0052,PROD0052,2026-05-17,742.7636516440407,12932.306314438254,9605647.062291443,Partially Received
PO0053,SUPPLIER0053,PROD0053,2025-03-28,347.1855350267918,17699.29050413483,6144937.643272667,Delivered
PO0054,SUPPLIER0054,PROD0054,2025-04-21,1448.66989082612,4592.256138038288,6652663.198137506,In Transit
PO0055,SUPPLIER0055,PROD0055,2025-05-30,2348.940681442411,17241.09071714697,40498299.37794563,In Transit
PO0056,SUPPLIER0056,PROD0056,2026-04-23,1727.8568895758813,18431.58984534207,31847149.500111148,In Transit
PO0057,SUPPLIER0057,PROD0057,2025-09-14,1470.5348860174784,11253.8339875787,16549155.480183668,In Transit
PO0058,SUPPLIER0058,PROD0058,2025-11-08,1173.511061338563,17696.326289602435,20766834.64590487,Partially Received
PO0059,SUPPLIER0059,PROD0059,2025-09-03,1750.4797755551422,9714.245196620861,17004589.751468502,In Transit
PO0060,SUPPLIER0060,PROD0060,2025-11-27,721.603474858193,16355.813735920221,11802412.025973395,Delivered
PO0061,SUPPLIER0061,PROD0061,2025-04-25,991.5296472463663,16985.605281837605,16841731.213366456,In Transit
PO0062,SUPPLIER0062,PROD0062,2025-02-17,362.70088341343734,10432.316022716583,3783810.2374874614,Partially Received
PO0063,SUPPLIER0063,PROD0063,2025-05-15,1610.5964972006275,19059.86384479451,30697749.94554692,Delivered
PO0064,SUPPLIER0064,PROD0064,2025-09-28,1143.9947919488338,18830.340766660167,21541811.767681044,In Transit
PO0065,SUPPLIER0065,PROD0065,2026-06-29,1097.1486937839104,19580.48758244638,21482706.374733124,In Transit
PO0066,SUPPLIER0066,PROD0066,2025-11-24,614.8415362601321,16075.687134136004,9884000.17398942,In Transit
PO0067,SUPPLIER0067,PROD0067,2025-06-12,891.91654401918,3946.1812456893176,3519664.338728519,Pending
PO0068,SUPPLIER0068,PROD0068,2025-09-09,1795.8606811191034,23972.5914036518,43051434.32635209,Delivered
PO0069,SUPPLIER0069,PROD0069,2026-03-10,430.6919650973553,3737.5865541653316,1609748.4977349194,Partially Received
PO0070,SUPPLIER0070,PROD0070,2025-01-11,2227.03127348305,7737.967524915421,17232695.671182875,In Transit
PO0071,SUPPLIER0071,PROD0071,2026-04-20,1235.9081584921573,13479.855366035363,16659863.22217739,Pending
PO0072,SUPPLIER0072,PROD0072,2025-03-14,735.349758586419,21797.52088514078,16028801.720670698,Delivered
PO0073,SUPPLIER0073,PROD0073,2026-08-10,1163.2454458809393,16137.684608225361,18772088.127581082,Delivered
PO0074,SUPPLIER0074,PROD0074,2025-03-14,406.7127528226223,1903.7965953914807,774298.3541260051,Delivered
PO0075,SUPPLIER0075,PROD0075,2025-10-25,1024.5349669808181,14508.122688061248,14864078.999166489,Partially Received
PO0076,SUPPLIER0076,PROD0076,2025-12-06,2474.9959922705884,6912.647774756551,17108775.538500667,In Transit
PO0077,SUPPLIER0077,PROD0077,2026-06-29,2472.7827645406323,14430.759608026421,35684133.637956865,Delivered
PO0078,SUPPLIER0078,PROD0078,2025-03-14,1154.298906641408,15978.873514487728,18444396.227134537,Partially Received
PO0079,SUPPLIER0079,PROD0079,2025-11-08,917.0672405260332,5654.920524264445,5185942.360581223,Delivered
PO0080,SUPPLIER0080,PROD0080,2026-02-15,1402.9274364280639,4018.494838174724,5637656.661619873,Delivered
PO0081,SUPPLIER0081,PROD0081,2025-12-27,1764.0073046654597,21025.381857660625,37088927.18029398,Partially Received
PO0082,SUPPLIER0082,PROD0082,2025-10-15,1314.4068664874053,17077.507944812434,22446793.70515468,Delivered
PO0083,SUPPLIER0083,PROD0083,2025-01-30,2384.5249394420853,7650.54748931815,18242921.28866516,Pending
PO0084,SUPPLIER0084,PROD0084,2026-02-11,2392.0811056122093,7201.467391573646,17226494.08006576,Pending
PO0085,SUPPLIER0085,PROD0085,2025-03-14,270.00834092545887,8733.437254238628,2358100.9035935667,In Transit
PO0086,SUPPLIER0086,PROD0086,2026-08-09,568.8617393489678,10043.083190779855,5713125.77233341,Pending
PO0087,SUPPLIER0087,PROD0087,2025-01-05,1526.3740918458516,2631.398852304859,4016499.033471045,Cancelled
PO0088,SUPPLIER0088,PROD0088,2025-04-01,611.203457964148,7151.129318856356,4370794.968033807,Delivered
PO0089,SUPPLIER0089,PROD0089,2025-11-22,1379.7796922954644,20865.16402962982,28789329.604497027,Cancelled
PO0090,SUPPLIER0090,PROD0090,2026-01-25,661.9091758875408,9458.798376286242,6260865.438134035,Partially Received
PO0091,SUPPLIER0091,PROD0091,2025-08-11,1065.0177527671303,17417.695294248588,18550154.700663254,Delivered
PO0092,SUPPLIER0092,PROD0092,2026-07-22,794.2190035635057,1914.0756378745293,1520195.2458578902,Pending
PO0093,SUPPLIER0093,PROD0093,2025-09-13,900.1211409140576,20475.510275528224,18430439.670005973,Pending
PO0094,SUPPLIER0094,PROD0094,2026-06-17,867.067936543147,10878.375437043027,9432290.543138552,Delivered
PO0095,SUPPLIER0095,PROD0095,2025-05-18,1590.753523355926,4201.710497041074,6683885.777289667,Delivered
PO0096,SUPPLIER0096,PROD0096,2026-04-14,946.9618060037692,20220.181747548915,19147739.82538337,Delivered
PO0097,SUPPLIER0097,PROD0097,2025-09-06,2103.459760953374,4505.740021558764,9477642.828666048,Delivered
PO0098,SUPPLIER0098,PROD0098,2025-10-18,1767.1783529336076,21807.13450618237,38537096.038837,Delivered
PO0099,SUPPLIER0099,PROD0099,2025-05-07,312.08814788426605,22893.000581055672,7144634.150855091,In Transit
PO0100,SUPPLIER0100,PROD0100,2025-05-09,329.79062805634305,10031.57085828341,3308318.053744994,Delivered
PO0101,SUPPLIER0101,PROD0101,2026-04-01,1934.5463974637923,22392.87421497619,43320054.14144203,In Transit
PO0102,SUPPLIER0102,PROD0102,2025-08-17,2154.69800977113,19318.482879492258,41625496.612239614,Delivered
PO0103,SUPPLIER0103,PROD0103,2026-04-06,479.2929678387511,10769.056562265156,5161533.080551445,Partially Received
PO0104,SUPPLIER0104,PROD0104,2025-12-04,607.5404988311581,9095.483154491865,5525874.372790383,Pending
PO0105,SUPPLIER0105,PROD0105,2025-07-03,2235.8418540998996,4843.090437495187,10828384.303342734,Pending
PO0106,SUPPLIER0106,PROD0106,2026-01-21,2092.782214360457,16139.952892692756,33777406.35444301,Partially Received
PO0107,SUPPLIER0107,PROD0107,2025-04-10,1576.5440144981103,10997.14327964649,17337480.414104793,Partially Received
PO0108,SUPPLIER0108,PROD0108,2026-07-20,965.1998850512663,4018.727842344461,3878875.651483197,In Transit
PO0109,SUPPLIER0109,PROD0109,2026-06-23,1163.9726778965723,26684.255926561844,31059744.82851767,Pending
PO0110,SUPPLIER0110,PROD0110,2025-05-24,1595.7281506830905,6332.011366157966,10104168.78742356,Partially Received
PO0111,SUPPLIER0111,PROD0111,2025-01-06,251.1807538581243,15934.493397935339,4002438.064040703,Partially Received
PO0112,SUPPLIER0112,PROD0112,2026-06-14,992.9304648902054,3692.222868336952,3666120.5691360575,Delivered
PO0113,SUPPLIER0113,PROD0113,2025-01-29,2468.320308985221,1398.3209414270668,3451503.9782037623,In Transit
PO0114,SUPPLIER0114,PROD0114,2025-02-28,1636.763566753249,14232.0038387007,23294425.36507769,In Transit
PO0115,SUPPLIER0115,PROD0115,2025-03-25,36.15797512962042,10593.656560870626,383045.1704597003,Delivered
PO0116,SUPPLIER0116,PROD0116,2026-05-23,291.99854665698535,6465.759370854969,1887992.339323435,In Transit
PO0117,SUPPLIER0117,PROD0117,2026-04-03,2478.774878366219,16693.90464103117,41380431.446029305,In Transit
PO0118,SUPPLIER0118,PROD0118,2025-03-02,1868.516185541566,16098.156070771473,30079665.175610717,Pending
PO0119,SUPPLIER0119,PROD0119,2025-05-15,2092.0154814634748,6646.06641065008,13903673.821914354,Pending
PO0120,SUPPLIER0120,PROD0120,2025-05-09,314.37036771395515,16006.000566681938,5031812.283777575,Delivered
PO0121,SUPPLIER0121,PROD0121,2026-06-24,975.8957085234247,5332.908691662929,5204362.7061411245,Pending
PO0122,SUPPLIER0122,PROD0122,2025-03-06,937.7368059454476,21071.432240839484,19759457.56622074,Partially Received
PO0123,SUPPLIER0123,PROD0123,2026-07-26,2257.903680683115,1634.7498474956146,3691107.697656509,Delivered
PO0124,SUPPLIER0124,PROD0124,2025-04-13,886.8499829323715,20574.88146700116,18246833.277845547,Delivered
PO0125,SUPPLIER0125,PROD0125,2025-04-18,2469.380922681642,18654.78126298731,46065760.967619814,Delivered
PO0126,SUPPLIER0126,PROD0126,2025-08-28,2206.7023680837924,5716.723851890481,12615108.061647823,Delivered
PO0127,SUPPLIER0127,PROD0127,2025-10-10,854.5365769126629,18314.782561702843,15650651.597177278,Partially Received
PO0128,SUPPLIER0128,PROD0128,2025-09-11,1106.109124051579,16304.487881120209,18034542.808295462,Partially Received
PO0129,SUPPLIER0129,PROD0129,2025-05-31,125.44341580603614,15772.507421745157,1978557.2068097687,Delivered
PO0130,SUPPLIER0130,PROD0130,2025-04-13,607.7117453778523,7630.10553043757,4636904.749319419,Delivered
PO0131,SUPPLIER0131,PROD0131,2025-11-12,116.97883474360836,15545.476819961037,1818491.7639328165,Delivered
PO0132,SUPPLIER0132,PROD0132,2025-10-03,1230.5748730784146,18184.26760662055,22377102.80204101,Partially Received
PO0133,SUPPLIER0133,PROD0133,2026-06-03,1554.0473197883261,11361.688452098939,17656601.487254333,Delivered
PO0134,SUPPLIER0134,PROD0134,2026-05-02,855.0909047640281,19288.468788345403,16493394.227738988,Delivered
PO0135,SUPPLIER0135,PROD0135,2026-08-09,66.23139413726183,9451.341176321373,625975.5025746727,Delivered
PO0136,SUPPLIER0136,PROD0136,2025-05-16,1586.5046913008116,7182.5899741460225,11395212.68967284,Delivered
PO0137,SUPPLIER0137,PROD0137,2026-03-05,2129.290397390986,17014.427097001764,36228656.234754845,Delivered
PO0138,SUPPLIER0138,PROD0138,2025-10-29,2213.44442023644,16754.063389876304,37084188.12660932,Delivered
PO0139,SUPPLIER0139,PROD0139,2026-04-24,1617.3703429135978,11202.120584790606,18117977.611582257,In Transit
PO0140,SUPPLIER0140,PROD0140,2025-05-24,1611.276090277716,11231.65387159717,18097295.33757966,Partially Received
PO0141,SUPPLIER0141,PROD0141,2026-06-16,49.83954133760051,4156.136591423219,207139.9414529516,Delivered
PO0142,SUPPLIER0142,PROD0142,2025-08-12,947.9340999877519,23864.56217052905,22622032.262722205,Delivered
PO0143,SUPPLIER0143,PROD0143,2025-10-16,2218.433516941201,7075.544725132753,15696625.568851018,Partially Received
PO0144,SUPPLIER0144,PROD0144,2026-05-25,1548.828040248234,10507.474043962617,16274270.431469806,Pending
PO0145,SUPPLIER0145,PROD0145,2025-11-20,903.0210914215069,26011.01495332323,23488495.112131078,Pending
PO0146,SUPPLIER0146,PROD0146,2026-07-18,448.9941598930911,13871.183662613399,6228080.4553178735,Delivered
PO0147,SUPPLIER0147,PROD0147,2025-03-01,1221.0125601958332,15663.604257778743,19125457.536684778,In Transit
PO0148,SUPPLIER0148,PROD0148,2025-07-20,1157.5672320096485,15288.193260441662,17697111.554918017,In Transit
PO0149,SUPPLIER0149,PROD0149,2026-07-13,928.4217251069587,2112.398577653684,1961196.7315787189,Delivered
PO0150,SUPPLIER0150,PROD0150,2025-07-08,1076.35247811246,3816.5437620011703,4107946.33605461,Pending
PO0151,SUPPLIER0151,PROD0151,2026-07-18,199.6969901238323,4218.508774638554,842423.5051062953,Partially Received
PO0152,SUPPLIER0152,PROD0152,2025-07-17,2204.841364299928,16075.404934859062,35443717.74824845,Delivered
PO0153,SUPPLIER0153,PROD0153,2025-04-04,636.958879527866,904.4831092495832,576118.5478194949,Delivered
PO0154,SUPPLIER0154,PROD0154,2026-03-19,2343.604213370619,9997.858021314503,23431022.183433913,In Transit
PO0155,SUPPLIER0155,PROD0155,2026-02-02,1337.1989345799411,14362.783287705197,19205898.50992197,Delivered
PO0156,SUPPLIER0156,PROD0156,2025-04-27,469.58958879730307,12189.668756357623,5724141.538873309,Delivered
PO0157,SUPPLIER0157,PROD0157,2026-02-21,2004.6505353162902,9715.99892942674,19477182.455007818,Pending
PO0158,SUPPLIER0158,PROD0158,2026-01-30,1950.9297801563657,17476.449591151417,34095325.95877884,Delivered
PO0159,SUPPLIER0159,PROD0159,2025-06-13,72.16244154128154,18455.660631903753,1331805.5314554856,Partially Received
PO0160,SUPPLIER0160,PROD0160,2025-08-14,746.315454695426,8637.746061313072,6446483.37929249,Delivered
PO0161,SUPPLIER0161,PROD0161,2026-03-30,460.04332684063996,6904.544514956291,3176389.628979785,Partially Received
PO0162,SUPPLIER0162,PROD0162,2026-08-30,1258.9894192495074,21534.709147412264,27111970.96320762,Delivered
PO0163,SUPPLIER0163,PROD0163,2026-02-19,2332.305527072261,11032.102940687699,25730234.663796067,In Transit
PO0164,SUPPLIER0164,PROD0164,2025-04-10,1174.7352372401376,23354.94830609961,27435880.739097074,Cancelled
PO0165,SUPPLIER0165,PROD0165,2025-03-05,1375.243839332193,4022.6986575427645,5532191.54627557,In Transit
PO0166,SUPPLIER0166,PROD0166,2025-01-01,1499.37867989318,8763.37389347788,13139615.97981322,Partially Received
PO0167,SUPPLIER0167,PROD0167,2025-09-09,907.775722062253,6682.406236087371,6066126.146077516,Partially Received
PO0168,SUPPLIER0168,PROD0168,2026-02-03,1036.0857654722859,17466.481354896325,18096772.70469517,In Transit
PO0169,SUPPLIER0169,PROD0169,2025-07-02,1894.8204402137183,15362.826668365948,29109797.990680214,Partially Received
PO0170,SUPPLIER0170,PROD0170,2025-09-22,1637.5186787447146,19136.495977061626,31336369.6081615,Delivered
PO0171,SUPPLIER0171,PROD0171,2026-08-23,1848.5298708710402,11797.334483132774,21807725.188727897,Pending
PO0172,SUPPLIER0172,PROD0172,2025-01-12,1307.5426169254629,14621.439398965838,19118155.13494086,Partially Received
PO0173,SUPPLIER0173,PROD0173,2026-05-08,436.31053994019106,20468.26892750172,8930521.46739931,Delivered
PO0174,SUPPLIER0174,PROD0174,2026-04-06,1702.0991020165843,10972.769529424759,18676741.16266882,Delivered
PO0175,SUPPLIER0175,PROD0175,2025-04-20,2427.9344822984012,16806.554877965144,40805214.11685197,Delivered
PO0176,SUPPLIER0176,PROD0176,2025-06-14,2294.544273814232,12283.113733888487,28184148.282702778,Delivered
PO0177,SUPPLIER0177,PROD0177,2025-11-20,1169.3694449478082,21858.029157249097,25560111.423265386,Partially Received
PO0178,SUPPLIER0178,PROD0178,2026-07-14,648.3695377243164,18279.29890534253,11851740.58118154,Pending
PO0179,SUPPLIER0179,PROD0179,2025-05-21,412.94545032104156,8437.265429067453,3484130.372084415,In Transit
PO0180,SUPPLIER0180,PROD0180,2025-08-13,1505.6136319481395,4177.04753960706,6289019.7169278255,Delivered
PO0181,SUPPLIER0181,PROD0181,2025-10-18,760.1547167876852,4845.572162313587,3683384.534717776,Partially Received
PO0182,SUPPLIER0182,PROD0182,2025-06-18,1528.849673753056,19148.711561484586,29275501.423567083,Delivered
PO0183,SUPPLIER0183,PROD0183,2026-08-01,40.87668028492581,16322.478781669919,667208.7466158067,In Transit
PO0184,SUPPLIER0184,PROD0184,2026-02-14,1419.7177369916928,1138.74628721756,1616698.3018962066,Delivered
PO0185,SUPPLIER0185,PROD0185,2025-03-06,1192.7905495095586,3130.332256580329,3733830.732473947,Partially Received
PO0186,SUPPLIER0186,PROD0186,2026-05-24,658.6459951440092,20520.702309493572,13515878.393690363,Pending
PO0187,SUPPLIER0187,PROD0187,2025-05-03,2095.0699365951846,2794.0973239254813,5853829.303277333,Partially Received
PO0188,SUPPLIER0188,PROD0188,2026-04-08,471.8034933590886,20704.753467368093,9768575.015042968,Partially Received
PO0189,SUPPLIER0189,PROD0189,2025-04-29,529.8748739119651,6527.3091686934895,3458657.1227458767,Delivered
PO0190,SUPPLIER0190,PROD0190,2025-01-12,1507.136085920096,11174.378815712467,16841309.550901327,Delivered
PO0191,SUPPLIER0191,PROD0191,2025-01-21,1824.0803115187753,5464.020017764157,9966811.336148068,Delivered
PO0192,SUPPLIER0192,PROD0192,2025-04-14,1101.305616795557,20320.825648056354,22379439.424127676,In Transit
PO0193,SUPPLIER0193,PROD0193,2025-10-26,1068.2481924293936,12935.77839959011,13818621.893029328,In Transit
PO0194,SUPPLIER0194,PROD0194,2025-01-20,412.13116953375373,24552.93544147986,10119029.998983847,Pending
PO0195,SUPPLIER0195,PROD0195,2026-07-03,369.4631480448932,2128.8742404367063,786540.5786634265,In Transit
PO0196,SUPPLIER0196,PROD0196,2026-08-22,176.63926916052105,17061.72877802769,3013771.301965841,Delivered
PO0197,SUPPLIER0197,PROD0197,2026-05-10,462.1221940532595,17466.70884428238,8071753.8140092455,Cancelled
PO0198,SUPPLIER0198,PROD0198,2026-08-25,2243.393295045294,6472.729371622228,14520877.672940047,Pending
PO0199,SUPPLIER0199,PROD0199,2025-08-19,1337.3405207598948,15041.035639312342,20114986.434646104,Partially Received
PO0200,SUPPLIER0200,PROD0200,2025-10-16,1801.6025415743652,14285.629848672075,25737027.043358225,Delivered
PO0201,SUPPLIER0201,PROD0201,2025-08-09,1192.0017981846086,17377.95464464912,20714553.18519232,Pending
PO0202,SUPPLIER0202,PROD0202,2026-01-30,2285.1287287890227,11709.061920099426,26756713.780788753,In Transit
PO0203,SUPPLIER0203,PROD0203,2025-04-25,880.0263220777599,19873.392653613526,17489108.644166686,Delivered
PO0204,SUPPLIER0204,PROD0204,2026-02-20,2005.7746816143097,8067.442324614511,16181471.560095476,Pending
PO0205,SUPPLIER0205,PROD0205,2026-08-28,1219.6111194438367,7944.513385975136,9689216.864105681,Pending
PO0206,SUPPLIER0206,PROD0206,2025-02-14,1848.2065122904462,16134.765079572122,29820377.894341674,In Transit
PO0207,SUPPLIER0207,PROD0207,2025-05-17,972.3723793379627,4163.504919641953,4048477.1850975594,Delivered
PO0208,SUPPLIER0208,PROD0208,2026-01-02,861.4264373310249,9035.786683378661,7783665.531145997,Delivered
PO0209,SUPPLIER0209,PROD0209,2025-02-08,1678.375780337676,22398.725770743764,37593478.844041675,Partially Received
PO0210,SUPPLIER0210,PROD0210,2025-06-09,1053.5332971736718,18806.952305751936,19813750.472466826,Partially Received
PO0211,SUPPLIER0211,PROD0211,2025-03-09,974.921003119194,5327.016089309905,5193419.869422098,Delivered
PO0212,SUPPLIER0212,PROD0212,2025-05-03,818.3639529766218,19657.378519923324,16086889.990722187,Delivered
PO0213,SUPPLIER0213,PROD0213,2025-05-24,1841.1803034828247,11062.90372408288,20368800.43610819,Partially Received
PO0214,SUPPLIER0214,PROD0214,2026-02-18,1288.1352091355316,14512.329594308923,18693842.71700889,In Transit
PO0215,SUPPLIER0215,PROD0215,2026-08-15,2102.199165862278,7789.6087262273295,16375308.966668613,Partially Received
PO0216,SUPPLIER0216,PROD0216,2025-07-25,1375.8190341852285,5789.214733009615,7964911.8226601835,Delivered
PO0217,SUPPLIER0217,PROD0217,2025-12-11,2451.596954495263,18519.35393559055,45401991.707713656,Delivered
PO0218,SUPPLIER0218,PROD0218,2025-10-25,996.8301476903044,6464.47047587539,6443979.059206477,Pending
PO0219,SUPPLIER0219,PROD0219,2026-07-23,1231.2284439896596,5903.824295507278,7268956.400945774,In Transit
PO0220,SUPPLIER0220,PROD0220,2026-02-07,450.0917559073715,12930.566841125958,5819941.534400016,Delivered
PO0221,SUPPLIER0221,PROD0221,2026-07-07,2279.5345431476976,5253.134874093035,11974702.405308906,Delivered
PO0222,SUPPLIER0222,PROD0222,2026-08-04,1715.0464050361397,3790.9981488181515,6501737.746629232,Partially Received
PO0223,SUPPLIER0223,PROD0223,2025-03-09,1757.3934857870636,14137.092655093802,24844434.54002999,In Transit
PO0224,SUPPLIER0224,PROD0224,2026-03-11,2397.577151839413,14247.254501489342,34158891.869212076,Delivered
PO0225,SUPPLIER0225,PROD0225,2025-02-06,895.0024787671447,3574.9243573415424,3199566.161225722,Delivered
PO0226,SUPPLIER0226,PROD0226,2026-04-23,1620.2719504279978,24408.456557501417,39548337.513359874,Partially Received
PO0227,SUPPLIER0227,PROD0227,2025-05-06,1103.0814816430702,15483.16229341589,17079189.603141315,Delivered
PO0228,SUPPLIER0228,PROD0228,2025-06-07,556.0154820896946,20492.403027213266,11394093.348352302,Partially Received
PO0229,SUPPLIER0229,PROD0229,2025-04-25,614.9256982906102,14965.89207610047,9202911.635437991,In Transit
PO0230,SUPPLIER0230,PROD0230,2025-10-02,1924.081996476036,12512.709294862621,24075478.681383524,Pending
PO0231,SUPPLIER0231,PROD0231,2025-05-11,891.6653179893207,10035.440680262216,8948254.405328974,Delivered
PO0232,SUPPLIER0232,PROD0232,2025-02-16,709.5882869423592,3515.504961770454,2494561.1435600603,Delivered
PO0233,SUPPLIER0233,PROD0233,2025-10-09,1725.5921660594242,8204.76835132846,14158083.991384687,Partially Received
PO0234,SUPPLIER0234,PROD0234,2026-03-06,425.46915688224414,16474.91571062076,7009568.497103853,Cancelled
PO0235,SUPPLIER0235,PROD0235,2025-01-24,1418.7663465554963,8233.95613419261,11682059.862206666,Delivered
PO0236,SUPPLIER0236,PROD0236,2025-07-29,1955.5802247495717,3183.192507872683,6224988.3199668145,Delivered
PO0237,SUPPLIER0237,PROD0237,2026-07-11,2421.188492782626,6192.48374176204,14993170.37729775,Delivered
PO0238,SUPPLIER0238,PROD0238,2025-01-08,1791.8606119718731,14840.71617133665,26592494.760872163,Delivered
PO0239,SUPPLIER0239,PROD0239,2026-01-04,717.6354488567674,5503.9792309194545,3949850.605879208,Delivered
PO0240,SUPPLIER0240,PROD0240,2026-02-16,1365.9204725286177,762.180527807026,1041077.9866942841,Partially Received
PO0241,SUPPLIER0241,PROD0241,2026-04-09,2439.0686700025526,20590.446803992905,50221513.70097329,In Transit
