po_id,supplier_id,product_id,po_date,quantity,unit_cost,total_value,order_status
PO00104,SUP0065,PROD0015,2026-03-20,518,7261.3,3761353.4,Delivered
PO00105,SUP0042,PROD0182,2025-06-15,933,9632.03,8986683.99,Pending
PO00106,SUP0011,PROD0065,2025-10-18,814,6356.65,5174313.1,Partially Received
PO00107,SUP0081,PROD0078,2025-05-09,2195,16682.22,36617472.9,In Transit
PO00108,SUP0075,PROD0040,2026-08-30,711,10142.53,7211338.83,In Transit
PO00109,SUP0073,PROD0011,2025-12-12,126,16205.53,2041896.78,Pending
PO00110,SUP0034,PROD0167,2026-08-14,873,20082.69,17532188.37,Delivered
PO00111,SUP0064,PROD0161,2025-02-01,2244,8709.33,19543736.52,Cancelled
PO00112,SUP0032,PROD0176,2026-05-10,1673,10831.32,18120798.36,Delivered
PO00113,SUP0021,PROD0113,2025-03-03,1712,24165.32,41371027.84,Delivered
PO00114,SUP0041,PROD0184,2025-05-28,1317,20793.48,27385013.16,Pending
PO00115,SUP0017,PROD0195,2026-02-13,1527,7623.94,11641756.38,Delivered
PO00116,SUP0060,PROD0032,2025-09-05,1105,8347.11,9223556.55,Delivered
PO00117,SUP0038,PROD0099,2025-02-21,1722,1747.19,3008661.18,Pending
PO00118,SUP0042,PROD0148,2025-06-13,1290,21128.41,27255648.9,Delivered
PO00119,SUP0060,PROD0128,2026-06-12,1273,11200.89,14258732.97,Delivered
PO00120,SUP0065,PROD0118,2026-02-07,996,22667.44,22576770.24,Delivered
PO00121,SUP0037,PROD0127,2025-02-21,2457,22872.29,56197216.53,In Transit
PO00122,SUP0037,PROD0138,2026-04-27,43,18787.18,807848.74,Delivered
PO00123,SUP0094,PROD0094,2025-09-28,1661,9930.14,16493962.54,Delivered
PO00124,SUP0072,PROD0050,2026-08-07,1494,3266.63,4880345.22,Delivered
PO00125,SUP0058,PROD0196,2026-06-01,2262,20074.18,45407795.16,Cancelled
PO00126,SUP0017,PROD0025,2025-05-02,1623,13545.39,21984167.97,Cancelled
PO00127,SUP0047,PROD0194,2026-07-26,600,11723.04,7033824.0,Delivered
PO00128,SUP0006,PROD0012,2026-05-28,169,7493.43,1266389.67,Delivered
PO00129,SUP0067,PROD0117,2026-05-01,620,11278.32,6992558.4,Delivered
PO00130,SUP0079,PROD0082,2025-12-02,675,15565.28,10506564.0,Partially Received
PO00131,SUP0076,PROD0087,2025-11-03,2087,21892.59,45689835.33,Partially Received
PO00132,SUP0039,PROD0122,2026-07-31,78,12357.91,963916.98,In Transit
PO00133,SUP0075,PROD0079,2026-03-03,119,21313.55,2536312.45,Delivered
PO00134,SUP0074,PROD0059,2026-08-16,220,20984.88,4616673.6,Delivered
PO00135,SUP0019,PROD0175,2026-01-25,1002,2220.74,2225181.48,Pending
PO00136,SUP0025,PROD0005,2025-04-23,1816,22990.26,41750312.16,Delivered
PO00137,SUP0053,PROD0129,2025-07-28,1941,15071.57,29253917.37,In Transit
PO00138,SUP0091,PROD0036,2025-03-05,2134,9098.43,19416049.62,Delivered
PO00139,SUP0068,PROD0097,2026-05-05,1295,18371.37,23790924.15,Delivered
PO00140,SUP0044,PROD0140,2026-06-30,1461,1015.75,1484010.75,Pending
PO00141,SUP0079,PROD0124,2025-09-28,797,4088.89,3258845.33,Delivered
PO00142,SUP0029,PROD0077,2025-11-02,1193,19506.91,23271743.63,In Transit
PO00143,SUP0041,PROD0123,2026-05-16,1438,24863.48,35753684.24,Pending
PO00144,SUP0037,PROD0032,2025-10-08,2358,8807.48,20768037.84,Delivered
PO00145,SUP0045,PROD0198,2026-02-09,609,7699.32,4688885.88,Delivered
PO00146,SUP0045,PROD0114,2025-03-22,1060,12280.59,13017425.4,Delivered
PO00147,SUP0035,PROD0144,2026-07-06,1122,18185.78,20404445.16,Partially Received
PO00148,SUP0031,PROD0063,2026-08-24,217,11380.21,2469505.57,Partially Received
PO00149,SUP0007,PROD0026,2025-08-27,1702,19234.62,32737323.24,Delivered
PO00150,SUP0001,PROD0141,2025-05-21,656,24378.73,15992446.88,Pending
PO00151,SUP0062,PROD0167,2026-05-03,826,20032.64,16546960.64,Delivered
PO00152,SUP0083,PROD0016,2025-10-20,376,11494.64,4321984.64,Delivered
PO00153,SUP0023,PROD0107,2025-02-08,730,18014.75,13150767.5,Delivered
PO00154,SUP0064,PROD0048,2026-02-11,1195,17753.74,21215719.3,Delivered
PO00155,SUP0078,PROD0028,2026-08-05,1382,10613.48,14667829.36,Cancelled
PO00156,SUP0068,PROD0127,2026-07-11,559,22715.02,12697696.18,Delivered
PO00157,SUP0015,PROD0085,2025-07-17,675,3085.19,2082503.25,In Transit
PO00158,SUP0002,PROD0189,2025-07-10,1390,6767.78,9407214.2,Partially Received
PO00159,SUP0023,PROD0157,2025-07-17,1670,20113.27,33589160.9,Delivered
PO00160,SUP0052,PROD0172,2025-03-30,400,5173.08,2069232.0,Delivered
PO00161,SUP0032,PROD0002,2025-11-28,1078,6826.56,7359031.68,Delivered
PO00162,SUP0043,PROD0078,2025-10-01,2395,19474.88,46642337.6,Delivered
PO00163,SUP0089,PROD0061,2026-01-04,264,4649.3,1227415.2,Delivered
PO00164,SUP0052,PROD0176,2025-06-13,2068,12540.87,25934519.16,Pending
PO00165,SUP0089,PROD0031,2025-11-15,1218,1946.96,2371397.28,Delivered
PO00166,SUP0062,PROD0040,2025-05-17,1873,10351.23,19387853.79,Partially Received
PO00167,SUP0090,PROD0141,2026-03-02,1938,26475.99,51310468.62,Pending
PO00168,SUP0098,PROD0064,2025-08-12,2450,23212.58,56870821.0,Delivered
PO00169,SUP0068,PROD0181,2026-04-03,1491,22041.46,32863816.86,Partially Received
PO00170,SUP0071,PROD0130,2025-03-05,838,23733.69,19888832.22,Delivered
PO00171,SUP0067,PROD0114,2025-12-02,486,12094.07,5877718.02,In Transit
PO00172,SUP0012,PROD0131,2026-05-16,1834,10336.61,18957342.74,Delivered
PO00173,SUP0054,PROD0117,2026-06-10,2319,9830.5,22796929.5,Delivered
PO00174,SUP0093,PROD0006,2025-11-12,1631,14065.76,22941254.56,Delivered
PO00175,SUP0075,PROD0019,2025-08-12,195,19810.01,3862951.95,In Transit
PO00176,SUP0008,PROD0018,2026-07-09,1943,18174.04,35312159.72,Delivered
PO00177,SUP0099,PROD0165,2025-05-19,1731,22169.4,38375231.4,Pending
PO00178,SUP0049,PROD0097,2026-04-05,338,17282.78,5841579.64,In Transit
PO00179,SUP0018,PROD0168,2026-07-07,1434,8353.5,11978919.0,Cancelled
PO00180,SUP0068,PROD0033,2026-02-07,922,4147.17,3823690.74,In Transit
PO00181,SUP0060,PROD0173,2025-11-02,2240,15962.98,35757075.2,Delivered
PO00182,SUP0032,PROD0118,2025-08-24,1427,22316.94,31846273.38,Delivered
PO00183,SUP0005,PROD0170,2025-04-26,1727,15051.23,25993474.21,Pending
PO00184,SUP0031,PROD0053,2025-01-17,285,2508.13,714817.05,Delivered
PO00185,SUP0032,PROD0190,2025-02-19,191,3285.62,627553.42,Delivered
PO00186,SUP0097,PROD0199,2025-08-11,241,6334.58,1526633.78,Cancelled
PO00187,SUP0094,PROD0148,2025-08-28,1316,23252.16,30599842.56,In Transit
PO00188,SUP0031,PROD0078,2025-11-25,596,20640.89,12301970.44,Partially Received
PO00189,SUP0039,PROD0071,2026-02-28,259,11401.63,2953022.17,Partially Received
PO00190,SUP0081,PROD0174,2025-06-29,1759,23977.99,42177284.41,Delivered
PO00191,SUP0083,PROD0172,2025-12-19,1571,5980.35,9395129.85,Delivered
PO00192,SUP0053,PROD0039,2026-03-03,1238,5383.49,6664760.62,In Transit
PO00193,SUP0031,PROD0058,2026-04-30,1241,1952.72,2423325.52,Delivered
PO00194,SUP0008,PROD0144,2026-04-20,1700,22156.28,37665676.0,Partially Received
PO00195,SUP0050,PROD0063,2025-05-18,1054,10155.99,10704413.46,In Transit
PO00196,SUP0048,PROD0024,2026-04-06,2203,4703.66,10362162.98,Delivered
PO00197,SUP0049,PROD0173,2025-10-02,2487,16660.67,41435086.29,Pending
PO00198,SUP0098,PROD0151,2025-07-12,2299,3743.95,8607341.05,Delivered
PO00199,SUP0039,PROD0004,2025-12-07,877,3264.28,2862773.56,Cancelled
PO00200,SUP0096,PROD0194,2025-05-01,1971,13892.48,27382078.08,In Transit
PO00201,SUP0051,PROD0062,2025-07-29,2271,19354.64,43954387.44,Delivered
PO00202,SUP0069,PROD0167,2026-04-23,1481,18005.68,26666412.08,Delivered
PO00203,SUP0060,PROD0026,2026-05-25,1933,21310.34,41192887.22,Delivered
PO00204,SUP0048,PROD0081,2025-07-28,1705,1081.86,1844571.3,Pending
PO00205,SUP0003,PROD0067,2025-05-30,2276,5925.93,13487416.68,Partially Received
PO00206,SUP0038,PROD0040,2026-03-04,813,9371.38,7618931.94,Delivered
PO00207,SUP0064,PROD0141,2025-09-09,1392,23483.55,32689101.6,Pending
PO00208,SUP0059,PROD0044,2026-05-18,1452,6042.15,8773201.8,In Transit
PO00209,SUP0024,PROD0139,2026-05-16,250,9604.71,2401177.5,Pending
PO00210,SUP0086,PROD0013,2025-03-18,36,10335.54,372079.44,Pending
PO00211,SUP0009,PROD0182,2025-08-25,628,8823.39,5541088.92,Delivered
PO00212,SUP0008,PROD0159,2026-01-18,1989,6567.44,13062638.16,Delivered
PO00213,SUP0071,PROD0106,2026-06-29,58,957.01,55506.58,In Transit
PO00214,SUP0037,PROD0005,2026-07-03,2067,25875.13,53483893.71,In Transit
PO00215,SUP0014,PROD0025,2025-07-03,2157,12793.33,27595212.81,Delivered
PO00216,SUP0033,PROD0091,2026-06-24,1104,25705.16,28378496.64,Delivered
PO00217,SUP0059,PROD0145,2026-02-20,1006,12084.89,12157399.34,Delivered
PO00218,SUP0084,PROD0167,2025-03-24,139,17032.17,2367471.63,Delivered
PO00219,SUP0061,PROD0015,2026-07-20,48,7581.86,363929.28,Delivered
PO00220,SUP0083,PROD0085,2026-03-21,2327,3257.91,7581156.57,Cancelled
PO00221,SUP0006,PROD0059,2026-06-25,875,22553.73,19734513.75,In Transit
PO00222,SUP0061,PROD0070,2026-08-04,200,13502.93,2700586.0,In Transit
PO00223,SUP0070,PROD0145,2025-10-15,144,9980.62,1437209.28,Pending
PO00224,SUP0027,PROD0151,2025-01-17,600,4259.93,2555958.0,In Transit
PO00225,SUP0010,PROD0077,2026-02-12,675,18878.0,12742650.0,Partially Received
PO00226,SUP0087,PROD0139,2026-02-03,1368,9283.61,12699978.48,In Transit
PO00227,SUP0065,PROD0191,2025-03-22,1426,7275.58,10374977.08,Delivered
PO00228,SUP0044,PROD0155,2025-03-19,2449,7268.37,17800238.13,In Transit
PO00229,SUP0082,PROD0070,2025-01-31,1855,12227.72,22682420.6,Delivered
PO00230,SUP0056,PROD0048,2026-01-20,2409,16909.43,40734816.87,Delivered
PO00231,SUP0032,PROD0183,2025-10-30,311,2127.31,661593.41,Delivered
PO00232,SUP0095,PROD0100,2025-06-07,1307,18117.38,23679415.66,Delivered
PO00233,SUP0057,PROD0093,2025-11-12,1114,3990.3,4445194.2,Delivered
PO00234,SUP0058,PROD0143,2026-03-18,2282,17426.39,39767021.98,Delivered
PO00235,SUP0046,PROD0142,2025-04-02,391,19471.05,7613180.55,In Transit
PO00236,SUP0002,PROD0075,2026-01-30,1704,17121.35,29174780.4,Delivered
PO00237,SUP0032,PROD0147,2026-07-27,2144,1885.49,4042490.56,Delivered
PO00238,SUP0035,PROD0078,2025-05-23,1109,18455.52,20467171.68,Delivered
PO00239,SUP0036,PROD0108,2026-03-22,1237,10900.84,13484339.08,Delivered
PO00240,SUP0032,PROD0185,2025-09-15,2040,5310.65,10833726.0,Delivered
PO00241,SUP0018,PROD0078,2025-04-20,37,20477.3,757660.1,Delivered
PO00242,SUP0043,PROD0113,2026-01-25,1381,23853.07,32941089.67,Pending
PO00243,SUP0039,PROD0083,2025-05-20,2480,15929.94,39506251.2,Delivered
PO00244,SUP0023,PROD0102,2025-11-18,1317,11923.52,15703275.84,In Transit
PO00245,SUP0074,PROD0063,2026-05-18,1344,10609.25,14258832.0,Pending
PO00246,SUP0047,PROD0030,2026-02-07,2319,11280.33,26159085.27,Cancelled
PO00247,SUP0088,PROD0197,2025-07-04,2263,15808.27,35774115.01,In Transit
PO00248,SUP0057,PROD0075,2025-08-03,293,18942.09,5550032.37,Pending
PO00249,SUP0087,PROD0128,2026-02-23,580,11566.62,6708639.6,Delivered
PO00250,SUP0092,PROD0109,2025-06-07,1554,7856.4,12208845.6,Cancelled
PO00251,SUP0075,PROD0103,2026-05-06,2198,15006.85,32985056.3,Pending
PO00252,SUP0070,PROD0010,2026-03-05,1482,11351.92,16823545.44,Pending
PO00253,SUP0014,PROD0197,2025-03-29,1026,18507.56,18988756.56,Delivered
PO00254,SUP0073,PROD0166,2025-02-15,1646,22375.77,36830517.42,Delivered
PO00255,SUP0014,PROD0003,2026-03-17,413,15135.47,6250949.11,Delivered
PO00256,SUP0072,PROD0149,2026-06-16,2366,14906.91,35269749.06,Delivered
PO00257,SUP0099,PROD0174,2026-04-20,2420,24742.26,59876269.2,Delivered
PO00258,SUP0062,PROD0027,2025-01-26,1220,15037.81,18346128.2,Cancelled
PO00259,SUP0094,PROD0037,2025-04-29,1436,9127.54,13107147.44,Delivered
PO00260,SUP0067,PROD0124,2025-07-31,1436,3663.4,5260642.4,Delivered
PO00261,SUP0041,PROD0018,2026-04-09,1239,18237.67,22596473.13,In Transit
PO00262,SUP0044,PROD0166,2025-01-24,457,20976.9,9586443.3,Delivered
PO00263,SUP0067,PROD0045,2025-09-07,2270,7554.11,17147829.7,Partially Received
PO00264,SUP0030,PROD0104,2026-04-19,765,5843.54,4470308.1,In Transit
PO00265,SUP0004,PROD0189,2026-02-10,818,6249.74,5112287.32,Delivered
PO00266,SUP0091,PROD0055,2025-01-05,852,1868.83,1592243.16,In Transit
PO00267,SUP0074,PROD0027,2025-03-06,2209,14194.26,31355120.34,Delivered
PO00268,SUP0015,PROD0068,2026-04-14,2014,22164.02,44638336.28,Partially Received
PO00269,SUP0079,PROD0101,2026-02-02,2414,2884.57,6963351.98,Delivered
PO00270,SUP0080,PROD0045,2026-04-14,1228,9051.48,11115217.44,Partially Received
PO00271,SUP0041,PROD0031,2025-05-18,987,1916.96,1892039.52,Delivered
PO00272,SUP0066,PROD0100,2025-05-25,1723,19177.81,33043366.63,Partially Received
PO00273,SUP0024,PROD0125,2026-03-10,2211,7287.39,16112419.29,In Transit
PO00274,SUP0072,PROD0043,2025-06-27,2015,3286.2,6621693.0,Delivered
PO00275,SUP0080,PROD0014,2026-04-07,1480,15808.71,23396890.8,Delivered
PO00276,SUP0050,PROD0144,2025-07-19,2080,20651.69,42955515.2,Delivered
PO00277,SUP0054,PROD0182,2026-05-19,1828,9974.51,18233404.28,Delivered
PO00278,SUP0098,PROD0057,2025-02-01,1206,17386.94,20968649.64,Delivered
PO00279,SUP0022,PROD0200,2025-10-23,1883,25257.91,47560644.53,In Transit
PO00280,SUP0071,PROD0131,2026-05-23,473,9791.58,4631417.34,Delivered
PO00281,SUP0047,PROD0139,2026-07-11,180,10145.75,1826235.0,Delivered
PO00282,SUP0055,PROD0027,2025-08-12,1023,14602.19,14938040.37,Cancelled
PO00283,SUP0034,PROD0090,2026-04-06,366,24389.63,8926604.58,Cancelled
PO00284,SUP0027,PROD0189,2025-08-31,2418,6613.46,15991346.28,Pending
PO00285,SUP0022,PROD0158,2026-03-15,580,21435.8,12432764.0,Pending
PO00286,SUP0073,PROD0090,2025-03-02,2190,23451.14,51357996.6,Partially Received
PO00287,SUP0091,PROD0075,2025-11-28,1195,17902.3,21393248.5,Cancelled
PO00288,SUP0087,PROD0025,2026-06-11,565,15522.19,8770037.35,In Transit
PO00289,SUP0036,PROD0168,2025-03-02,529,9639.62,5099358.98,Delivered
PO00290,SUP0092,PROD0083,2025-05-30,1023,15288.43,15640063.89,In Transit
PO00291,SUP0019,PROD0148,2026-05-17,1110,23527.94,26116013.4,Delivered
PO00292,SUP0082,PROD0197,2025-03-19,391,17417.25,6810144.75,In Transit
PO00293,SUP0059,PROD0125,2026-01-13,1350,7101.07,9586444.5,Pending
PO00294,SUP0094,PROD0118,2025-04-06,1477,26375.23,38956214.71,Pending
PO00295,SUP0028,PROD0110,2026-02-12,877,21427.5,18791917.5,Delivered
PO00296,SUP0044,PROD0141,2025-10-18,2377,22725.1,54017562.7,Pending
PO00297,SUP0088,PROD0196,2025-12-18,208,18885.02,3928084.16,Partially Received
PO00298,SUP0003,PROD0032,2026-04-16,657,8330.26,5472980.82,Delivered
PO00299,SUP0026,PROD0177,2026-03-15,550,20281.17,11154643.5,Delivered
PO00300,SUP0012,PROD0168,2025-10-08,1486,8644.26,12845370.36,Delivered
PO00301,SUP0007,PROD0102,2025-06-19,1261,13232.54,16686232.94,In Transit
PO00302,SUP0084,PROD0024,2026-03-16,399,3928.69,1567547.31,Delivered
PO00303,SUP0076,PROD0058,2025-05-16,2137,1876.08,4009182.96,Delivered
PO00304,SUP0016,PROD0109,2025-12-18,551,8704.35,4796096.85,Delivered
PO00305,SUP0094,PROD0027,2025-04-02,432,14659.81,6333037.92,Pending
PO00306,SUP0049,PROD0199,2025-05-21,555,7168.98,3978783.9,In Transit
PO00307,SUP0068,PROD0145,2025-03-12,44,11098.99,488355.56,Delivered
PO00308,SUP0093,PROD0055,2025-12-26,630,2172.74,1368826.2,Partially Received
PO00309,SUP0028,PROD0023,2026-03-30,421,20396.26,8586825.46,Delivered
PO00310,SUP0045,PROD0110,2026-01-29,1298,22953.5,29793643.0,Delivered
PO00311,SUP0032,PROD0142,2025-03-28,2471,19485.13,48147756.23,Partially Received
PO00312,SUP0085,PROD0078,2025-01-28,851,18564.78,15798627.78,Delivered
PO00313,SUP0038,PROD0166,2026-02-06,233,21491.99,5007633.67,Pending
PO00314,SUP0064,PROD0099,2025-09-03,471,1743.98,821414.58,Partially Received
PO00315,SUP0068,PROD0004,2025-03-14,1489,3261.99,4857103.11,Delivered
PO00316,SUP0054,PROD0094,2026-08-06,2247,10710.75,24067055.25,In Transit
PO00317,SUP0003,PROD0151,2025-03-16,286,3548.04,1014739.44,Delivered
PO00318,SUP0051,PROD0130,2025-03-03,1183,24046.47,28446974.01,Delivered
PO00319,SUP0055,PROD0180,2026-03-02,1657,10043.21,16641598.97,Partially Received
PO00320,SUP0036,PROD0022,2025-06-06,1279,11147.06,14257089.74,Pending
PO00321,SUP0069,PROD0084,2025-06-09,1610,8748.18,14084569.8,In Transit
PO00322,SUP0040,PROD0179,2025-03-09,1801,944.7,1701404.7,Pending
PO00323,SUP0032,PROD0023,2025-03-01,1789,20267.53,36258611.17,Partially Received
PO00324,SUP0040,PROD0171,2025-02-26,729,10748.8,7835875.2,In Transit
PO00325,SUP0021,PROD0128,2025-01-12,1430,11269.84,16115871.2,In Transit
PO00326,SUP0022,PROD0096,2025-09-23,529,1964.93,1039447.97,Pending
